Name: 4, Condition: 3, Run: 9, Date: 10/10/2019 1:54:13 PM, Testing: False
0.5399998,0,6.427269,25.70908,-6.133631,-1.654295
0.5499998,0,6.465206,25.86082,-5.875022,-1.713046
0.5599998,0,6.386023,25.54409,-5.619582,-1.769242
0.5699998,0,6.195053,24.78021,-5.371779,-1.822959
0.5799997,0,5.899548,23.59819,-5.135798,-1.874317
0.5899997,0,5.508548,22.03419,-4.915455,-1.923472
0.5999997,0,5.032696,20.13078,-4.714148,-1.970613
0.6099997,0,4.484011,17.93604,-4.534787,-2.015961
0.6199997,0,3.875679,15.50271,-4.37976,-2.059759
0.6299997,0,3.22179,12.88716,-4.250889,-2.102268
0.6399997,0,2.537072,10.14829,-4.149406,-2.143762
0.6499997,0,1.836588,7.346351,-4.075943,-2.184521
0.6599997,0,1.135491,4.541965,-4.030523,-2.224826
0.6699997,0,0.4487189,1.794876,-4.012574,-2.264952
0.6799996,0,-0.2093081,-0.8372325,-4.020947,-2.305161
0.6899996,0,-0.8249119,-3.299648,-4.053943,-2.345701
0.6999996,0,-1.385438,-5.541752,-4.109361,-2.386795
0.7099996,0,-1.879484,-7.517937,-4.18454,-2.42864
0.7199996,0,-2.297116,-9.188465,-4.276425,-2.471404
0.7299996,0,-2.630034,-10.52014,-4.381626,-2.51522
0.7399996,0,-2.871731,-11.48692,-4.496495,-2.560185
0.7499996,0,-3.017612,-12.07045,-4.6172,-2.606357
0.7599996,0,-3.065064,-12.26026,-4.739802,-2.653755
0.7699996,0,-3.013504,-12.05401,-4.860343,-2.702359
0.7799996,0,-2.864379,-11.45752,-4.974918,-2.752108
0.7899995,0,-2.621131,-10.48452,-5.079763,-2.802906
0.7999995,0,-2.289124,-9.156496,-5.171328,-2.854619
0.8099995,0,-1.875536,-7.502146,-5.246349,-2.907083
0.8199995,0,-1.389202,-5.556808,-5.301918,-2.960102
0.8299995,0,-0.8404642,-3.361857,-5.335536,-3.013457
0.8399995,0,-0.240946,-0.963784,-5.345174,-3.066909
0.8499995,0,0.396664,1.586656,-5.329307,-3.120202
0.8599995,0,1.05888,4.235521,-5.286952,-3.173072
0.8699995,0,1.731654,6.926614,-5.217686,-3.225249
0.8799995,0,2.400659,9.602634,-5.121659,-3.276465
0.8899994,0,3.051595,12.20638,-4.999596,-3.326461
0.8999994,0,3.670428,14.68171,-4.852778,-3.374989
0.9099994,0,4.243689,16.97476,-4.683031,-3.421819
0.9199994,0,4.758729,19.03492,-4.492682,-3.466746
0.9299994,0,5.203988,20.81595,-4.284523,-3.509591
0.9399994,0,5.56919,22.27676,-4.061755,-3.550209
0.9499994,0,5.845571,23.38228,-3.827932,-3.588488
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0,6.874663,27.49865,-4.009671,-5.003851
1.389999,0,7.668999,30.676,-3.702911,-5.04088
1.399999,0,8.370727,33.48291,-3.368082,-5.074561
1.409999,0,8.968378,35.87351,-3.009347,-5.104655
1.419999,0,9.452228,37.80891,-2.631258,-5.130967
1.429999,0,9.814456,39.25782,-2.23868,-5.153354
1.439999,0,10.04928,40.19711,-1.836709,-5.171721
1.449999,0,10.15305,40.6122,-1.430587,-5.186028
1.459999,0,10.12432,40.49728,-1.025614,-5.196284
1.469999,0,9.963851,39.8554,-0.6270598,-5.202554
1.479999,0,9.674593,38.69837,-0.2400761,-5.204955
1.489999,0,9.261636,37.04654,0.1303894,-5.203651
1.499999,0,8.732102,34.92841,0.4796735,-5.198855
1.509999,0,8.095017,32.38007,0.8034742,-5.19082
1.519999,0,7.361154,29.44461,1.09792,-5.179841
1.529999,0,6.542787,26.17115,1.359632,-5.166245
1.539999,0,5.653537,22.61415,1.585773,-5.150387
1.549999,0,4.708077,18.83231,1.774096,-5.132646
1.559999,0,3.721879,14.88752,1.922971,-5.113416
1.569999,0,2.710935,10.84374,2.031409,-5.093102
1.579999,0,1.691466,6.765863,2.099067,-5.072111
1.589999,0,0.6796483,2.718593,2.126253,-5.050848
1.599999,0,-0.3087251,-1.2349,2.113904,-5.029709
1.609999,0,-1.258458,-5.033832,2.063566,-5.009074
1.619999,0,-2.155256,-8.621023,1.977356,-4.9893
1.629999,0,-2.985975,-11.9439,1.857917,-4.970721
1.639999,0,-3.738843,-14.95537,1.708363,-4.953638
1.649999,0,-4.403668,-17.61467,1.532216,-4.938315
1.659999,0,-4.972002,-19.88801,1.333336,-4.924982
1.669999,0,-5.437296,-21.74919,1.115844,-4.913824
1.679999,0,-5.794979,-23.17991,0.8840454,-4.904983
1.689999,0,-6.042545,-24.17018,0.6423436,-4.89856
1.699999,0,-6.179574,-24.7183,0.3951606,-4.894608
1.709999,0,-6.207723,-24.83089,0.1468517,-4.893139
1.719999,0,-6.130669,-24.52268,-0.09837504,-4.894123
1.729999,0,-5.954041,-23.81616,-0.3365367,-4.897489
1.739999,0,-5.685264,-22.74105,-0.5639472,-4.903128
1.749999,0,-5.333437,-21.33375,-0.7772847,-4.910901
1.759999,0,-4.909131,-19.63652,-0.9736499,-4.920638
1.769999,0,-4.424177,-17.69671,-1.150617,-4.932144
1.779999,0.06706902,-3.891427,-15.29743,-1.303591,-4.945179
1.789999,0.06706902,-3.324501,-13.02973,-1.433889,-4.959518
1.799999,0.08741435,-2.737531,-10.60047,-1.539893,-4.974917
1.809999,0.08741435,-2.144836,-8.229687,-1.62219,-4.991139
1.819999,0.1281053,-1.560709,-5.730417,-1.679494,-5.007935
1.829999,0.1687959,-0.9990984,-3.32121,-1.712706,-5.025062
1.839999,0.1687959,-0.4733375,-1.218166,-1.724888,-5.042311
1.849999,0.1936624,0.004108767,0.7910846,-1.716977,-5.059481
1.859999,0.1936624,0.4218848,2.462189,-1.692355,-5.076404
1.869999,0.2094866,0.769967,3.917814,-1.653177,-5.092936
1.879999,0.2241805,1.03988,5.056243,-1.602615,-5.108962
1.889999,0.2241805,1.224821,5.796006,-1.544655,-5.124409
1.899999,0.2332228,1.319827,6.212197,-1.482533,-5.139234
1.909999,0.2332228,1.321863,6.220342,-1.420329,-5.153437
1.919999,0.2332228,1.229882,5.85242,-1.361805,-5.167055
1.929999,0.2332228,1.044858,5.112322,-1.310682,-5.180162
1.939999,0.2332228,0.7697648,4.01195,-1.270562,-5.192868
1.949998,0.2332228,0.4095129,2.570943,-1.244853,-5.205316
1.959998,0.2332228,-0.02911569,0.8164283,-1.236689,-5.217683
1.969998,0.2332228,-0.5376108,-1.217552,-1.248864,-5.230172
1.979998,0.2332228,-1.105889,-3.490666,-1.283771,-5.24301
1.989998,0.2332228,-1.722482,-5.957037,-1.343341,-5.256443
1.999998,0.2332228,-2.37475,-8.566108,-1.429002,-5.270733
2.009999,0.2332228,-3.049122,-11.2636,-1.541638,-5.286149
2.019999,0.2332228,-3.731366,-13.99257,-1.681564,-5.302965
2.029999,0.2332228,-4.406835,-16.69445,-1.848508,-5.32145
2.039999,0.2332228,-5.060766,-19.31017,-2.04161,-5.341866
2.049999,0.2332228,-5.678555,-21.78133,-2.259423,-5.36446
2.059999,0.2332228,-6.246041,-24.05127,-2.499936,-5.38946
2.069999,0.2332228,-6.749773,-26.0662,-2.760598,-5.417066
2.079998,0.2332228,-7.177303,-27.77632,-3.038361,-5.447449
2.089998,0.2332228,-7.51738,-29.13663,-3.329727,-5.480746
2.099998,0.2332228,-7.76021,-30.10795,-3.630807,-5.517055
2.109998,0.2332228,-7.897639,-30.65767,-3.937384,-5.556428
2.119998,0.2332228,-7.923331,-30.76043,-4.244988,-5.598878
2.129998,0.2332228,-7.832892,-30.39868,-4.548975,-5.644368
2.139998,0.2332228,-7.623978,-29.56302,-4.844604,-5.692814
2.149998,0.2332228,-7.296359,-28.25254,-5.12713,-5.744086
2.159998,0.2332228,-6.851918,-26.47478,-5.391878,-5.798005
2.169998,0.2332228,-6.294677,-24.24582,-5.634336,-5.854348
2.179998,0.2332228,-5.63071,-21.58995,-5.850235,-5.91285
2.189998,0.2332228,-4.86807,-18.53939,-6.035629,-5.973207
2.199998,0.2332228,-4.016648,-15.1337,-6.186966,-6.035076
2.209998,0.2332228,-3.088026,-11.41921,-6.301158,-6.098088
2.219998,0.2332228,-2.095246,-7.448092,-6.375639,-6.161844
2.229998,0.2332228,-1.052638,-3.27766,-6.408416,-6.225928
2.239998,0.2332228,0.02445536,1.030712,-6.398109,-6.289909
2.249998,0.2332228,1.119935,5.412632,-6.343983,-6.353349
2.259998,0.2332228,2.217232,9.801818,-6.245965,-6.415809
2.269998,0.2332228,3.299587,14.13124,-6.104652,-6.476855
2.279998,0.2332228,4.350339,18.33425,-5.921309,-6.536068
2.289998,0.2332228,5.353265,22.34595,-5.69785,-6.593047
2.299998,0.2332228,6.292783,26.10402,-5.43681,-6.647415
2.309998,0.2332228,7.154292,29.55006,-5.141309,-6.698828
2.319998,0.2332228,7.924407,32.63052,-4.815003,-6.746978
2.329998,0.2332228,8.591195,35.29767,-4.462027,-6.791598
2.339998,0.2332228,9.144393,37.51046,-4.086922,-6.832468
2.349998,0.2332228,9.575583,39.23522,-3.69457,-6.869413
2.359998,0.2332228,9.878345,40.44627,-3.290107,-6.902315
2.369998,0.2332228,10.04837,41.12637,-2.878844,-6.931103
2.379998,0.2332228,10.08353,41.26702,-2.466174,-6.955765
2.389998,0.2332228,9.983941,40.86866,-2.057487,-6.97634
2.399998,0.2332228,9.751915,39.94055,-1.658082,-6.99292
2.409998,0.2332228,9.391955,38.50071,-1.273074,-7.005651
2.419998,0.2332228,8.910668,36.57557,-0.9073188,-7.014724
2.429998,0.2332228,8.31664,34.19945,-0.5653242,-7.020378
2.439998,0.2332228,7.620286,31.41403,-0.2511839,-7.02289
2.449998,0.2332228,6.833663,28.26754,0.0314915,-7.022575
2.459998,0.2332228,5.970262,24.81394,0.2796309,-7.019779
2.469998,0.2332228,5.044762,21.11194,0.4907503,-7.014871
2.479998,0.2332228,4.072771,17.22397,0.66299,-7.008241
2.489998,0.2332228,3.070551,13.2151,0.795141,-7.00029
2.499998,0.2332228,2.054733,9.151821,0.8866592,-6.991423
2.509998,0.2332228,1.042018,5.100961,0.9376688,-6.982047
2.519998,0.2332228,0.04890884,1.128526,0.948954,-6.972557
2.529998,0.2332228,-0.9086647,-2.701768,0.9219364,-6.963338
2.539998,0.2332228,-1.815495,-6.329088,0.8586455,-6.954751
2.549998,0.2332228,-2.657445,-9.696891,0.7616766,-6.947134
2.559998,0.2332228,-3.421678,-12.75382,0.6341384,-6.940793
2.569998,0.2332228,-4.096867,-15.45458,0.4795927,-6.935997
2.579998,0.2332228,-4.67339,-17.76067,0.3019859,-6.932977
2.589998,0.2332228,-5.143495,-19.64109,0.1055751,-6.931921
2.599998,0.2332228,-5.501416,-21.07277,-0.1051526,-6.932973
2.609998,0.2332228,-5.74346,-22.04095,-0.3255621,-6.936229
2.619998,0.2445258,-5.868084,-22.49423,-0.5505044,-6.941734
2.629998,0.2580895,-5.875865,-22.4711,-0.7752154,-6.949486
2.639998,0.2580895,-5.7695,-22.04564,-0.9956719,-6.959443
2.649998,0.2727834,-5.55373,-21.12379,-1.20691,-6.971512
2.659998,0.2727834,-5.23526,-19.84991,-1.405409,-6.985566
2.669998,0.2806954,-4.822548,-18.16741,-1.587083,-7.001437
2.679998,0.2953893,-4.325731,-16.12137,-1.748297,-7.01892
2.689998,0.2953893,-3.756363,-13.8439,-1.886736,-7.037787
2.699998,0.3202558,-3.127207,-11.22781,-1.999014,-7.057777
2.709998,0.3202558,-2.451981,-8.526902,-2.084283,-7.07862
2.719998,0.3383405,-1.7451,-5.627037,-2.140553,-7.100026
2.729998,0.3880737,-1.021395,-2.533284,-2.165886,-7.121685
2.739998,0.3880737,-0.2958341,0.3689585,-2.162196,-7.143307
2.749998,0.4570219,0.4167638,3.495143,-2.127245,-7.16458
2.759998,0.4570219,1.102007,6.236117,-2.064884,-7.185229
2.769998,0.5417944,1.746206,9.151999,-1.973364,-7.204962
2.779998,0.5971789,2.336623,11.73521,-1.856012,-7.223522
2.789998,0.5971789,2.861721,13.8356,-1.717656,-7.240699
2.799998,0.7034267,3.311357,16.05913,-1.557064,-7.256269
2.809998,0.7034267,3.677024,17.5218,-1.381846,-7.270088
2.819998,0.8503656,3.951927,19.20917,-1.189755,-7.281985
2.829998,0.9215744,4.131166,20.21096,-0.987645,-7.291862
2.839998,0.9215744,4.211803,20.53351,-0.7823099,-7.299685
2.849998,1.086598,4.192916,21.11806,-0.5711293,-7.305396
2.859998,1.086598,4.075614,20.64885,-0.3646409,-7.309042
2.869998,1.257273,3.863001,20.48109,-0.1598299,-7.31064
2.879998,1.416645,3.560119,19.90705,0.03924059,-7.310248
2.889998,1.416645,3.173846,18.36196,0.2228602,-7.308019
2.899998,1.494636,2.712757,16.82957,0.3911559,-7.304108
2.909998,1.494636,2.186956,14.72637,0.5384195,-7.298724
2.919998,1.616708,1.607884,12.89837,0.6674032,-7.29205
2.929998,1.720695,0.988086,10.83512,0.7757545,-7.284292
2.939998,1.720695,0.341002,8.246788,0.8582223,-7.27571
2.949998,1.774949,-0.3193975,5.822206,0.9164444,-7.266546
2.959998,1.774949,-0.9787403,3.184835,0.9482927,-7.257063
2.969998,1.848418,-1.622617,0.9032063,0.9573248,-7.247489
2.979998,1.861982,-2.236851,-1.499476,0.9423301,-7.238066
2.989998,1.861982,-2.807771,-3.783154,0.9044985,-7.229021
2.999998,1.861982,-3.322471,-5.841953,0.846079,-7.22056
3.009998,1.861982,-3.769074,-7.628367,0.7697953,-7.212862
3.019998,1.861982,-4.136965,-9.09993,0.678796,-7.206074
3.029998,1.861982,-4.416994,-10.22005,0.5765955,-7.200308
3.039998,1.861982,-4.601675,-10.95877,0.4670078,-7.195638
3.049998,1.861982,-4.685326,-11.29338,0.3540741,-7.192098
3.059998,1.861982,-4.664204,-11.20889,0.2419852,-7.189678
3.069998,1.861982,-4.536563,-10.69832,0.135002,-7.188328
3.079998,1.861982,-4.302737,-9.763018,0.0373718,-7.187954
3.089998,1.861982,-3.965115,-8.412531,-0.04675351,-7.188421
3.099998,1.861982,-3.528133,-6.664601,-0.1133995,-7.189555
3.109998,1.861982,-2.998192,-4.544839,-0.1588479,-7.191144
3.119998,1.861982,-2.383563,-2.086321,-0.1797111,-7.192941
3.129997,1.861982,-1.694231,0.6710038,-0.1730011,-7.194671
3.139997,1.861982,-0.9417342,3.680993,-0.1361912,-7.196033
3.149997,1.861982,-0.1389585,6.892096,-0.0672702,-7.196705
3.159997,1.861982,0.7001008,10.24833,0.03521312,-7.196353
3.169997,1.861982,1.560572,13.69022,0.1721153,-7.194632
3.179997,1.861982,2.427,17.15593,0.3436746,-7.191195
3.189997,1.861982,3.283599,20.58232,0.5494978,-7.1857
3.199997,1.861982,4.114563,23.90618,0.7885596,-7.177815
3.209997,1.861982,4.904337,27.06528,1.059212,-7.167223
3.219997,1.861982,5.637901,29.99953,1.359208,-7.153631
3.229997,1.861982,6.301106,32.65235,1.685731,-7.136774
3.239997,1.861982,6.880836,34.97127,2.035444,-7.116419
3.249997,1.861982,7.365318,36.9092,2.404536,-7.092374
3.259997,1.861982,7.744331,38.42525,2.788789,-7.064486
3.269997,1.861982,8.0094,39.48553,3.183644,-7.03265
3.279997,1.861982,8.153952,40.06374,3.584281,-6.996807
3.289997,1.861982,8.173456,40.14175,3.985699,-6.95695
3.299997,1.861982,8.065507,39.70996,4.382798,-6.913122
3.309997,1.861982,7.829885,38.76747,4.770473,-6.865417
3.319997,1.861982,7.468566,37.3222,5.143695,-6.81398
3.329997,1.861982,6.985709,35.39077,5.497602,-6.759004
3.339997,1.861982,6.387576,32.99823,5.827585,-6.700728
3.349997,1.861982,5.682446,30.17771,6.129362,-6.639435
3.359997,1.861982,4.88049,26.96989,6.399061,-6.575444
3.369997,1.861982,3.993529,23.42204,6.633282,-6.509111
3.379997,1.861982,3.034935,19.58767,6.829158,-6.44082
3.389997,1.861982,2.019334,15.52527,6.984411,-6.370975
3.399997,1.861982,0.9623758,11.29743,7.097385,-6.300002
3.409997,1.861982,-0.1195414,6.969764,7.167083,-6.228331
3.419997,1.861982,-1.209554,2.609714,7.19318,-6.156399
3.429997,1.861982,-2.290625,-1.714571,7.176034,-6.084639
3.439997,1.861982,-3.345839,-5.935427,7.11668,-6.013472
3.449997,1.861982,-4.358696,-9.986856,7.016811,-5.943304
3.459997,1.861982,-5.3134,-13.80567,6.878755,-5.874516
3.469997,1.861982,-6.195127,-17.33258,6.705429,-5.807462
3.479997,1.861982,-6.990283,-20.5132,6.500297,-5.742459
3.489997,1.861982,-7.686744,-23.29905,6.267306,-5.679786
3.499997,1.861982,-8.274038,-25.64822,6.010824,-5.619678
3.509997,1.861982,-8.74358,-27.52639,5.73556,-5.562322
3.519997,1.861982,-9.088746,-28.90705,5.44649,-5.507857
3.529997,1.861982,-9.305019,-29.77215,5.148768,-5.45637
3.539997,1.861982,-9.390053,-30.11228,4.847646,-5.407894
3.549997,1.861982,-9.343702,-29.92688,4.548377,-5.36241
3.559997,1.861982,-9.168015,-29.22413,4.256136,-5.319849
3.569997,1.861982,-8.867193,-28.02084,3.975928,-5.280089
3.579997,1.861982,-8.447486,-26.34201,3.712507,-5.242964
3.589997,1.861982,-7.91709,-24.22043,3.470303,-5.208261
3.599997,1.861982,-7.285983,-21.696,3.253343,-5.175727
3.609997,1.861982,-6.565726,-18.81497,3.065194,-5.145075
3.619997,1.861982,-5.769268,-15.62914,2.908902,-5.115986
3.629997,1.861982,-4.910685,-12.19481,2.786954,-5.088117
3.639997,1.861982,-4.004961,-8.571913,2.701235,-5.061104
3.649997,1.861982,-3.0676,-4.822471,2.65301,-5.034574
3.659997,1.861982,-2.114509,-1.010106,2.642909,-5.008145
3.669997,1.861982,-1.161585,2.801588,2.670925,-4.981436
3.679997,1.861982,-0.2244809,6.550006,2.736425,-4.954072
3.689997,1.861982,0.6817052,10.17475,2.838173,-4.92569
3.699997,1.861982,1.542675,13.61863,2.974359,-4.895946
3.709997,1.861982,2.345196,16.82872,3.142646,-4.86452
3.719997,1.861982,3.077345,19.75731,3.340219,-4.831118
3.729997,1.850679,3.728688,22.31747,3.563394,-4.795484
3.739997,1.850679,4.290497,24.5647,3.809041,-4.757393
3.749997,1.788513,4.755858,26.17748,4.070816,-4.716685
3.759997,1.788513,5.119819,27.63333,4.347149,-4.673214
3.769997,1.734258,5.379435,28.45477,4.631697,-4.626897
3.779997,1.611056,5.53384,28.57958,4.917493,-4.577722
3.789997,1.611056,5.584198,28.78102,5.205303,-4.525669
3.799997,1.368042,5.533719,27.60704,5.481374,-4.470855
3.809997,1.368042,5.387536,27.02231,5.751597,-4.413339
3.819997,1.205279,5.152616,25.43158,6.005913,-4.35328
3.829997,0.8209778,4.837609,22.63435,6.232256,-4.290957
3.839997,0.8209778,4.452661,21.09455,6.443202,-4.226525
3.849997,0.2829559,4.009219,17.1687,6.614889,-4.160377
3.859997,0.2829559,3.519786,15.21097,6.766999,-4.092707
3.869997,0,2.997688,11.99075,6.886906,-4.023838
3.879997,0,2.456789,9.827155,6.985178,-3.953986
3.889997,0,1.911238,7.644952,7.061627,-3.883369
3.899997,0,1.375167,5.500668,7.116633,-3.812203
3.909997,0,0.8624346,3.449739,7.151131,-3.740692
3.919997,0,0.38635,1.5454,7.166584,-3.669026
3.929997,0,-0.0406643,-0.1626572,7.164958,-3.597377
3.939997,0,-0.4071665,-1.628666,7.148671,-3.52589
3.949997,0,-0.7030569,-2.812228,7.120549,-3.454684
3.959997,0,-0.9197189,-3.678875,7.08376,-3.383847
3.969997,0,-1.050212,-4.200849,7.041751,-3.31343
3.979997,0,-1.089399,-4.357594,6.998176,-3.243448
3.989997,0,-1.034068,-4.136274,6.956813,-3.17388
3.999997,0,-0.88299,-3.53196,6.921493,-3.104665
4.009997,0,-0.6369523,-2.547809,6.896015,-3.035705
4.019997,0,-0.2987808,-1.195123,6.884064,-2.966864
4.029997,0,0.1267618,0.5070473,6.889134,-2.897973
4.039998,0,0.6329919,2.531968,6.914454,-2.828828
4.049998,0,1.211469,4.845874,6.962913,-2.759199
4.059998,0,1.852123,7.408492,7.036997,-2.688829
4.069998,0,2.543432,10.17373,7.138735,-2.617442
4.079998,0,3.272703,13.09081,7.269643,-2.544745
4.089999,0,4.026199,16.1048,7.430691,-2.470438
4.099999,0,4.789455,19.15782,7.622269,-2.394216
4.109999,0,5.547528,22.19011,7.84417,-2.315774
4.119999,0,6.285341,25.14137,8.095584,-2.234818
4.13,0,6.987864,27.95146,8.375098,-2.151067
4.14,0,7.640445,30.56178,8.680716,-2.06426
4.15,0,8.22912,32.91648,9.00988,-1.974161
4.16,0,8.740808,34.96323,9.359512,-1.880566
4.170001,0,9.16366,36.65464,9.726059,-1.783305
4.180001,0,9.487208,37.94883,10.10555,-1.68225
4.190001,0,9.702575,38.8103,10.49365,-1.577313
4.200001,0,9.802709,39.21083,10.88576,-1.468456
4.210001,0,9.782478,39.12991,11.27706,-1.355685
4.220002,0,9.638815,38.55526,11.66261,-1.239059
4.230002,0,9.37073,37.48292,12.03744,-1.118685
4.240002,0,8.979443,35.91777,12.39662,-0.9947187
4.250002,0,8.468278,33.87311,12.73535,-0.8673652
4.260003,0,7.8427,31.3708,13.04906,-0.7368747
4.270003,0,7.110176,28.4407,13.33346,-0.6035401
4.280003,0,6.280074,25.12029,13.58466,-0.4676934
4.290003,0,5.363575,21.4543,13.79921,-0.3297013
4.300004,0,4.373323,17.49329,13.97414,-0.1899599
4.310004,0,3.323409,13.29364,14.10708,-0.04888916
4.320004,0,2.228979,8.915915,14.19624,0.09307319
4.330004,0,1.106074,4.424297,14.24048,0.235478
4.340004,0,-0.02871228,-0.1148491,14.23933,0.3778713
4.350005,0,-1.158527,-4.634107,14.19299,0.5198011
4.360005,0,-2.266495,-9.065981,14.10233,0.6608244
4.370005,0,-3.336024,-13.34409,13.96889,0.8005133
4.380005,0,-4.351121,-17.40449,13.79484,0.9384618
4.390006,0,-5.296727,-21.18691,13.58297,1.074291
4.400006,0,-6.158823,-24.63529,13.33662,1.207658
4.410006,0,-6.924824,-27.6993,13.05963,1.338254
