Name: 4, Condition: 1, Run: 10, Date: 10/10/2019 1:56:00 PM, Testing: False
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0,6.874663,27.49865,-4.009671,-5.003851
1.389999,0,7.668999,30.676,-3.702911,-5.04088
1.399999,0,8.370727,33.48291,-3.368082,-5.074561
1.409999,0,8.968378,35.87351,-3.009347,-5.104655
1.419999,0,9.452228,37.80891,-2.631258,-5.130967
1.429999,0,9.814456,39.25782,-2.23868,-5.153354
1.439999,0.3146043,10.04928,41.45553,-1.824124,-5.171596
1.449999,0.3146043,10.15305,41.87062,-1.405418,-5.18565
1.459999,0.6288271,10.12432,43.01259,-0.9752923,-5.195403
1.469999,0.7870688,9.963851,43.00368,-0.5452555,-5.200855
1.479999,0.7870688,9.674593,41.84665,-0.126789,-5.202123
1.489999,0.8243687,9.261636,40.34402,0.2766511,-5.199357
1.499999,0.8243687,8.732102,38.22588,0.65891,-5.192768
1.509999,0.8661896,8.095017,35.84483,1.017358,-5.182594
1.519999,0.8921866,7.361154,33.01336,1.347492,-5.169119
1.529999,0.8921866,6.542787,29.73989,1.644891,-5.15267
1.539999,0.8921866,5.653537,26.1829,1.90672,-5.133603
1.549999,0.8921866,4.708077,22.40106,2.13073,-5.112295
1.559999,0.8921866,3.721879,18.45626,2.315293,-5.089142
1.569999,0.8921866,2.710935,14.41249,2.459418,-5.064548
1.579999,0.8921866,1.691466,10.33461,2.562764,-5.03892
1.589999,0.8967077,0.6796483,6.305424,2.625818,-5.012662
1.599999,0.8967077,-0.3087251,2.351931,2.649337,-4.986169
1.609999,0.9193136,-1.258458,-1.356577,2.635772,-4.959811
1.619999,0.9193136,-2.155256,-4.943769,2.586334,-4.933948
1.629999,0.9193136,-2.985975,-8.266644,2.503667,-4.908911
1.639999,0.9227047,-3.738843,-11.26455,2.391022,-4.885001
1.649999,0.9227047,-4.403668,-13.92385,2.251783,-4.862484
1.659999,0.9272258,-4.972002,-16.1791,2.089992,-4.841584
1.669999,0.9272258,-5.437296,-18.04028,1.909589,-4.822488
1.679999,0.9272258,-5.794979,-19.47101,1.714879,-4.805339
1.689999,0.9272258,-6.042545,-20.46128,1.510266,-4.790236
1.699999,0.9272258,-6.179574,-21.0094,1.300172,-4.777234
1.709999,0.9272258,-6.207723,-21.12199,1.088952,-4.766345
1.719999,0.9272258,-6.130669,-20.81377,0.8808147,-4.757536
1.729999,0.9272258,-5.954041,-20.10726,0.679742,-4.750739
1.739999,0.9272258,-5.685264,-19.03215,0.4894205,-4.745845
1.749999,0.9272258,-5.333437,-17.62484,0.3131721,-4.742713
1.759999,0.9272258,-4.909131,-15.92762,0.1538959,-4.741174
1.769999,0.9272258,-4.424177,-13.98781,0.01401785,-4.741034
1.779999,0.9272258,-3.891427,-11.8568,-0.1045502,-4.74208
1.789999,0.9272258,-3.324501,-9.589099,-0.2004412,-4.744084
1.799999,0.9272258,-2.737531,-7.24122,-0.2728534,-4.746813
1.809999,0.9272258,-2.144836,-4.87044,-0.3215578,-4.750029
1.819999,0.9272258,-1.560709,-2.533935,-0.3468971,-4.753498
1.829999,0.9272258,-0.9990984,-0.2874904,-0.349772,-4.756995
1.839999,0.9272258,-0.4733375,1.815553,-0.3316165,-4.760312
1.849999,0.9272258,0.004108767,3.725338,-0.2943631,-4.763255
1.859999,0.9272258,0.4218848,5.396442,-0.2403987,-4.765659
1.869999,0.9272258,0.769967,6.788771,-0.172511,-4.767385
1.879999,0.9272258,1.03988,7.868424,-0.09382674,-4.768323
1.889999,0.9272258,1.224821,8.608188,-0.007744866,-4.7684
1.899999,0.9272258,1.319827,8.98821,0.08213723,-4.767579
1.909999,0.9272258,1.321863,8.996355,0.1721008,-4.765858
1.919999,0.9272258,1.229882,8.628433,0.2583851,-4.763274
1.929999,0.9272258,1.044858,7.888334,0.3372685,-4.759901
1.939999,0.9272258,0.7697648,6.787962,0.4051481,-4.755849
1.949998,0.9272258,0.4095129,5.346955,0.4586176,-4.751263
1.959998,0.9272258,-0.02911569,3.592441,0.494542,-4.746318
1.969998,0.9272258,-0.5376108,1.55846,0.5101267,-4.741217
1.979998,0.9272258,-1.105889,-0.714654,0.5029801,-4.736187
1.989998,0.9272258,-1.722482,-3.181025,0.4711699,-4.731475
1.999998,0.9272258,-2.37475,-5.790095,0.4132689,-4.727343
2.009999,0.9272258,-3.049122,-8.487586,0.328393,-4.724059
2.019999,0.9272258,-3.731366,-11.21656,0.2162274,-4.721896
2.029999,0.9272258,-4.406835,-13.91844,0.07704308,-4.721126
2.039999,0.9272258,-5.060766,-16.53416,-0.08829852,-4.722009
2.049999,0.9272258,-5.678555,-19.00532,-0.2783517,-4.724792
2.059999,0.9272258,-6.246041,-21.27526,-0.4911043,-4.729703
2.069999,0.9272258,-6.749773,-23.29019,-0.7240062,-4.736943
2.079998,0.9272258,-7.177303,-25.00031,-0.9740093,-4.746683
2.089998,0.9272258,-7.51738,-26.36062,-1.237615,-4.759059
2.099998,0.9272258,-7.76021,-27.33194,-1.510935,-4.774169
2.109998,0.9272258,-7.897639,-27.88165,-1.789751,-4.792067
2.119998,0.9272258,-7.923331,-27.98442,-2.069596,-4.812763
2.129998,0.9272258,-7.832892,-27.62267,-2.345822,-4.836221
2.139998,0.9272258,-7.623978,-26.78701,-2.613692,-4.862358
2.149998,0.9272258,-7.296359,-25.47653,-2.868458,-4.891042
2.159998,0.9272258,-6.851918,-23.69877,-3.105445,-4.922097
2.169998,0.9272258,-6.294677,-21.4698,-3.320143,-4.955298
2.179998,0.9272258,-5.63071,-18.81393,-3.508283,-4.990381
2.189998,0.9272258,-4.86807,-15.76338,-3.665916,-5.02704
2.199998,0.9272258,-4.016648,-12.35769,-3.789493,-5.064935
2.209998,0.9272258,-3.088026,-8.643202,-3.875925,-5.103694
2.219998,0.9272258,-2.095246,-4.67208,-3.922646,-5.14292
2.229998,0.9272258,-1.052638,-0.5016475,-3.927663,-5.182197
2.239998,0.9272258,0.02445536,3.806725,-3.889595,-5.221093
2.249998,0.9272258,1.119935,8.188644,-3.807709,-5.25917
2.259998,0.9272258,2.217232,12.57783,-3.681931,-5.29599
2.269998,0.9272258,3.299587,16.90725,-3.512858,-5.331118
2.279998,0.9272258,4.350339,21.11026,-3.301755,-5.364136
2.289998,0.9272258,5.353265,25.12196,-3.050536,-5.394641
2.299998,0.9272258,6.292783,28.88004,-2.761736,-5.422258
2.309998,0.9272258,7.154292,32.32607,-2.438475,-5.446643
2.319998,0.9272258,7.924407,35.40653,-2.08441,-5.467487
2.329998,0.9272258,8.591195,38.07368,-1.703673,-5.484524
2.339998,0.9272258,9.144393,40.28648,-1.300808,-5.497532
2.349998,0.9272258,9.575583,42.01123,-0.8806959,-5.50634
2.359998,0.9272258,9.878345,43.22228,-0.4484731,-5.510824
2.369998,0.9272258,10.04837,43.90238,-0.009449295,-5.510919
2.379998,0.9272258,10.08353,44.04304,0.4309811,-5.506609
2.389998,0.9272258,9.983941,43.64467,0.8674278,-5.497935
2.399998,0.9272258,9.751915,42.71656,1.294593,-5.484989
2.409998,0.9272258,9.391955,41.27673,1.707361,-5.467915
2.419998,0.9272258,8.910668,39.35158,2.100877,-5.446906
2.429998,0.9272258,8.31664,36.97546,2.470631,-5.4222
2.439998,0.9272258,7.620286,34.19004,2.812531,-5.394074
2.449998,0.9272258,6.833663,31.04356,3.122967,-5.362845
2.459998,0.9272258,5.970262,27.58995,3.398866,-5.328856
2.469998,0.9272258,5.044762,23.88795,3.637746,-5.292479
2.479998,0.9272258,4.072771,19.99998,3.837746,-5.254102
2.489998,0.9272258,3.070551,15.99111,3.997657,-5.214125
2.499998,0.9272258,2.054733,11.92783,4.116935,-5.172956
2.509998,0.9272258,1.042018,7.876974,4.195705,-5.130999
2.519998,0.9272258,0.04890884,3.904539,4.23475,-5.088652
2.529998,0.9272258,-0.9086647,0.0742445,4.235493,-5.046297
2.539998,0.9272258,-1.815495,-3.553075,4.199962,-5.004297
2.549998,0.9272258,-2.657445,-6.920878,4.130754,-4.962989
2.559998,0.9272258,-3.421678,-9.977809,4.030975,-4.922679
2.569998,0.9272258,-4.096867,-12.67856,3.90419,-4.883637
2.579998,0.9272258,-4.67339,-14.98466,3.754343,-4.846094
2.589998,0.9272258,-5.143495,-16.86508,3.585692,-4.810237
2.599998,0.9272258,-5.501416,-18.29676,3.402725,-4.77621
2.609998,0.9272258,-5.74346,-19.26494,3.210075,-4.74411
2.619998,0.9272258,-5.868084,-19.76343,3.012441,-4.713985
2.629998,0.9272258,-5.875865,-19.79456,2.814496,-4.685841
2.639998,0.9272258,-5.7695,-19.36909,2.620805,-4.659633
2.649998,0.9272258,-5.55373,-18.50602,2.435744,-4.635275
2.659998,0.9272258,-5.23526,-17.23214,2.263423,-4.612641
2.669998,0.9272258,-4.822548,-15.58129,2.10761,-4.591565
2.679998,0.9272258,-4.325731,-13.59402,1.97167,-4.571848
2.689998,0.9272258,-3.756363,-11.31655,1.858504,-4.553263
2.699998,0.9272258,-3.127207,-8.799926,1.770505,-4.535558
2.709998,0.9272258,-2.451981,-6.099022,1.709515,-4.518463
2.719998,0.9272258,-1.7451,-3.271496,1.6768,-4.501695
2.729998,0.9272258,-1.021395,-0.3766756,1.673033,-4.484965
2.739998,0.9272258,-0.2958341,2.525567,1.698289,-4.467982
2.749998,0.9272258,0.4167638,5.375958,1.752048,-4.450461
2.759998,0.9272258,1.102007,8.116932,1.833218,-4.432129
2.769998,0.9272258,1.746206,10.69373,1.940155,-4.412728
2.779998,0.9272258,2.336623,13.0554,2.070709,-4.392021
2.789998,0.9272258,2.861721,15.15579,2.222267,-4.369798
2.799998,0.9272258,3.311357,16.95433,2.39181,-4.34588
2.809998,0.9272258,3.677024,18.417,2.57598,-4.32012
2.819998,0.9272258,3.951927,19.51661,2.771146,-4.292409
2.829998,0.9272258,4.131166,20.23357,2.973482,-4.262674
2.839998,0.9272258,4.211803,20.55611,3.179043,-4.230884
2.849998,0.9272258,4.192916,20.48057,3.383849,-4.197046
2.859998,0.9272258,4.075614,20.01136,3.583962,-4.161206
2.869998,0.9272258,3.863001,19.16091,3.775571,-4.123451
2.879998,0.9272258,3.560119,17.94938,3.955065,-4.0839
2.889998,0.9272258,3.173846,16.40429,4.119108,-4.042709
2.899998,0.9272258,2.712757,14.55993,4.264708,-4.000062
2.909998,0.9272258,2.186956,12.45673,4.389275,-3.956169
2.919998,0.9272258,1.607884,10.14044,4.490679,-3.911262
2.929998,0.9272258,0.988086,7.661247,4.567292,-3.865589
2.939998,0.9272258,0.341002,5.072911,4.618021,-3.819409
2.949998,0.9272258,-0.3193975,2.431313,4.642334,-3.772986
2.959998,0.9272258,-0.9787403,-0.2060578,4.640274,-3.726583
2.969998,0.9272258,-1.622617,-2.781564,4.612458,-3.680459
2.979998,0.9272258,-2.236851,-5.238503,4.560073,-3.634858
2.989998,0.9272258,-2.807771,-7.522181,4.484851,-3.590009
2.999998,0.9272258,-3.322471,-9.580979,4.389041,-3.546119
3.009998,0.9272258,-3.769074,-11.36739,4.275367,-3.503365
3.019998,0.9272258,-4.136965,-12.83896,4.146977,-3.461895
3.029998,0.9272258,-4.416994,-13.95907,4.007387,-3.421822
3.039998,0.9272258,-4.601675,-14.69779,3.860409,-3.383218
3.049998,0.9272258,-4.685326,-15.0324,3.710085,-3.346117
3.059998,0.9272258,-4.664204,-14.94791,3.560606,-3.310511
3.069998,0.9272258,-4.536563,-14.43735,3.416232,-3.276348
3.079998,0.9272258,-4.302737,-13.50204,3.281212,-3.243536
3.089998,0.9272258,-3.965115,-12.15156,3.159696,-3.211939
3.099998,0.9272258,-3.528133,-10.40363,3.05566,-3.181383
3.109998,0.9272258,-2.998192,-8.283865,2.972821,-3.151654
3.119998,0.9272258,-2.383563,-5.825347,2.914568,-3.122509
3.129997,0.9272258,-1.694231,-3.068022,2.883888,-3.09367
3.139997,0.9272258,-0.9417342,-0.05803347,2.883307,-3.064837
3.149997,0.9272258,-0.1389585,3.153069,2.914838,-3.035688
3.159997,0.9272258,0.7001008,6.509306,2.979931,-3.005889
3.169997,0.9272258,1.560572,9.951191,3.079443,-2.975095
3.179997,0.9272258,2.427,13.4169,3.213612,-2.942959
3.189997,0.9272258,3.283599,16.8433,3.382045,-2.909138
3.199997,0.9272258,4.114563,20.16715,3.583716,-2.873301
3.209997,0.9272258,4.904337,23.32625,3.816979,-2.835131
3.219997,0.9272258,5.637901,26.26051,4.079584,-2.794335
3.229997,0.9272258,6.301106,28.91333,4.368717,-2.750648
3.239997,0.9272258,6.880836,31.23225,4.68104,-2.703838
3.249997,0.9272258,7.365318,33.17018,5.012742,-2.65371
3.259997,0.9272258,7.744331,34.68623,5.359604,-2.600114
3.269997,0.9272258,8.0094,35.74651,5.717069,-2.542944
3.279997,0.9272258,8.153952,36.32471,6.080316,-2.482141
3.289997,0.9272258,8.173456,36.40273,6.444344,-2.417697
3.299997,0.9272258,8.065507,35.97093,6.804053,-2.349657
3.309997,0.9272258,7.829885,35.02844,7.154337,-2.278113
3.319997,0.9272258,7.468566,33.58317,7.490169,-2.203212
3.329997,0.9272258,6.985709,31.65174,7.806686,-2.125145
3.339997,0.9272258,6.387576,29.2592,8.099278,-2.044152
3.349997,0.9272258,5.682446,26.43869,8.363666,-1.960515
3.359997,0.9272258,4.88049,23.23087,8.595974,-1.874556
3.369997,0.9272258,3.993529,19.68302,8.792804,-1.786628
3.379997,0.9272258,3.034935,15.84864,8.95129,-1.697115
3.389997,0.9272258,2.019334,11.78624,9.069153,-1.606423
3.399997,0.9272258,0.9623758,7.558406,9.144737,-1.514976
3.409997,0.9272258,-0.1195414,3.230738,9.177045,-1.423205
3.419997,0.9272258,-1.209554,-1.129312,9.165751,-1.331548
3.429997,0.9272258,-2.290625,-5.453597,9.111216,-1.240436
3.439997,0.9272258,-3.345839,-9.674453,9.014471,-1.150291
3.449997,0.9272258,-4.358696,-13.72588,8.877213,-1.061519
3.459997,0.9272258,-5.3134,-17.5447,8.701766,-0.974501
3.469997,0.9272258,-6.195127,-21.07161,8.49105,-0.8895905
3.479997,0.9272258,-6.990283,-24.25223,8.248528,-0.8071052
3.489997,0.9272258,-7.686744,-27.03807,7.978147,-0.7273238
3.499997,0.9272258,-8.274038,-29.38725,7.684275,-0.650481
3.509997,0.9272258,-8.74358,-31.26542,7.371621,-0.5767648
3.519997,0.9272258,-9.088746,-32.64608,7.04516,-0.5063132
3.529997,0.9272258,-9.305019,-33.51117,6.710048,-0.4392127
3.539997,0.9272258,-9.390053,-33.85131,6.371535,-0.3754974
3.549997,0.9272258,-9.343702,-33.6659,6.034876,-0.3151486
3.559997,0.9272258,-9.168015,-32.96316,5.705245,-0.2580962
3.569997,0.9272258,-8.867193,-31.75987,5.387646,-0.2042197
3.579997,0.9249653,-8.447486,-30.09008,5.086745,-0.1533523
3.589997,0.8741019,-7.91709,-28.17195,4.805025,-0.105302
3.599997,0.8741019,-7.285983,-25.64752,4.54855,-0.05981653
3.609997,0.8503656,-6.565726,-22.86144,4.319935,-0.01661718
3.619997,0.8503656,-5.769268,-19.67561,4.123179,0.02461462
3.629997,0.7712446,-4.910685,-16.55776,3.957602,0.06419063
3.639997,0.669518,-4.004961,-13.34177,3.824184,0.1024325
3.649997,0.669518,-3.0676,-9.592328,3.728261,0.1397151
3.659997,0.5892667,-2.114509,-6.100969,3.667251,0.1763876
3.669997,0.5892667,-1.161585,-2.289275,3.644359,0.2128312
3.679997,0.3338194,-0.2244809,0.4373542,3.648732,0.2493185
3.689997,0,0.6817052,2.726821,3.676,0.2860785
3.699997,0,1.542675,6.1707,3.737707,0.3234556
3.709997,0,2.345196,9.380786,3.831515,0.3617707
3.719997,0,3.077345,12.30938,3.954609,0.4013169
3.729997,0,3.728688,14.91475,4.103757,0.4423544
3.739997,0,4.290497,17.16199,4.275377,0.4851082
3.749997,0,4.755858,19.02343,4.465611,0.5297643
3.759997,0,5.119819,20.47927,4.670404,0.5764683
3.769997,0,5.379435,21.51774,4.885581,0.6253242
3.779997,0,5.53384,22.13536,5.106935,0.6763936
3.789997,0,5.584198,22.33679,5.330303,0.7296966
3.799997,0,5.533719,22.13487,5.551652,0.7852131
3.809997,0,5.387536,21.55014,5.767153,0.8428847
3.819997,0,5.152616,20.61046,5.973258,0.9026172
3.829997,0,4.837609,19.35044,6.166762,0.9642848
3.839997,0,4.452661,17.81064,6.344869,1.027734
3.849997,0,4.009219,16.03688,6.505238,1.092786
3.859997,0,3.519786,14.07914,6.646029,1.159246
3.869997,0,2.997688,11.99075,6.765936,1.226906
3.879997,0,2.456789,9.827155,6.864208,1.295548
3.889997,0,1.911238,7.644952,6.940657,1.364954
3.899997,0,1.375167,5.500668,6.995664,1.434911
3.909997,0,0.8624346,3.449739,7.030161,1.505213
3.919997,0,0.38635,1.5454,7.045615,1.575669
3.929997,0,-0.0406643,-0.1626572,7.043988,1.646109
3.939997,0,-0.4071665,-1.628666,7.027701,1.716386
3.949997,0,-0.7030569,-2.812228,6.999579,1.786381
3.959997,0,-0.9197189,-3.678875,6.96279,1.856009
3.969997,0,-1.050212,-4.200849,6.920782,1.925217
3.979997,0,-1.089399,-4.357594,6.877206,1.993989
3.989997,0,-1.034068,-4.136274,6.835843,2.062348
3.999997,0,-0.88299,-3.53196,6.800523,2.130353
4.009997,0,-0.6369523,-2.547809,6.775045,2.198103
4.019997,0,-0.2987808,-1.195123,6.763094,2.265734
4.029997,0,0.1267618,0.5070473,6.768165,2.333416
4.039998,0,0.6329919,2.531968,6.793484,2.401351
4.049998,0,1.211469,4.845874,6.841943,2.46977
4.059998,0,1.852123,7.408492,6.916028,2.53893
4.069998,0,2.543432,10.17373,7.017765,2.609108
4.079998,0,3.272703,13.09081,7.148673,2.680595
4.089999,0,4.026199,16.1048,7.309721,2.753692
4.099999,0,4.789455,19.15782,7.501299,2.828705
4.109999,0,5.547528,22.19011,7.7232,2.905937
4.119999,0,6.285341,25.14137,7.974614,2.985683
4.13,0,6.987864,27.95146,8.254128,3.068224
4.14,0,7.640445,30.56178,8.559746,3.153822
4.15,0,8.22912,32.91648,8.88891,3.242711
4.16,0,8.740808,34.96323,9.238543,3.335096
4.170001,0,9.16366,36.65464,9.605089,3.431147
4.180001,0,9.487208,37.94883,9.984577,3.530993
4.190001,0,9.702575,38.8103,10.37268,3.63472
4.200001,0,9.802709,39.21083,10.76479,3.742368
4.210001,0,9.782478,39.12991,11.15609,3.853929
4.220002,0,9.638815,38.55526,11.54164,3.969345
4.230002,0,9.37073,37.48292,11.91647,4.08851
4.240002,0,8.979443,35.91777,12.27565,4.211266
4.250002,0,8.468278,33.87311,12.61438,4.33741
4.260003,0,7.8427,31.3708,12.92809,4.466691
4.270003,0,7.110176,28.4407,13.21249,4.598816
4.280003,0,6.280074,25.12029,13.46369,4.733453
4.290003,0,5.363575,21.4543,13.67824,4.870235
4.300004,0,4.373323,17.49329,13.85317,5.008767
4.310004,0,3.323409,13.29364,13.98611,5.148628
4.320004,0,2.228979,8.915915,14.07527,5.289381
4.330004,0,1.106074,4.424297,14.11951,5.430576
4.340004,0,-0.02871228,-0.1148491,14.11836,5.571759
4.350005,0,-1.158527,-4.634107,14.07202,5.71248
4.360005,0,-2.266495,-9.065981,13.98136,5.852293
4.370005,0,-3.336024,-13.34409,13.84792,5.990772
4.380005,0,-4.351121,-17.40449,13.67387,6.127511
4.390006,0,-5.296727,-21.18691,13.462,6.262131
