Name: Lorenzo, Condition: 2, Run: 19, Date: 10/11/2019 9:39:35 AM, Testing: True
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0.001511916,6.874663,27.5047,-4.009611,-5.00385
1.389999,0.001511916,7.668999,30.68204,-3.702791,-5.040878
1.399999,0.001511916,8.370727,33.48895,-3.367901,-5.074557
1.409999,0.001511916,8.968378,35.87956,-3.009106,-5.104649
1.419999,0.001511916,9.452228,37.81496,-2.630956,-5.130958
1.429999,0.001511916,9.814456,39.26387,-2.238317,-5.153341
1.439999,0.001511916,10.04928,40.20316,-1.836286,-5.171704
1.449999,0.001511916,10.15305,40.61824,-1.430104,-5.186005
1.459999,0.001511916,10.12432,40.50333,-1.02507,-5.196256
1.469999,0.001511916,9.963851,39.86145,-0.6264557,-5.20252
1.479999,0.001511916,9.674593,38.70442,-0.2394115,-5.204915
1.489999,0.001511916,9.261636,37.05259,0.1311143,-5.203603
1.499999,0.001511916,8.732102,34.93446,0.4804589,-5.198799
1.509999,0.001511916,8.095017,32.38612,0.80432,-5.190755
1.519999,0.001511916,7.361154,29.45066,1.098827,-5.179767
1.529999,0.001511916,6.542787,26.1772,1.360599,-5.166161
1.539999,0.001511916,5.653537,22.6202,1.586801,-5.150293
1.549999,0.001511916,4.708077,18.83836,1.775184,-5.132541
1.559999,0.001511916,3.721879,14.89356,1.92412,-5.1133
1.569999,0.001511916,2.710935,10.84979,2.032618,-5.092974
1.579999,0.001511916,1.691466,6.771911,2.100337,-5.07197
1.589999,0.001511916,0.6796483,2.724641,2.127583,-5.050694
1.599999,0.001511916,-0.3087251,-1.228853,2.115295,-5.029541
1.609999,0.001511916,-1.258458,-5.027784,2.065017,-5.008891
1.619999,0.001511916,-2.155256,-8.614976,1.978867,-4.989102
1.629999,0.001511916,-2.985975,-11.93785,1.859488,-4.970508
1.639999,0.001511916,-3.738843,-14.94933,1.709995,-4.953408
1.649999,0.001511916,-4.403668,-17.60862,1.533909,-4.938069
1.659999,0.001511916,-4.972002,-19.88196,1.33509,-4.924718
1.669999,0.001511916,-5.437296,-21.74314,1.117658,-4.913541
1.679999,0.001511916,-5.794979,-23.17387,0.8859195,-4.904682
1.689999,0.001511916,-6.042545,-24.16413,0.6442781,-4.89824
1.699999,0.001511916,-6.179574,-24.71225,0.3971556,-4.894268
1.709999,0.001511916,-6.207723,-24.82484,0.1489072,-4.892779
1.719999,0.001511916,-6.130669,-24.51663,-0.09625908,-4.893742
1.729999,0.001511916,-5.954041,-23.81012,-0.3343602,-4.897085
1.739999,0.001511916,-5.685264,-22.73501,-0.5617103,-4.902702
1.749999,0.001511916,-5.333437,-21.3277,-0.7749873,-4.910452
1.759999,0.001511916,-4.909131,-19.63048,-0.971292,-4.920165
1.769999,0.001511916,-4.424177,-17.69066,-1.148199,-4.931647
1.779999,0.001511916,-3.891427,-15.55966,-1.303795,-4.944685
1.789999,0.001511916,-3.324501,-13.29195,-1.436715,-4.959052
1.799999,0.001511916,-2.737531,-10.94408,-1.546156,-4.974514
1.809999,0.001511916,-2.144836,-8.573297,-1.631889,-4.990832
1.819999,0.001511916,-1.560709,-6.23679,-1.694256,-5.007775
1.829999,0.001511916,-0.9990984,-3.990346,-1.73416,-5.025116
1.839999,0.001511916,-0.4733375,-1.887303,-1.753033,-5.042647
1.849999,0.001511916,0.004108767,0.02248273,-1.752808,-5.060175
1.859999,0.001511916,0.4218848,1.693587,-1.735872,-5.077534
1.869999,0.001511916,0.769967,3.085916,-1.705013,-5.094584
1.879999,0.001511916,1.03988,4.165568,-1.663357,-5.111217
1.889999,0.001511916,1.224821,4.905332,-1.614304,-5.12736
1.899999,0.001511916,1.319827,5.285354,-1.56145,-5.142975
1.909999,0.001511916,1.321863,5.293499,-1.508515,-5.15806
1.919999,0.001511916,1.229882,4.925577,-1.45926,-5.172653
1.929999,0.001511916,1.044858,4.185479,-1.417405,-5.186827
1.939999,0.001511916,0.7697648,3.085107,-1.386554,-5.200692
1.949998,0.001511916,0.4095129,1.644099,-1.370113,-5.214393
1.959998,0.001511916,-0.02911569,-0.1104151,-1.371217,-5.228106
1.969998,0.001511916,-0.5376108,-2.144396,-1.392661,-5.242032
1.979998,0.001511916,-1.105889,-4.41751,-1.436836,-5.256401
1.989998,0.001511916,-1.722482,-6.88388,-1.505675,-5.271457
1.999998,0.001511916,-2.37475,-9.492951,-1.600604,-5.287463
2.009999,0.001511916,-3.049122,-12.19044,-1.722509,-5.304688
2.019999,0.001511916,-3.731366,-14.91942,-1.871703,-5.323405
2.029999,0.001511916,-4.406835,-17.62129,-2.047916,-5.343884
2.039999,0.001511916,-5.060766,-20.23701,-2.250286,-5.366387
2.049999,0.001511916,-5.678555,-22.70817,-2.477368,-5.391161
2.059999,0.001511916,-6.246041,-24.97812,-2.727149,-5.418432
2.069999,0.001511916,-6.749773,-26.99304,-2.997079,-5.448403
2.079998,0.001511916,-7.177303,-28.70316,-3.284111,-5.481244
2.089998,0.001511916,-7.51738,-30.06347,-3.584745,-5.517092
2.099998,0.001511916,-7.76021,-31.03479,-3.895093,-5.556043
2.109998,0.001511916,-7.897639,-31.58451,-4.210938,-5.598152
2.119998,0.001511916,-7.923331,-31.68727,-4.527811,-5.64343
2.129998,0.001511916,-7.832892,-31.32552,-4.841066,-5.691841
2.139998,0.001511916,-7.623978,-30.48986,-5.145965,-5.743301
2.149998,0.001511916,-7.296359,-29.17939,-5.437759,-5.797678
2.159998,0.001511916,-6.851918,-27.40162,-5.711775,-5.854796
2.169998,0.001511916,-6.294677,-25.17266,-5.963502,-5.914432
2.179998,0.001511916,-5.63071,-22.51679,-6.18867,-5.976318
2.189998,0.001511916,-4.86807,-19.46623,-6.383332,-6.040152
2.199998,0.001511916,-4.016648,-16.06054,-6.543937,-6.105591
2.209998,0.001511916,-3.088026,-12.34606,-6.667398,-6.172265
2.219998,0.001511916,-2.095246,-8.374936,-6.751147,-6.239776
2.229998,0.001511916,-1.052638,-4.204503,-6.793192,-6.307708
2.239998,0.001511916,0.02445536,0.1038691,-6.792154,-6.37563
2.249998,0.006033039,1.119935,4.503874,-6.747115,-6.443101
2.259998,0.0082936,2.217232,8.902102,-6.658094,-6.509682
2.269998,0.0082936,3.299587,13.23152,-6.525779,-6.574939
2.279998,0.0082936,4.350339,17.43453,-6.351433,-6.638453
2.289998,0.0082936,5.353265,21.44623,-6.136971,-6.699823
2.299998,0.0082936,6.292783,25.20431,-5.884928,-6.758673
2.309998,0.0082936,7.154292,28.65034,-5.598424,-6.814657
2.319998,0.0082936,7.924407,31.7308,-5.281116,-6.867468
2.329998,0.0082936,8.591195,34.39795,-4.937137,-6.916839
2.339998,0.01168444,9.144393,36.62431,-4.570894,-6.962548
2.349998,0.01168444,9.575583,38.34907,-4.187404,-7.004422
2.359998,0.0184664,9.878345,39.58724,-3.791531,-7.042337
2.369998,0.0184664,10.04837,40.26734,-3.388858,-7.076226
2.379998,0.0184664,10.08353,40.408,-2.984778,-7.106073
2.389998,0.0184664,9.983941,40.00963,-2.584682,-7.13192
2.399998,0.0184664,9.751915,39.08152,-2.193866,-7.153859
2.409998,0.02185724,9.391955,37.65525,-1.817314,-7.172032
2.419998,0.02637837,8.910668,35.74819,-1.459832,-7.186631
2.429998,0.02976921,8.31664,33.38564,-1.125976,-7.19789
2.439998,0.03316005,7.620286,30.61378,-0.819838,-7.206089
2.449998,0.05011453,6.833663,27.53511,-0.5444869,-7.211534
2.459998,0.05915705,5.970262,24.11768,-0.3033102,-7.214567
2.469998,0.05915705,5.044762,20.41568,-0.09915343,-7.215558
2.479998,0.08063266,4.072771,16.61361,0.0669827,-7.214888
2.489998,0.1066294,3.070551,12.70872,0.1940699,-7.212947
2.499998,0.1235839,2.054733,8.713265,0.2812026,-7.210135
2.509998,0.1563626,1.042018,4.79352,0.3291378,-7.206844
2.519998,0.1981838,0.04890884,0.9883705,0.3390215,-7.203454
2.529998,0.2863468,-0.9086647,-2.489272,0.3141288,-7.200312
2.539998,0.3428619,-1.815495,-5.890531,0.2552235,-7.19776
2.549998,0.4027676,-2.657445,-9.018711,0.1650364,-7.19611
2.559998,0.4717159,-3.421678,-11.79985,0.0470379,-7.19564
2.569998,0.4717159,-4.096867,-14.5006,-0.09796813,-7.19662
2.579998,0.5451852,-4.67339,-16.51282,-0.2630963,-7.199251
2.589998,0.6231757,-5.143495,-18.08128,-0.4439091,-7.20369
2.599998,0.7723749,-5.501416,-18.91616,-0.6330707,-7.21002
2.609998,0.8401929,-5.74346,-19.61307,-0.8292014,-7.218312
2.619998,0.9114016,-5.868084,-19.82673,-1.027469,-7.228587
2.629998,0.9780893,-5.875865,-19.5911,-1.22338,-7.240821
2.639998,1.033474,-5.7695,-18.9441,-1.412821,-7.254949
2.649998,1.069643,-5.55373,-17.93635,-1.592184,-7.270871
2.659998,1.105813,-5.23526,-16.51779,-1.757362,-7.288445
2.669998,1.105813,-4.822548,-14.86694,-1.906031,-7.307505
2.679998,1.139722,-4.325731,-12.74404,-2.033472,-7.32784
2.689998,1.179282,-3.756363,-10.30832,-2.136555,-7.349205
2.699998,1.199627,-3.127207,-7.71032,-2.213658,-7.371342
2.709998,1.214321,-2.451981,-4.950639,-2.263165,-7.393974
2.719998,1.233536,-1.7451,-2.046254,-2.283627,-7.41681
2.729998,1.233536,-1.021395,0.8485661,-2.275141,-7.439561
2.739998,1.233536,-0.2958341,3.750809,-2.237633,-7.461938
2.749998,1.233536,0.4167638,6.6012,-2.171622,-7.483654
2.759998,1.233536,1.102007,9.342175,-2.0782,-7.504436
2.769998,1.233536,1.746206,11.91897,-1.95901,-7.524026
2.779998,1.233536,2.336623,14.28064,-1.816204,-7.542188
2.789998,1.233536,2.861721,16.38103,-1.652394,-7.558712
2.799998,1.233536,3.311357,18.17957,-1.470598,-7.573418
2.809998,1.233536,3.677024,19.64224,-1.274176,-7.58616
2.819998,1.233536,3.951927,20.74185,-1.066757,-7.596828
2.829998,1.233536,4.131166,21.45881,-0.8521689,-7.605349
2.839998,1.233536,4.211803,21.78136,-0.6343553,-7.611692
2.849998,1.233536,4.192916,21.70581,-0.4172972,-7.615865
2.859998,1.233536,4.075614,21.2366,-0.2049312,-7.617915
2.869998,1.233536,3.863001,20.38615,-0.001069734,-7.617925
2.879998,1.233536,3.560119,19.17462,0.1906765,-7.616018
2.889998,1.233536,3.173846,17.62953,0.3669717,-7.612349
2.899998,1.233536,2.712757,15.78517,0.5248234,-7.6071
2.909998,1.233536,2.186956,13.68197,0.6616431,-7.600484
2.919998,1.233536,1.607884,11.36568,0.7753,-7.592731
2.929998,1.233536,0.988086,8.886489,0.8641648,-7.584089
2.939998,1.233536,0.341002,6.298153,0.9271464,-7.574818
2.949998,1.233536,-0.3193975,3.656555,0.9637119,-7.56518
2.959998,1.233536,-0.9787403,1.019184,0.9739038,-7.555441
2.969998,1.233536,-1.622617,-1.556323,0.9583405,-7.545858
2.979998,1.233536,-2.236851,-4.013261,0.9182079,-7.536676
2.989998,1.233536,-2.807771,-6.296939,0.8552386,-7.528123
2.999998,1.233536,-3.322471,-8.355738,0.7716812,-7.520407
3.009998,1.233536,-3.769074,-10.14215,0.6702597,-7.513704
3.019998,1.233536,-4.136965,-11.61371,0.5541225,-7.508163
3.029998,1.233536,-4.416994,-12.73383,0.4267842,-7.503895
3.039998,1.233536,-4.601675,-13.47255,0.2920586,-7.500975
3.049998,1.233536,-4.685326,-13.80716,0.1539871,-7.499435
3.059998,1.233536,-4.664204,-13.72267,0.01676034,-7.499268
3.069998,1.233536,-4.536563,-13.21211,-0.1153607,-7.500421
3.079998,1.233536,-4.302737,-12.2768,-0.2381288,-7.502802
3.089998,1.233536,-3.965115,-10.92632,-0.3473919,-7.506276
3.099998,1.233536,-3.528133,-9.178386,-0.4391758,-7.510668
3.109998,1.233536,-2.998192,-7.058623,-0.509762,-7.515765
3.119998,1.233536,-2.383563,-4.600105,-0.5557631,-7.521323
3.129997,1.233536,-1.694231,-1.842781,-0.5741909,-7.527065
3.139997,1.233536,-0.9417342,1.167208,-0.5625188,-7.53269
3.149997,1.233536,-0.1389585,4.378311,-0.5187356,-7.537878
3.159997,1.233536,0.7001008,7.734548,-0.4413902,-7.542292
3.169997,1.233536,1.560572,11.17643,-0.3296258,-7.545588
3.179997,1.233536,2.427,14.64215,-0.1832044,-7.54742
3.189997,1.233536,3.283599,18.06854,-0.002518985,-7.547445
3.199997,1.233536,4.114563,21.3924,0.211405,-7.545331
3.209997,1.233536,4.904337,24.55149,0.4569199,-7.540762
3.219997,1.233536,5.637901,27.48575,0.7317774,-7.533445
3.229997,1.233536,6.301106,30.13857,1.033163,-7.523113
3.239997,1.233536,6.880836,32.45749,1.357738,-7.509536
3.249997,1.233536,7.365318,34.39542,1.701692,-7.492519
3.259997,1.233536,7.744331,35.91147,2.060807,-7.471911
3.269997,1.233536,8.0094,36.97175,2.430524,-7.447606
3.279997,1.233536,8.153952,37.54995,2.806024,-7.419545
3.289997,1.233536,8.173456,37.62797,3.182303,-7.387722
3.299997,1.233536,8.065507,37.19617,3.554265,-7.35218
3.309997,1.233536,7.829885,36.25368,3.916802,-7.313012
3.319997,1.233536,7.468566,34.80841,4.264886,-7.270363
3.329997,1.233536,6.985709,32.87698,4.593656,-7.224426
3.339997,1.233536,6.387576,30.48445,4.8985,-7.175441
3.349997,1.233536,5.682446,27.66393,5.175139,-7.12369
3.359997,1.233536,4.88049,24.45611,5.419701,-7.069493
3.369997,1.233536,3.993529,20.90826,5.628783,-7.013205
3.379997,1.233536,3.034935,17.07388,5.799522,-6.95521
3.389997,1.233536,2.019334,13.01148,5.929637,-6.895914
3.399997,1.233536,0.9623758,8.783648,6.017473,-6.835739
3.409997,1.233536,-0.1195414,4.455979,6.062033,-6.775118
3.419997,1.233536,-1.209554,0.09592962,6.062993,-6.714489
3.429997,1.233536,-2.290625,-4.228355,6.020709,-6.654282
3.439997,1.233536,-3.345839,-8.449211,5.936217,-6.59492
3.449997,1.233536,-4.358696,-12.50064,5.811211,-6.536808
3.459997,1.233536,-5.3134,-16.31946,5.648016,-6.480328
3.469997,1.233536,-6.195127,-19.84636,5.449553,-6.425832
3.479997,1.233536,-6.990283,-23.02699,5.219283,-6.37364
3.489997,1.233536,-7.686744,-25.81283,4.961154,-6.324028
3.499997,1.233536,-8.274038,-28.16201,4.679534,-6.277233
3.509997,1.233536,-8.74358,-30.04017,4.379133,-6.233441
3.519997,1.233536,-9.088746,-31.42084,4.064924,-6.192792
3.529997,1.233536,-9.305019,-32.28593,3.742065,-6.155371
3.539997,1.233536,-9.390053,-32.62607,3.415804,-6.121213
3.549997,1.233536,-9.343702,-32.44067,3.091398,-6.090299
3.559997,1.233536,-9.168015,-31.73792,2.774019,-6.062559
3.569997,1.233536,-8.867193,-30.53463,2.468672,-6.037872
3.579997,1.233536,-8.447486,-28.8558,2.180114,-6.016071
3.589997,1.233536,-7.91709,-26.73421,1.912772,-5.996943
3.599997,1.233536,-7.285983,-24.20979,1.670674,-5.980237
3.609997,1.233536,-6.565726,-21.32876,1.457387,-5.965662
3.619997,1.233536,-5.769268,-18.14293,1.275957,-5.952903
3.629997,1.233536,-4.910685,-14.70859,1.128872,-5.941614
3.639997,1.233536,-4.004961,-11.0857,1.018015,-5.931434
3.649997,1.233536,-3.0676,-7.336255,0.944652,-5.921988
3.659997,1.233536,-2.114509,-3.52389,0.9094131,-5.912893
3.669997,1.233536,-1.161585,0.2878032,0.9122911,-5.90377
3.679997,1.233536,-0.2244809,4.036222,0.9526533,-5.894244
3.689997,1.233536,0.6817052,7.660966,1.029263,-5.883951
3.699997,1.233536,1.542675,11.10485,1.140311,-5.872548
3.709997,1.233536,2.345196,14.31493,1.283461,-5.859714
3.719997,1.233536,3.077345,17.24352,1.455896,-5.845155
3.729997,1.233536,3.728688,19.8489,1.654385,-5.828611
3.739997,1.233536,4.290497,22.09613,1.875346,-5.809857
3.749997,1.233536,4.755858,23.95758,2.114922,-5.788708
3.759997,1.198497,5.119819,25.27326,2.367655,-5.765032
3.769997,1.141982,5.379435,26.08567,2.628511,-5.738747
3.779997,1.141982,5.53384,26.70329,2.895544,-5.709791
3.789997,1.066253,5.584198,26.6018,3.161562,-5.678175
3.799997,1.011998,5.533719,26.18287,3.423391,-5.643941
3.809997,0.9351378,5.387536,25.2907,3.676298,-5.607178
3.819997,0.7452479,5.152616,23.59145,3.912212,-5.568056
3.829997,0.6378696,4.837609,21.90192,4.131231,-5.526744
3.839997,0.4943217,4.452661,19.78793,4.329111,-5.483453
3.849997,0.3326891,4.009219,17.36763,4.502787,-5.438425
3.859997,0.1450598,3.519786,14.65938,4.649381,-5.391931
3.869997,0,2.997688,11.99075,4.769289,-5.344238
3.879997,0,2.456789,9.827155,4.86756,-5.295563
3.889997,0,1.911238,7.644952,4.944009,-5.246123
3.899997,0,1.375167,5.500668,4.999016,-5.196133
3.909997,0,0.8624346,3.449739,5.033513,-5.145798
3.919997,0,0.38635,1.5454,5.048967,-5.095308
3.929997,0,-0.0406643,-0.1626572,5.04734,-5.044835
3.939997,0,-0.4071665,-1.628666,5.031054,-4.994524
3.949997,0,-0.7030569,-2.812228,5.002931,-4.944495
3.959997,0,-0.9197189,-3.678875,4.966142,-4.894833
3.969997,0,-1.050212,-4.200849,4.924134,-4.845592
3.979997,0,-1.089399,-4.357594,4.880558,-4.796786
3.989997,0,-1.034068,-4.136274,4.839195,-4.748394
3.999997,0,-0.88299,-3.53196,4.803875,-4.700355
4.009997,0,-0.6369523,-2.547809,4.778398,-4.652571
4.019997,0,-0.2987808,-1.195123,4.766446,-4.604907
4.029997,0,0.1267618,0.5070473,4.771517,-4.557191
4.039998,0,0.6329919,2.531968,4.796836,-4.509223
4.049998,0,1.211469,4.845874,4.845295,-4.46077
4.059998,0,1.852123,7.408492,4.91938,-4.411576
4.069998,0,2.543432,10.17373,5.021117,-4.361365
4.079998,0,3.272703,13.09081,5.152025,-4.309845
4.089999,0,4.026199,16.1048,5.313073,-4.256714
4.099999,0,4.789455,19.15782,5.504652,-4.201668
4.109999,0,5.547528,22.19011,5.726552,-4.144402
4.119999,0,6.285341,25.14137,5.977966,-4.084622
4.13,0,6.987864,27.95146,6.257481,-4.022048
4.14,0,7.640445,30.56178,6.563099,-3.956417
4.15,0,8.22912,32.91648,6.892264,-3.887494
4.16,0,8.740808,34.96323,7.241896,-3.815075
4.170001,0,9.16366,36.65464,7.608443,-3.738991
4.180001,0,9.487208,37.94883,7.987931,-3.659111
4.190001,0,9.702575,38.8103,8.376034,-3.575351
4.200001,0,9.802709,39.21083,8.768142,-3.48767
4.210001,0,9.782478,39.12991,9.159441,-3.396075
4.220002,0,9.638815,38.55526,9.544993,-3.300625
4.230002,0,9.37073,37.48292,9.919823,-3.201427
4.240002,0,8.979443,35.91777,10.279,-3.098637
4.250002,0,8.468278,33.87311,10.61773,-2.99246
4.260003,0,7.8427,31.3708,10.93144,-2.883145
4.270003,0,7.110176,28.4407,11.21585,-2.770987
4.280003,0,6.280074,25.12029,11.46705,-2.656316
4.290003,0,5.363575,21.4543,11.68159,-2.5395
4.300004,0,4.373323,17.49329,11.85652,-2.420935
4.310004,0,3.323409,13.29364,11.98946,-2.30104
4.320004,0,2.228979,8.915915,12.07862,-2.180254
4.330004,0,1.106074,4.424297,12.12286,-2.059026
4.340004,0,-0.02871228,-0.1148491,12.12171,-1.937808
