Name: Lorenzo, Condition: 2, Run: 8, Date: 10/11/2019 9:17:29 AM, Testing: False
0.5399998,0,6.427269,25.70908,-6.133631,-1.654295
0.5499998,0,6.465206,25.86082,-5.875022,-1.713046
0.5599998,0,6.386023,25.54409,-5.619582,-1.769242
0.5699998,0,6.195053,24.78021,-5.371779,-1.822959
0.5799997,0,5.899548,23.59819,-5.135798,-1.874317
0.5899997,0,5.508548,22.03419,-4.915455,-1.923472
0.5999997,0,5.032696,20.13078,-4.714148,-1.970613
0.6099997,0,4.484011,17.93604,-4.534787,-2.015961
0.6199997,0,3.875679,15.50271,-4.37976,-2.059759
0.6299997,0,3.22179,12.88716,-4.250889,-2.102268
0.6399997,0,2.537072,10.14829,-4.149406,-2.143762
0.6499997,0,1.836588,7.346351,-4.075943,-2.184521
0.6599997,0,1.135491,4.541965,-4.030523,-2.224826
0.6699997,0,0.4487189,1.794876,-4.012574,-2.264952
0.6799996,0,-0.2093081,-0.8372325,-4.020947,-2.305161
0.6899996,0,-0.8249119,-3.299648,-4.053943,-2.345701
0.6999996,0,-1.385438,-5.541752,-4.109361,-2.386795
0.7099996,0,-1.879484,-7.517937,-4.18454,-2.42864
0.7199996,0,-2.297116,-9.188465,-4.276425,-2.471404
0.7299996,0,-2.630034,-10.52014,-4.381626,-2.51522
0.7399996,0,-2.871731,-11.48692,-4.496495,-2.560185
0.7499996,0,-3.017612,-12.07045,-4.6172,-2.606357
0.7599996,0,-3.065064,-12.26026,-4.739802,-2.653755
0.7699996,0,-3.013504,-12.05401,-4.860343,-2.702359
0.7799996,0,-2.864379,-11.45752,-4.974918,-2.752108
0.7899995,0,-2.621131,-10.48452,-5.079763,-2.802906
0.7999995,0,-2.289124,-9.156496,-5.171328,-2.854619
0.8099995,0,-1.875536,-7.502146,-5.246349,-2.907083
0.8199995,0,-1.389202,-5.556808,-5.301918,-2.960102
0.8299995,0,-0.8404642,-3.361857,-5.335536,-3.013457
0.8399995,0,-0.240946,-0.963784,-5.345174,-3.066909
0.8499995,0,0.396664,1.586656,-5.329307,-3.120202
0.8599995,0,1.05888,4.235521,-5.286952,-3.173072
0.8699995,0,1.731654,6.926614,-5.217686,-3.225249
0.8799995,0,2.400659,9.602634,-5.121659,-3.276465
0.8899994,0,3.051595,12.20638,-4.999596,-3.326461
0.8999994,0,3.670428,14.68171,-4.852778,-3.374989
0.9099994,0,4.243689,16.97476,-4.683031,-3.421819
0.9199994,0,4.758729,19.03492,-4.492682,-3.466746
0.9299994,0,5.203988,20.81595,-4.284523,-3.509591
0.9399994,0,5.56919,22.27676,-4.061755,-3.550209
0.9499994,0,5.845571,23.38228,-3.827932,-3.588488
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0,6.874663,27.49865,-4.009671,-5.003851
1.389999,0,7.668999,30.676,-3.702911,-5.04088
1.399999,0,8.370727,33.48291,-3.368082,-5.074561
1.409999,0,8.968378,35.87351,-3.009347,-5.104655
1.419999,0,9.452228,37.80891,-2.631258,-5.130967
1.429999,0,9.814456,39.25782,-2.23868,-5.153354
1.439999,0,10.04928,40.19711,-1.836709,-5.171721
1.449999,0,10.15305,40.6122,-1.430587,-5.186028
1.459999,0,10.12432,40.49728,-1.025614,-5.196284
1.469999,0,9.963851,39.8554,-0.6270598,-5.202554
1.479999,0,9.674593,38.69837,-0.2400761,-5.204955
1.489999,0,9.261636,37.04654,0.1303894,-5.203651
1.499999,0,8.732102,34.92841,0.4796735,-5.198855
1.509999,0,8.095017,32.38007,0.8034742,-5.19082
1.519999,0,7.361154,29.44461,1.09792,-5.179841
1.529999,0,6.542787,26.17115,1.359632,-5.166245
1.539999,0,5.653537,22.61415,1.585773,-5.150387
1.549999,0,4.708077,18.83231,1.774096,-5.132646
1.559999,0,3.721879,14.88752,1.922971,-5.113416
1.569999,0,2.710935,10.84374,2.031409,-5.093102
1.579999,0,1.691466,6.765863,2.099067,-5.072111
1.589999,0,0.6796483,2.718593,2.126253,-5.050848
1.599999,0,-0.3087251,-1.2349,2.113904,-5.029709
1.609999,0,-1.258458,-5.033832,2.063566,-5.009074
1.619999,0,-2.155256,-8.621023,1.977356,-4.9893
1.629999,0,-2.985975,-11.9439,1.857917,-4.970721
1.639999,0,-3.738843,-14.95537,1.708363,-4.953638
1.649999,0,-4.403668,-17.61467,1.532216,-4.938315
1.659999,0,-4.972002,-19.88801,1.333336,-4.924982
1.669999,0,-5.437296,-21.74919,1.115844,-4.913824
1.679999,0,-5.794979,-23.17991,0.8840454,-4.904983
1.689999,0,-6.042545,-24.17018,0.6423436,-4.89856
1.699999,0,-6.179574,-24.7183,0.3951606,-4.894608
1.709999,0,-6.207723,-24.83089,0.1468517,-4.893139
1.719999,0,-6.130669,-24.52268,-0.09837504,-4.894123
1.729999,0,-5.954041,-23.81616,-0.3365367,-4.897489
1.739999,0,-5.685264,-22.74105,-0.5639472,-4.903128
1.749999,0,-5.333437,-21.33375,-0.7772847,-4.910901
1.759999,0,-4.909131,-19.63652,-0.9736499,-4.920638
1.769999,0,-4.424177,-17.69671,-1.150617,-4.932144
1.779999,0,-3.891427,-15.56571,-1.306274,-4.945207
1.789999,0,-3.324501,-13.298,-1.439254,-4.959599
1.799999,0,-2.737531,-10.95012,-1.548755,-4.975087
1.809999,0,-2.144836,-8.579344,-1.634549,-4.991432
1.819999,0,-1.560709,-6.242838,-1.696977,-5.008402
1.829999,0,-0.9990984,-3.996394,-1.736941,-5.025771
1.839999,0,-0.4733375,-1.89335,-1.755875,-5.04333
1.849999,0,0.004108767,0.01643507,-1.75571,-5.060887
1.859999,0,0.4218848,1.687539,-1.738835,-5.078275
1.869999,0,0.769967,3.079868,-1.708036,-5.095356
1.879999,0,1.03988,4.159521,-1.666441,-5.11202
1.889999,0,1.224821,4.899284,-1.617448,-5.128194
1.899999,0,1.319827,5.279306,-1.564655,-5.143841
1.909999,0,1.321863,5.287451,-1.511781,-5.158958
1.919999,0,1.229882,4.919529,-1.462585,-5.173584
1.929999,0,1.044858,4.179431,-1.420791,-5.187792
1.939999,0,0.7697648,3.079059,-1.39,-5.201692
1.949998,0,0.4095129,1.638052,-1.37362,-5.215428
1.959998,0,-0.02911569,-0.1164628,-1.374784,-5.229176
1.969998,0,-0.5376108,-2.150443,-1.396289,-5.243139
1.979998,0,-1.105889,-4.423557,-1.440524,-5.257544
1.989998,0,-1.722482,-6.889928,-1.509424,-5.272638
1.999998,0,-2.37475,-9.498999,-1.604414,-5.288682
2.009999,0,-3.049122,-12.19649,-1.726379,-5.305946
2.019999,0,-3.731366,-14.92546,-1.875633,-5.324703
2.029999,0,-4.406835,-17.62734,-2.051907,-5.345222
2.039999,0,-5.060766,-20.24306,-2.254338,-5.367765
2.049999,0,-5.678555,-22.71422,-2.48148,-5.39258
2.059999,0,-6.246041,-24.98416,-2.731321,-5.419893
2.069999,0,-6.749773,-26.99909,-3.001312,-5.449906
2.079998,0,-7.177303,-28.70921,-3.288404,-5.48279
2.089998,0,-7.51738,-30.06952,-3.5891,-5.518682
2.099998,0,-7.76021,-31.04084,-3.899508,-5.557677
2.109998,0,-7.897639,-31.59056,-4.215414,-5.599831
2.119998,0,-7.923331,-31.69332,-4.532347,-5.645154
2.129998,0,-7.832892,-31.33157,-4.845663,-5.693611
2.139998,0,-7.623978,-30.49591,-5.150622,-5.745117
2.149998,0,-7.296359,-29.18544,-5.442476,-5.799542
2.159998,0,-6.851918,-27.40767,-5.716553,-5.856708
2.169998,0,-6.294677,-25.17871,-5.96834,-5.916391
2.179998,0,-5.63071,-22.52284,-6.193569,-5.978327
2.189998,0,-4.86807,-19.47228,-6.388291,-6.04221
2.199998,0,-4.016648,-16.06659,-6.548957,-6.107699
2.209998,0,-3.088026,-12.35211,-6.672478,-6.174424
2.219998,0,-2.095246,-8.380983,-6.756288,-6.241987
2.229998,0,-1.052638,-4.210551,-6.798394,-6.309971
2.239998,0,0.02445536,0.09782146,-6.797416,-6.377945
2.249998,0,1.119935,4.479742,-6.752618,-6.445472
2.259998,0,2.217232,8.868927,-6.663929,-6.512111
2.269998,0,3.299587,13.19835,-6.531946,-6.577431
2.279998,0,4.350339,17.40136,-6.357932,-6.64101
2.289998,0,5.353265,21.41306,-6.143802,-6.702448
2.299998,0,6.292783,25.17113,-5.89209,-6.761369
2.309998,0,7.154292,28.61717,-5.605918,-6.817428
2.319998,0,7.924407,31.69763,-5.288942,-6.870317
2.329998,0,8.591195,34.36478,-4.945294,-6.91977
2.339998,0,9.144393,36.57757,-4.579519,-6.965565
2.349998,0,9.575583,38.30233,-4.196496,-7.00753
2.359998,0,9.878345,39.51338,-3.801362,-7.045544
2.369998,0,10.04837,40.19347,-3.399427,-7.079538
2.379998,0,10.08353,40.33413,-2.996086,-7.109499
2.389998,0,9.983941,39.93576,-2.596728,-7.135466
2.399998,0,9.751915,39.00766,-2.206652,-7.157532
2.409998,0,9.391955,37.56782,-1.830974,-7.175842
2.419998,0,8.910668,35.64267,-1.474547,-7.190587
2.429998,0,8.31664,33.26656,-1.141881,-7.202006
2.439998,0,7.620286,30.48114,-0.8370698,-7.210377
2.449998,0,6.833663,27.33465,-0.5637233,-7.216014
2.459998,0,5.970262,23.88105,-0.3249128,-7.219263
2.469998,0,5.044762,20.17905,-0.1231224,-7.220494
2.479998,0,4.072771,16.29108,0.03978845,-7.220097
2.489998,0,3.070551,12.28221,0.1626105,-7.218471
2.499998,0,2.054733,8.21893,0.2447998,-7.216022
2.509998,0,1.042018,4.16807,0.2864805,-7.213158
2.519998,0,0.04890884,0.1956354,0.2884369,-7.210273
2.529998,0,-0.9086647,-3.634659,0.2520903,-7.207752
2.539998,0,-1.815495,-7.261979,0.1794705,-7.205957
2.549998,0,-2.657445,-10.62978,0.07317268,-7.205225
2.559998,0,-3.421678,-13.68671,-0.06369444,-7.205863
2.569998,0,-4.096867,-16.38747,-0.2275691,-7.208138
2.579998,0,-4.67339,-18.69356,-0.4145047,-7.212283
2.589998,0,-5.143495,-20.57398,-0.6202445,-7.218485
2.599998,0,-5.501416,-22.00566,-0.8403012,-7.226888
2.609998,0,-5.74346,-22.97384,-1.07004,-7.237588
2.619998,0,-5.868084,-23.47234,-1.304763,-7.250636
2.629998,0,-5.875865,-23.50346,-1.539797,-7.266034
2.639998,0,-5.7695,-23.078,-1.770577,-7.28374
2.649998,0,-5.55373,-22.21492,-1.992727,-7.303668
2.659998,0,-5.23526,-20.94104,-2.202137,-7.325689
2.669998,0.013945,-4.822548,-19.23441,-2.394481,-7.349634
2.679998,0.1156719,-4.325731,-16.84024,-2.562884,-7.375263
2.689998,0.2004443,-3.756363,-14.22368,-2.70512,-7.402314
2.699998,0.2795651,-3.127207,-11.39057,-2.819026,-7.430504
2.709998,0.2795651,-2.451981,-8.689665,-2.905923,-7.459563
2.719998,0.3439922,-1.7451,-5.60443,-2.961967,-7.489183
2.729998,0.3959857,-1.021395,-2.501636,-2.986983,-7.519053
2.739998,0.415201,-0.2958341,0.4774675,-2.982209,-7.548875
2.749998,0.4332857,0.4167638,3.400198,-2.948207,-7.578357
2.759998,0.4378069,1.102007,6.159256,-2.886614,-7.607223
2.769998,0.4378069,1.746206,8.73605,-2.799254,-7.635216
2.779998,0.4378069,2.336623,11.09772,-2.688277,-7.662098
2.789998,0.4378069,2.861721,13.19811,-2.556295,-7.687661
2.799998,0.4378069,3.311357,14.99665,-2.406329,-7.711724
2.809998,0.4378069,3.677024,16.45932,-2.241736,-7.734142
2.819998,0.4378069,3.951927,17.55894,-2.066146,-7.754803
2.829998,0.4378069,4.131166,18.27589,-1.883387,-7.773637
2.839998,0.4378069,4.211803,18.59844,-1.697403,-7.790611
2.849998,0.4378069,4.192916,18.52289,-1.512174,-7.805733
2.859998,0.4378069,4.075614,18.05368,-1.331637,-7.819049
2.869998,0.4378069,3.863001,17.20323,-1.159605,-7.830645
2.879998,0.4378069,3.560119,15.9917,-0.9996879,-7.840642
2.889998,0.4378069,3.173846,14.44661,-0.8552218,-7.849194
2.899998,0.4378069,2.712757,12.60225,-0.7291993,-7.856486
2.909998,0.4378069,2.186956,10.49905,-0.6242087,-7.862728
2.919998,0.4378069,1.607884,8.182763,-0.5423811,-7.868152
2.929998,0.4378069,0.988086,5.703572,-0.4853454,-7.873005
2.939998,0.4378069,0.341002,3.115235,-0.4541931,-7.877547
2.949998,0.4378069,-0.3193975,0.4736375,-0.4494567,-7.882042
2.959998,0.4378069,-0.9787403,-2.163733,-0.471094,-7.886753
2.969998,0.4378069,-1.622617,-4.73924,-0.5184864,-7.891938
2.979998,0.4378069,-2.236851,-7.196178,-0.5904482,-7.897842
2.989998,0.4378069,-2.807771,-9.479856,-0.6852468,-7.904695
2.999998,0.4378069,-3.322471,-11.53866,-0.8006333,-7.912701
3.009998,0.4378069,-3.769074,-13.32507,-0.933884,-7.92204
3.019998,0.4378069,-4.136965,-14.79663,-1.08185,-7.932858
3.029998,0.4378069,-4.416994,-15.91675,-1.241018,-7.945269
3.039998,0.4378069,-4.601675,-16.65547,-1.407573,-7.959344
3.049998,0.4378069,-4.685326,-16.99008,-1.577473,-7.975119
3.059998,0.4378069,-4.664204,-16.90559,-1.746529,-7.992584
3.069998,0.4378069,-4.536563,-16.39503,-1.910479,-8.011689
3.079998,0.4378069,-4.302737,-15.45972,-2.065077,-8.03234
3.089998,0.4378069,-3.965115,-14.10923,-2.206169,-8.054401
3.099998,0.4378069,-3.528133,-12.3613,-2.329782,-8.0777
3.109998,0.4378069,-2.998192,-10.24154,-2.432197,-8.102021
3.119998,0.4378069,-2.383563,-7.783023,-2.510028,-8.127122
3.129997,0.4378069,-1.694231,-5.025698,-2.560285,-8.152725
3.139997,0.4378069,-0.9417342,-2.015709,-2.580442,-8.17853
3.149997,0.4378069,-0.1389585,1.195394,-2.568488,-8.204215
3.159997,0.4378069,0.7001008,4.55163,-2.522972,-8.229445
3.169997,0.4378069,1.560572,7.993515,-2.443037,-8.253875
3.179997,0.4378069,2.427,11.45923,-2.328444,-8.27716
3.189997,0.4378069,3.283599,14.88562,-2.179588,-8.298956
3.199997,0.4378069,4.114563,18.20948,-1.997493,-8.318931
3.209997,0.4378069,4.904337,21.36858,-1.783808,-8.336769
3.219997,0.4378069,5.637901,24.30283,-1.540779,-8.352177
3.229997,0.4378069,6.301106,26.95565,-1.271223,-8.364889
3.239997,0.4378069,6.880836,29.27457,-0.978477,-8.374674
3.249997,0.4378069,7.365318,31.2125,-0.666352,-8.381337
3.259997,0.4378069,7.744331,32.72855,-0.3390665,-8.384727
3.269997,0.4378069,8.0094,33.78883,-0.001178185,-8.384739
3.279997,0.4378069,8.153952,34.36703,0.3424922,-8.381314
3.289997,0.4378069,8.173456,34.44505,0.6869427,-8.374445
3.299997,0.4378069,8.065507,34.01326,1.027075,-8.364174
3.309997,0.4378069,7.829885,33.07077,1.357783,-8.350596
3.319997,0.4378069,7.468566,31.62549,1.674038,-8.333856
3.329997,0.4378069,6.985709,29.69407,1.970979,-8.314146
3.339997,0.4378069,6.387576,27.30153,2.243994,-8.291706
3.349997,0.4378069,5.682446,24.48101,2.488804,-8.266818
3.359997,0.4378069,4.88049,21.27319,2.701536,-8.239802
3.369997,0.4378069,3.993529,17.72534,2.878789,-8.211015
3.379997,0.4378069,3.034935,13.89097,3.017699,-8.180838
3.389997,0.4378069,2.019334,9.828565,3.115985,-8.149678
3.399997,0.4378069,0.9623758,5.60073,3.171992,-8.117958
3.409997,0.4378069,-0.1195414,1.273062,3.184723,-8.086111
3.419997,0.4378069,-1.209554,-3.086988,3.153853,-8.054572
3.429997,0.4378069,-2.290625,-7.411273,3.07974,-8.023775
3.439997,0.4378069,-3.345839,-11.63213,2.963419,-7.994141
3.449997,0.4378069,-4.358696,-15.68356,2.806583,-7.966075
3.459997,0.4378069,-5.3134,-19.50237,2.611559,-7.93996
3.469997,0.4378069,-6.195127,-23.02928,2.381267,-7.916147
3.479997,0.4378069,-6.990283,-26.20991,2.119168,-7.894956
3.489997,0.4378069,-7.686744,-28.99575,1.82921,-7.876664
3.499997,0.4378069,-8.274038,-31.34492,1.515761,-7.861506
3.509997,0.4378069,-8.74358,-33.22309,1.18353,-7.849671
3.519997,0.4378069,-9.088746,-34.60376,0.8374924,-7.841296
3.529997,0.4378069,-9.305019,-35.46885,0.4828039,-7.836468
3.539997,0.4378069,-9.390053,-35.80898,0.1247141,-7.835221
3.549997,0.4378069,-9.343702,-35.62358,-0.2315217,-7.837536
3.559997,0.4378069,-9.168015,-34.92083,-0.58073,-7.843344
3.569997,0.4378069,-8.867193,-33.71754,-0.9179054,-7.852523
3.579997,0.4378069,-8.447486,-32.03872,-1.238293,-7.864906
3.589997,0.4378069,-7.91709,-29.91713,-1.537464,-7.88028
3.599997,0.4378069,-7.285983,-27.3927,-1.811391,-7.898395
3.609997,0.4378069,-6.565726,-24.51167,-2.056508,-7.91896
3.619997,0.4378069,-5.769268,-21.32584,-2.269766,-7.941657
3.629997,0.4378069,-4.910685,-17.89151,-2.448681,-7.966144
3.639997,0.4378069,-4.004961,-14.26861,-2.591367,-7.992058
3.649997,0.4378069,-3.0676,-10.51917,-2.696559,-8.019023
3.659997,0.4378069,-2.114509,-6.706808,-2.763627,-8.046659
3.669997,0.4378069,-1.161585,-2.895114,-2.792578,-8.074585
3.679997,0.4378069,-0.2244809,0.853304,-2.784045,-8.102426
3.689997,0.4378069,0.6817052,4.478048,-2.739265,-8.129818
3.699997,0.4378069,1.542675,7.921927,-2.660045,-8.156419
3.709997,0.4378069,2.345196,11.13201,-2.548725,-8.181906
3.719997,0.4378069,3.077345,14.06061,-2.408119,-8.205987
3.729997,0.4378069,3.728688,16.66598,-2.241459,-8.228401
3.739997,0.4378069,4.290497,18.91322,-2.052327,-8.248924
3.749997,0.4378069,4.755858,20.77466,-1.844581,-8.26737
3.759997,0.4378069,5.119819,22.2305,-1.622275,-8.283593
3.769997,0.4378069,5.379435,23.26897,-1.389586,-8.297489
3.779997,0.4378069,5.53384,23.88659,-1.15072,-8.308996
3.789997,0.4378069,5.584198,24.08802,-0.9098397,-8.318094
3.799997,0.4378069,5.533719,23.8861,-0.6709787,-8.324804
3.809997,0.4378069,5.387536,23.30137,-0.4379649,-8.329184
3.819997,0.4378069,5.152616,22.36169,-0.214348,-8.331327
3.829997,0.4378069,4.837609,21.10167,-0.003331398,-8.331361
3.839997,0.4378069,4.452661,19.56187,0.1922873,-8.329438
3.849997,0.4378069,4.009219,17.78811,0.3701684,-8.325737
3.859997,0.4378069,3.519786,15.83037,0.5284721,-8.320453
3.869997,0.4378069,2.997688,13.74198,0.6658918,-8.313794
3.879997,0.4378069,2.456789,11.57838,0.7816756,-8.305978
3.889997,0.4378069,1.911238,9.39618,0.8756374,-8.297221
3.899997,0.4378069,1.375167,7.251895,0.9481564,-8.28774
3.909997,0.4378069,0.8624346,5.200966,1.000166,-8.277738
3.919997,0.4378069,0.38635,3.296628,1.033132,-8.267406
3.929997,0.4378069,-0.0406643,1.58857,1.049018,-8.256916
3.939997,0.4378069,-0.4071665,0.1225615,1.050244,-8.246413
3.949997,0.4378069,-0.7030569,-1.061,1.039634,-8.236017
3.959997,0.4378069,-0.9197189,-1.927648,1.020357,-8.225814
3.969997,0.4378069,-1.050212,-2.449621,0.9958609,-8.215856
3.979997,0.4378069,-1.089399,-2.606367,0.9697973,-8.206158
3.989997,0.4378069,-1.034068,-2.385046,0.9459468,-8.196698
3.999997,0.4378069,-0.88299,-1.780733,0.9281395,-8.187417
4.009997,0.4378069,-0.6369523,-0.7965816,0.9201737,-8.178215
4.019997,0.4378069,-0.2987808,0.5561043,0.9257348,-8.168958
4.029997,0.4378069,0.1267618,2.258275,0.9483175,-8.159474
4.039998,0.4378069,0.6329919,4.283195,0.9911495,-8.149563
4.049998,0.4378069,1.211469,6.597102,1.05712,-8.138991
4.059998,0.4378069,1.852123,9.159719,1.148718,-8.127504
4.069998,0.4378069,2.543432,11.92496,1.267967,-8.114824
4.079998,0.4378069,3.272703,14.84204,1.416388,-8.10066
4.089999,0.4378069,4.026199,17.85603,1.594948,-8.084711
4.099999,0.4378069,4.789455,20.90905,1.804038,-8.06667
4.109999,0.4378069,5.547528,23.94134,2.043452,-8.046236
4.119999,0.4378069,6.285341,26.89259,2.312378,-8.023112
4.13,0.4378069,6.987864,29.70269,2.609405,-7.997018
4.14,0.4378069,7.640445,32.31301,2.932535,-7.967693
4.15,0.4378069,8.22912,34.66771,3.279212,-7.934901
4.16,0.4378069,8.740808,36.71446,3.646356,-7.898437
4.170001,0.4378069,9.16366,38.40587,4.030415,-7.858133
4.180001,0.4378069,9.487208,39.70006,4.427416,-7.813859
4.190001,0.4378069,9.702575,40.56153,4.833031,-7.765528
4.200001,0.4378069,9.802709,40.96206,5.242652,-7.713102
4.210001,0.4378069,9.782478,40.88114,5.651464,-7.656587
4.220002,0.4378069,9.638815,40.30649,6.054528,-7.596042
4.230002,0.4378069,9.37073,39.23415,6.44687,-7.531573
4.240002,0.4378069,8.979443,37.669,6.82356,-7.463337
4.250002,0.4378069,8.468278,35.62434,7.179803,-7.39154
4.260003,0.4378069,7.8427,33.12203,7.511024,-7.316429
4.270003,0.4378069,7.110176,30.19193,7.812943,-7.2383
4.280003,0.4378069,6.280074,26.87152,8.081658,-7.157483
4.290003,0.4378069,5.363575,23.20553,8.313714,-7.074346
4.300004,0.4378069,4.373323,19.24452,8.506159,-6.989285
4.310004,0.4378069,3.323409,15.04486,8.656608,-6.902719
4.320004,0.4378069,2.228979,10.66714,8.763279,-6.815086
4.330004,0.4378069,1.106074,6.175524,8.825034,-6.726836
4.340004,0.4378069,-0.02871228,1.636378,8.841398,-6.638422
4.350005,0.4378069,-1.158527,-2.882879,8.81257,-6.550296
4.360005,0.4378069,-2.266495,-7.314754,8.739422,-6.462902
4.370005,0.4378069,-3.336024,-11.59287,8.623493,-6.376667
4.380005,0.4378069,-4.351121,-15.65326,8.466961,-6.291997
4.390006,0.4378069,-5.296727,-19.43568,8.272604,-6.209271
4.400006,0.4378069,-6.158823,-22.88407,8.043763,-6.128833
