Name: 0, Condition: 1, Run: 8, Date: 10/7/2019 9:48:30 AM, Testing: False
0.5399998,0,6.427269,25.70908,-6.133631,-1.654295
0.5499998,0,6.465206,25.86082,-5.875022,-1.713046
0.5599998,0,6.386023,25.54409,-5.619582,-1.769242
0.5699998,0,6.195053,24.78021,-5.371779,-1.822959
0.5799997,0,5.899548,23.59819,-5.135798,-1.874317
0.5899997,0,5.508548,22.03419,-4.915455,-1.923472
0.5999997,0,5.032696,20.13078,-4.714148,-1.970613
0.6099997,0,4.484011,17.93604,-4.534787,-2.015961
0.6199997,0,3.875679,15.50271,-4.37976,-2.059759
0.6299997,0,3.22179,12.88716,-4.250889,-2.102268
0.6399997,0,2.537072,10.14829,-4.149406,-2.143762
0.6499997,0,1.836588,7.346351,-4.075943,-2.184521
0.6599997,0,1.135491,4.541965,-4.030523,-2.224826
0.6699997,0,0.4487189,1.794876,-4.012574,-2.264952
0.6799996,0,-0.2093081,-0.8372325,-4.020947,-2.305161
0.6899996,0,-0.8249119,-3.299648,-4.053943,-2.345701
0.6999996,0,-1.385438,-5.541752,-4.109361,-2.386795
0.7099996,0,-1.879484,-7.517937,-4.18454,-2.42864
0.7199996,0,-2.297116,-9.188465,-4.276425,-2.471404
0.7299996,0,-2.630034,-10.52014,-4.381626,-2.51522
0.7399996,0,-2.871731,-11.48692,-4.496495,-2.560185
0.7499996,0,-3.017612,-12.07045,-4.6172,-2.606357
0.7599996,0,-3.065064,-12.26026,-4.739802,-2.653755
0.7699996,0,-3.013504,-12.05401,-4.860343,-2.702359
0.7799996,0,-2.864379,-11.45752,-4.974918,-2.752108
0.7899995,0,-2.621131,-10.48452,-5.079763,-2.802906
0.7999995,0,-2.289124,-9.156496,-5.171328,-2.854619
0.8099995,0,-1.875536,-7.502146,-5.246349,-2.907083
0.8199995,0,-1.389202,-5.556808,-5.301918,-2.960102
0.8299995,0,-0.8404642,-3.361857,-5.335536,-3.013457
0.8399995,0,-0.240946,-0.963784,-5.345174,-3.066909
0.8499995,0,0.396664,1.586656,-5.329307,-3.120202
0.8599995,0,1.05888,4.235521,-5.286952,-3.173072
0.8699995,0,1.731654,6.926614,-5.217686,-3.225249
0.8799995,0,2.400659,9.602634,-5.121659,-3.276465
0.8899994,0,3.051595,12.20638,-4.999596,-3.326461
0.8999994,0,3.670428,14.68171,-4.852778,-3.374989
0.9099994,0,4.243689,16.97476,-4.683031,-3.421819
0.9199994,0,4.758729,19.03492,-4.492682,-3.466746
0.9299994,0,5.203988,20.81595,-4.284523,-3.509591
0.9399994,0.1823596,5.56919,23.0062,-4.054461,-3.550136
0.9499994,0.1823596,5.845571,24.11172,-3.813343,-3.588269
0.9599994,0.3575556,6.026057,25.53445,-3.557999,-3.623849
0.9699994,0.3575556,6.105398,25.85181,-3.299481,-3.656844
0.9799994,0.4050282,6.080283,25.94125,-3.040068,-3.687245
0.9899994,0.4163313,5.949421,25.46301,-2.785438,-3.715099
0.9999993,0.4163313,5.71357,24.5196,-2.540242,-3.740501
1.009999,0.4163313,5.375536,23.16747,-2.308567,-3.763587
1.019999,0.4163313,4.940147,21.42591,-2.094308,-3.78453
1.029999,0.4163313,4.41415,19.32192,-1.901089,-3.803541
1.039999,0.4185918,3.806116,16.89883,-1.732101,-3.820862
1.049999,0.4185918,3.126292,14.17954,-1.590305,-3.836765
1.059999,0.4445885,2.386396,11.32394,-1.477066,-3.851536
1.069999,0.4445885,1.59944,8.176114,-1.395305,-3.865489
1.079999,0.4445885,0.779474,4.89625,-1.346342,-3.878952
1.089999,0.4445885,-0.05865317,1.543741,-1.330905,-3.892261
1.099999,0.4445885,-0.8995933,-1.820019,-1.349105,-3.905752
1.109999,0.4445885,-1.72774,-5.132606,-1.400431,-3.919757
1.119999,0.4445885,-2.527537,-8.331793,-1.483749,-3.934594
1.129999,0.4445885,-3.283779,-11.35676,-1.597317,-3.950567
1.139999,0.4445885,-3.981862,-14.14909,-1.738807,-3.967955
1.149999,0.4445885,-4.608078,-16.65396,-1.905347,-3.987009
1.159999,0.4513705,-5.149864,-18.79397,-2.093287,-4.007942
1.169999,0.4513705,-5.596035,-20.57866,-2.299073,-4.030932
1.179999,0.4525008,-5.937024,-21.93809,-2.518454,-4.056117
1.189999,0.4717159,-6.165023,-22.77323,-2.746186,-4.083579
1.199999,0.4717159,-6.274165,-23.20979,-2.978284,-4.113362
1.209999,0.4807581,-6.260635,-23.11951,-3.209479,-4.145457
1.219999,0.4807581,-6.122753,-22.56798,-3.435159,-4.179809
1.229999,0.4977126,-5.861013,-21.4532,-3.649691,-4.216306
1.239999,0.5124065,-5.478095,-19.86275,-3.848318,-4.254789
1.249999,0.5124065,-4.978815,-17.86563,-4.026975,-4.295059
1.259999,0.5350124,-4.370065,-15.34021,-4.180377,-4.336863
1.269999,0.5350124,-3.660697,-12.50274,-4.305404,-4.379917
1.279999,0.5553578,-2.861372,-9.224057,-4.397645,-4.423893
1.289999,0.571182,-1.984383,-5.652804,-4.454173,-4.468435
1.299999,0.571182,-1.043444,-1.889047,-4.473063,-4.513165
1.309999,0.575703,-0.05346514,2.088952,-4.452174,-4.557687
1.319999,0.575703,0.9697481,6.181805,-4.390356,-4.601591
1.329999,0.575703,2.009706,10.34164,-4.286939,-4.64446
1.339999,0.575703,3.049561,14.50105,-4.141929,-4.68588
1.349999,0.575703,4.072396,18.5924,-3.956005,-4.72544
1.359999,0.575703,5.061516,22.54888,-3.730516,-4.762745
1.369999,0.575703,6.000738,26.30576,-3.467458,-4.79742
1.379999,0.575703,6.874663,29.80147,-3.169444,-4.829114
1.389999,0.575703,7.668999,32.97881,-2.839656,-4.857511
1.399999,0.575703,8.370727,35.78572,-2.481798,-4.882329
1.409999,0.575703,8.968378,38.17632,-2.100035,-4.903329
1.419999,0.575703,9.452228,40.11172,-1.698918,-4.920318
1.429999,0.575703,9.814456,41.56063,-1.283312,-4.933151
1.439999,0.575703,10.04928,42.49992,-0.8583124,-4.941734
1.449999,0.575703,10.15305,42.91501,-0.4291623,-4.946026
1.459999,0.575703,10.12432,42.80009,-0.001161357,-4.946037
1.469999,0.575703,9.963851,42.15821,0.4204208,-4.941833
1.479999,0.575703,9.674593,41.00118,0.8304326,-4.933529
1.489999,0.575703,9.261636,39.34935,1.223926,-4.921289
1.499999,0.575703,8.732102,37.23122,1.596238,-4.905327
1.509999,0.575703,8.095017,34.68288,1.943067,-4.885896
1.519999,0.575703,7.361154,31.74743,2.260541,-4.863291
1.529999,0.575703,6.542787,28.47396,2.545281,-4.837838
1.539999,0.575703,5.653537,24.91696,2.794451,-4.809894
1.549999,0.575703,4.708077,21.13512,3.005802,-4.779836
1.559999,0.575703,3.721879,17.19033,3.177705,-4.748059
1.569999,0.575703,2.710935,13.14655,3.30917,-4.714967
1.579999,0.575703,1.691466,9.068676,3.399857,-4.680969
1.589999,0.5802245,0.6796483,5.039491,3.450252,-4.646466
1.599999,0.5802245,-0.3087251,1.085997,3.461112,-4.611855
1.609999,0.5937878,-1.258458,-2.65868,3.434525,-4.57751
1.619999,0.5937878,-2.155256,-6.245872,3.372067,-4.543789
1.629999,0.624306,-2.985975,-9.446674,3.2776,-4.511014
1.639999,0.6446513,-3.738843,-12.37677,3.153832,-4.479475
1.649999,0.6446513,-4.403668,-15.03607,3.003472,-4.44944
1.659999,0.6717786,-4.972002,-17.20089,2.831463,-4.421126
1.669999,0.6717786,-5.437296,-19.06207,2.640842,-4.394718
1.679999,0.6932542,-5.794979,-20.4069,2.436773,-4.37035
1.689999,0.7192509,-6.042545,-21.29318,2.223841,-4.348112
1.699999,0.7192509,-6.179574,-21.84129,2.005429,-4.328057
1.709999,0.7893294,-6.207723,-21.67357,1.788693,-4.31017
1.719999,0.7893294,-6.130669,-21.36536,1.575039,-4.29442
1.729999,0.8684505,-5.954041,-20.34236,1.371616,-4.280704
1.739999,0.897838,-5.685264,-19.1497,1.180119,-4.268902
1.749999,0.897838,-5.333437,-17.7424,1.002695,-4.258875
1.759999,0.9385287,-4.909131,-15.88241,0.8438706,-4.250437
1.769999,0.9385287,-4.424177,-13.94259,0.7044447,-4.243392
1.779999,0.9814802,-3.891427,-11.63979,0.5880468,-4.237512
1.789999,1.025562,-3.324501,-9.195756,0.4960893,-4.232551
1.799999,1.025562,-2.737531,-6.847878,0.4276105,-4.228275
1.809999,1.048168,-2.144836,-4.386672,0.3837438,-4.224437
1.819999,1.048168,-1.560709,-2.050167,0.3632421,-4.220805
1.829999,1.065122,-0.9990984,0.2640948,0.3658831,-4.217146
1.839999,1.070774,-0.4733375,2.389745,0.3897805,-4.213248
1.849999,1.070774,0.004108767,4.29953,0.4327758,-4.20892
1.859999,1.070774,0.4218848,5.970634,0.4924822,-4.203996
1.869999,1.070774,0.769967,7.362963,0.5661118,-4.198335
1.879999,1.070774,1.03988,8.442616,0.650538,-4.191829
1.889999,1.085468,1.224821,9.241155,0.7429495,-4.1844
1.899999,1.085468,1.319827,9.621177,0.8391613,-4.176008
1.909999,1.096771,1.321863,9.674534,0.9359066,-4.166649
1.919999,1.096771,1.229882,9.306612,1.028973,-4.15636
1.929999,1.105813,1.044858,8.602683,1.115,-4.14521
1.939999,1.105813,0.7697648,7.502311,1.190023,-4.133309
1.949998,1.105813,0.4095129,6.061304,1.250636,-4.120803
1.959998,1.105813,-0.02911569,4.306789,1.293704,-4.107866
1.969998,1.105813,-0.5376108,2.272809,1.316432,-4.094701
1.979998,1.111464,-1.105889,0.02230024,1.316655,-4.081535
1.989998,1.134071,-1.722482,-2.353646,1.293118,-4.068604
1.999998,1.134071,-2.37475,-4.962717,1.243491,-4.056169
2.009999,1.151025,-3.049122,-7.592391,1.167567,-4.044493
2.019999,1.151025,-3.731366,-10.32137,1.064353,-4.033849
2.029999,1.161197,-4.406835,-12.98255,0.934528,-4.024504
2.039999,1.161197,-5.060766,-15.59827,0.7785453,-4.016719
2.049999,1.161197,-5.678555,-18.06943,0.5978509,-4.01074
2.059999,1.165719,-6.246041,-20.32129,0.3946381,-4.006794
2.069999,1.165719,-6.749773,-22.33621,0.1712759,-4.005081
2.079998,1.165719,-7.177303,-24.04634,-0.06918742,-4.005773
2.089998,1.165719,-7.51738,-25.40664,-0.3232539,-4.009006
2.099998,1.165719,-7.76021,-26.37796,-0.5870335,-4.014876
2.109998,1.181543,-7.897639,-26.86439,-0.8556774,-4.023433
2.119998,1.181543,-7.923331,-26.96715,-1.125349,-4.034686
2.129998,1.195106,-7.832892,-26.55114,-1.39086,-4.048594
2.139998,1.234667,-7.623978,-25.55724,-1.646433,-4.065059
2.149998,1.234667,-7.296359,-24.24677,-1.8889,-4.083948
2.159998,1.242579,-6.851918,-22.43736,-2.113274,-4.105081
2.169998,1.242579,-6.294677,-20.20839,-2.315358,-4.128234
2.179998,1.2471,-5.63071,-17.53444,-2.490702,-4.153141
2.189998,1.266315,-4.86807,-14.40702,-2.634772,-4.179489
2.199998,1.266315,-4.016648,-11.00133,-2.744786,-4.206937
2.209998,1.286661,-3.088026,-7.205463,-2.81684,-4.235105
2.219998,1.286661,-2.095246,-3.234341,-2.849184,-4.263597
2.229998,1.305875,-1.052638,1.012951,-2.839054,-4.291987
2.239998,1.305875,0.02445536,5.321323,-2.785841,-4.319846
2.249998,1.308136,1.119935,9.712285,-2.688718,-4.346733
2.259998,1.308136,2.217232,14.10147,-2.547703,-4.37221
2.269998,1.308136,3.299587,18.43089,-2.363394,-4.395844
2.279998,1.308136,4.350339,22.6339,-2.137055,-4.417214
2.289998,1.318309,5.353265,26.68629,-1.870192,-4.435916
2.299998,1.318309,6.292783,30.44437,-1.565748,-4.451574
2.309998,1.32396,7.154292,33.91301,-1.226618,-4.46384
2.319998,1.32396,7.924407,36.99347,-0.8566837,-4.472407
2.329998,1.331872,8.591195,39.69227,-0.4597611,-4.477005
2.339998,1.331872,9.144393,41.90506,-0.04071046,-4.477412
2.349998,1.331872,9.575583,43.62982,0.3955877,-4.473456
2.359998,1.334133,9.878345,44.84991,0.8440868,-4.465015
2.369998,1.334133,10.04837,45.53001,1.299387,-4.452021
2.379998,1.348827,10.08353,45.72944,1.756681,-4.434454
2.389998,1.348827,9.983941,45.33107,2.209992,-4.412354
2.399998,1.382736,9.751915,44.5386,2.655378,-4.385801
2.409998,1.407602,9.391955,43.19823,3.08736,-4.354927
2.419998,1.407602,8.910668,41.27308,3.500091,-4.319926
2.429998,1.460726,8.31664,39.10947,3.891186,-4.281014
2.439998,1.460726,7.620286,36.32405,4.254426,-4.23847
2.449998,1.487853,6.833663,33.28606,4.587286,-4.192597
2.459998,1.522893,5.970262,29.97262,4.887012,-4.143727
2.469998,1.522893,5.044762,26.27062,5.149719,-4.09223
2.479998,1.578277,4.072771,22.60419,5.375761,-4.038473
2.489998,1.578277,3.070551,18.59532,5.561714,-3.982856
2.499998,1.651747,2.054733,14.82592,5.709973,-3.925756
2.509998,1.70374,1.042018,10.98303,5.819803,-3.867558
2.519998,1.70374,0.04890884,7.010596,5.889909,-3.808659
2.529998,1.800946,-0.9086647,3.569126,5.925601,-3.749403
2.539998,1.800946,-1.815495,-0.05819416,5.925019,-3.690152
2.549998,1.89024,-2.657445,-3.068822,5.894331,-3.631209
2.559998,1.936582,-3.421678,-5.940384,5.834927,-3.57286
2.569998,1.936582,-4.096867,-8.641138,5.748515,-3.515375
2.579998,2.025875,-4.67339,-10.59006,5.642614,-3.458949
2.589998,2.025875,-5.143495,-12.47048,5.51791,-3.403769
2.599998,2.133254,-5.501416,-13.47265,5.383183,-3.349938
2.609998,2.23159,-5.74346,-14.04748,5.242708,-3.297511
2.619998,2.23159,-5.868084,-14.54598,5.097249,-3.246538
2.629998,2.280192,-5.875865,-14.38269,4.953422,-3.197004
2.639998,2.280192,-5.7695,-13.95723,4.813849,-3.148865
2.649998,2.361574,-5.55373,-12.76863,4.686163,-3.102004
2.659998,2.414698,-5.23526,-11.28225,4.573341,-3.05627
2.669998,2.414698,-4.822548,-9.631402,4.477027,-3.0115
2.679998,2.437304,-4.325731,-7.553709,4.40149,-2.967485
2.689998,2.437304,-3.756363,-5.276237,4.348727,-2.923998
2.699998,2.446346,-3.127207,-2.723444,4.321493,-2.880783
2.709998,2.446346,-2.451981,-0.02254009,4.321267,-2.83757
2.719998,2.446346,-1.7451,2.804986,4.349317,-2.794077
2.729998,2.446346,-1.021395,5.699806,4.406315,-2.750014
2.739998,2.446346,-0.2958341,8.602049,4.492336,-2.705091
2.749998,2.446346,0.4167638,11.45244,4.60686,-2.659022
2.759998,2.446346,1.102007,14.19341,4.748794,-2.611534
2.769998,2.446346,1.746206,16.77021,4.916496,-2.562369
2.779998,2.446346,2.336623,19.13188,5.107815,-2.511291
2.789998,2.446346,2.861721,21.23227,5.320138,-2.458089
2.799998,2.446346,3.311357,23.03081,5.550446,-2.402585
2.809998,2.446346,3.677024,24.49348,5.795381,-2.344631
2.819998,2.446346,3.951927,25.59309,6.051312,-2.284118
2.829998,2.446346,4.131166,26.31005,6.314413,-2.220974
2.839998,2.446346,4.211803,26.6326,6.580739,-2.155166
2.849998,2.446346,4.192916,26.55705,6.846309,-2.086703
2.859998,2.38418,4.075614,25.83917,7.104701,-2.015656
2.869998,2.38418,3.863001,24.98872,7.354588,-1.94211
2.879998,2.372877,3.560119,23.73198,7.591908,-1.866191
2.889998,2.372877,3.173846,22.18689,7.813777,-1.788054
2.899998,2.372877,2.712757,20.34254,8.017202,-1.707881
2.909998,2.372877,2.186956,18.23933,8.199595,-1.625885
2.919998,2.372877,1.607884,15.92304,8.358826,-1.542297
2.929998,2.305059,0.988086,13.17258,8.490552,-1.457392
2.939998,2.305059,0.341002,10.58424,8.596395,-1.371428
2.949998,2.23272,-0.3193975,7.65329,8.672928,-1.284698
2.959998,2.08126,-0.9787403,4.41008,8.717029,-1.197528
2.969998,2.08126,-1.622617,1.834573,8.735374,-1.110175
2.979998,1.81564,-2.236851,-1.684847,8.718526,-1.022989
2.989998,1.81564,-2.807771,-3.968525,8.678841,-0.9362009
2.999998,1.459596,-3.322471,-7.451497,8.604325,-0.8501576
3.009998,1.198497,-3.769074,-10.28231,8.501502,-0.7651426
3.019998,1.198497,-4.136965,-11.75387,8.383964,-0.681303
3.029998,0.5519669,-4.416994,-15.46011,8.229362,-0.5990093
3.039998,0.5519669,-4.601675,-16.19883,8.067374,-0.5183356
3.049998,0,-4.685326,-18.7413,7.879961,-0.439536
3.059998,0,-4.664204,-18.65682,7.693393,-0.3626021
3.069998,0,-4.536563,-18.14625,7.51193,-0.2874828
3.079998,0,-4.302737,-17.21095,7.33982,-0.2140846
3.089998,0,-3.965115,-15.86046,7.181216,-0.1422724
3.099998,0,-3.528133,-14.11253,7.040091,-0.07187151
3.109998,0,-2.998192,-11.99277,6.920163,-0.002669886
3.119998,0,-2.383563,-9.53425,6.82482,0.06557831
3.129997,0,-1.694231,-6.776926,6.757051,0.1331488
3.139997,0,-0.9417342,-3.766937,6.719382,0.2003426
3.149997,0,-0.1389585,-0.5558339,6.713823,0.2674809
3.159997,0,0.7001008,2.800403,6.741827,0.3348992
3.169997,0,1.560572,6.242288,6.80425,0.4029416
3.179997,0,2.427,9.708,6.90133,0.4719549
3.189997,0,3.283599,13.13439,7.032674,0.5422817
3.199997,0,4.114563,16.45825,7.197257,0.6142542
3.209997,0,4.904337,19.61735,7.393431,0.6881886
3.219997,0,5.637901,22.5516,7.618947,0.764378
3.229997,0,6.301106,25.20442,7.870991,0.8430879
3.239997,0,6.880836,27.52334,8.146224,0.9245502
3.249997,0,7.365318,29.46127,8.440837,1.008959
3.259997,0,7.744331,30.97732,8.75061,1.096465
3.269997,0,8.0094,32.0376,9.070987,1.187175
3.279997,0,8.153952,32.61581,9.397145,1.281146
3.289997,0,8.173456,32.69382,9.724084,1.378387
3.299997,0,8.065507,32.26203,10.0467,1.478854
3.309997,0,7.829885,31.31954,10.3599,1.582453
3.319997,0,7.468566,29.87427,10.65864,1.689039
3.329997,0,6.985709,27.94284,10.93807,1.79842
3.339997,0,6.387576,25.5503,11.19357,1.910356
3.349997,0,5.682446,22.72978,11.42087,2.024565
3.359997,0,4.88049,19.52196,11.61609,2.140725
3.369997,0,3.993529,15.97412,11.77583,2.258484
3.379997,0,3.034935,12.13974,11.89723,2.377456
3.389997,0,2.019334,8.077337,11.978,2.497236
3.399997,0,0.9623758,3.849503,12.0165,2.617401
3.409997,0,-0.1195414,-0.4781656,12.01172,2.737518
3.419997,0,-1.209554,-4.838215,11.96333,2.857152
3.429997,0,-2.290625,-9.1625,11.87171,2.975869
3.439997,0,-3.345839,-13.38336,11.73787,3.093247
3.449997,0,-4.358696,-17.43479,11.56353,3.208883
3.459997,0,-5.3134,-21.2536,11.35099,3.322392
3.469997,0,-6.195127,-24.78051,11.10319,3.433424
3.479997,0,-6.990283,-27.96113,10.82358,3.54166
3.489997,0,-7.686744,-30.74697,10.51611,3.646821
3.499997,0,-8.274038,-33.09615,10.18514,3.748672
3.509997,0,-8.74358,-34.97432,9.835402,3.847027
3.519997,0,-9.088746,-36.35498,9.471851,3.941745
3.529997,0,-9.305019,-37.22008,9.09965,4.032742
3.539997,0,-9.390053,-37.56021,8.724049,4.119982
3.549997,0,-9.343702,-37.37481,8.350301,4.203485
3.559997,-0.06989472,-9.168015,-36.95164,7.980784,4.283293
3.569997,-0.06989472,-8.867193,-35.74835,7.623301,4.359526
3.579997,-0.3728147,-8.447486,-35.2812,7.270489,4.43223
3.589997,-0.3728147,-7.91709,-33.15962,6.938893,4.501619
3.599997,-0.6305225,-7.285983,-31.66602,6.622232,4.567842
3.609997,-0.8430186,-6.565726,-29.63498,6.325882,4.6311
3.619997,-0.8430186,-5.769268,-26.44914,6.061391,4.691714
3.629997,-0.927791,-4.910685,-23.3539,5.827852,4.749993
3.639997,-0.927791,-4.004961,-19.73101,5.630542,4.806298
3.649997,-1.072469,-3.0676,-16.56028,5.464939,4.860948
3.659997,-1.15385,-2.114509,-13.07344,5.334205,4.914289
3.669997,-1.15385,-1.161585,-9.261744,5.241587,4.966705
3.679997,-1.178717,-0.2244809,-5.612792,5.185459,5.01856
3.689997,-1.178717,0.6817052,-1.988048,5.165579,5.070216
3.699997,-1.209235,1.542675,1.333759,5.178916,5.122005
3.709997,-1.240884,2.345196,4.417251,5.223089,5.174236
3.719997,-1.240884,3.077345,7.345845,5.296547,5.227201
3.729997,-1.271401,3.728688,9.829149,5.394839,5.28115
3.739997,-1.271401,4.290497,12.07638,5.515603,5.336306
3.749997,-1.355044,4.755858,13.60326,5.651635,5.392822
3.759997,-1.425122,5.119819,14.77879,5.799423,5.450817
3.769997,-1.425122,5.379435,15.81725,5.957596,5.510393
3.779997,-1.487288,5.53384,16.18621,6.119458,5.571587
3.789997,-1.487288,5.584198,16.38764,6.283334,5.63442
3.799997,-1.520067,5.533719,16.05461,6.443881,5.698859
3.809997,-1.577712,5.387536,15.2393,6.596273,5.764822
3.819997,-1.577712,5.152616,14.29961,6.73927,5.832215
3.829997,-1.655703,4.837609,12.72763,6.866546,5.90088
3.839997,-1.655703,4.452661,11.18783,6.978425,5.970665
3.849997,-1.685091,4.009219,9.296515,7.07139,6.041378
3.859997,-1.728042,3.519786,7.166975,7.143059,6.112809
3.869997,-1.728042,2.997688,5.078583,7.193845,6.184748
3.879997,-1.780035,2.456789,2.707014,7.220915,6.256957
3.889997,-1.780035,1.911238,0.5248113,7.226163,6.329219
3.899997,-1.780035,1.375167,-1.619473,7.209969,6.401319
3.909997,-1.780035,0.8624346,-3.670403,7.173265,6.473051
3.919997,-1.780035,0.38635,-5.574741,7.117517,6.544226
3.929997,-1.780035,-0.0406643,-7.282798,7.044689,6.614673
3.939997,-1.780035,-0.4071665,-8.748807,6.957201,6.684245
3.949997,-1.780035,-0.7030569,-9.932369,6.857877,6.752824
3.959997,-1.780035,-0.9197189,-10.79902,6.749887,6.820323
3.969997,-1.780035,-1.050212,-11.32099,6.636677,6.886689
3.979997,-1.780035,-1.089399,-11.47774,6.5219,6.951908
3.989997,-1.780035,-1.034068,-11.25641,6.409336,7.016002
3.999997,-1.780035,-0.88299,-10.6521,6.302814,7.07903
4.009997,-1.780035,-0.6369523,-9.66795,6.206135,7.141091
4.019997,-1.780035,-0.2987808,-8.315264,6.122982,7.202321
4.029997,-1.780035,0.1267618,-6.613094,6.056851,7.262889
4.039998,-1.780035,0.6329919,-4.588173,6.010969,7.322999
4.049998,-1.780035,1.211469,-2.274267,5.988226,7.382881
4.059998,-1.780035,1.852123,0.2883511,5.99111,7.442792
4.069998,-1.780035,2.543432,3.053589,6.021646,7.503009
4.079998,-1.780035,3.272703,5.970671,6.081352,7.563822
4.089999,-1.780035,4.026199,8.984656,6.171199,7.625534
4.099999,-1.780035,4.789455,12.03768,6.291575,7.68845
4.109999,-1.780035,5.547528,15.06997,6.442275,7.752872
4.119999,-1.780035,6.285341,18.02122,6.622487,7.819098
4.13,-1.780035,6.987864,20.83132,6.8308,7.887405
4.14,-1.780035,7.640445,23.44164,7.065217,7.958057
4.15,-1.780035,8.22912,25.79634,7.32318,8.031289
4.16,-1.780035,8.740808,27.84309,7.601611,8.107306
4.170001,-1.780035,9.16366,29.5345,7.896955,8.186275
4.180001,-1.780035,9.487208,30.82869,8.205242,8.268328
4.190001,-1.780035,9.702575,31.69016,8.522143,8.353549
4.200001,-1.780035,9.802709,32.09069,8.84305,8.441979
4.210001,-1.780035,9.782478,32.00977,9.163148,8.533611
4.220002,-1.780035,9.638815,31.43512,9.477499,8.628386
4.230002,-1.780035,9.37073,30.36278,9.781127,8.726198
4.240002,-1.780035,8.979443,28.79763,10.0691,8.826889
4.250002,-1.780035,8.468278,26.75297,10.33663,8.930255
4.260003,-1.780035,7.8427,24.25066,10.57914,9.036046
4.270003,-1.780035,7.110176,21.32056,10.79235,9.14397
4.280003,-1.780035,6.280074,18.00015,10.97235,9.253693
4.290003,-1.780035,5.363575,14.33416,11.11569,9.364849
4.300004,-1.781166,4.373323,10.36863,11.21937,9.477043
4.310004,-1.790208,3.323409,6.132802,11.2807,9.58985
4.320004,-1.790208,2.228979,1.755081,11.29825,9.702833
4.330004,-1.790208,1.106074,-2.736537,11.27089,9.815542
4.340004,-1.790208,-0.02871228,-7.275683,11.19813,9.927524
4.350005,-1.790208,-1.158527,-11.79494,11.08018,10.03833
4.360005,-1.802642,-2.266495,-16.27655,10.91742,10.1475
4.370005,-1.802642,-3.336024,-20.55466,10.71187,10.25462
4.380005,-1.806032,-4.351121,-24.62862,10.46558,10.35927
4.390006,-1.806032,-5.296727,-28.41104,10.18147,10.46109
