Name: Lorenzo, Condition: 1, Run: 13, Date: 10/16/2019 5:16:33 PM, Testing: False
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0.3349497,-4.978815,-18.57546,-4.558869,-4.378349
1.259999,0.3349497,-4.370065,-16.14046,-4.720274,-4.425552
1.269999,0.5259701,-3.660697,-12.53891,-4.845663,-4.474009
1.279999,0.7045572,-2.861372,-8.627259,-4.931936,-4.523328
1.289999,0.8741019,-1.984383,-4.441124,-4.976347,-4.573092
1.299999,1.034604,-1.043444,-0.03535843,-4.976701,-4.622859
1.309999,1.139722,-0.05346514,4.345027,-4.93325,-4.672191
1.319999,1.249361,0.9697481,8.876436,-4.844486,-4.720636
1.329999,1.372563,2.009706,13.52908,-4.709196,-4.767728
1.339999,1.413254,3.049561,17.85126,-4.530683,-4.813035
1.349999,1.423427,4.072396,21.98329,-4.31085,-4.856143
1.359999,1.423427,5.061516,25.93977,-4.051453,-4.896657
1.369999,1.427948,6.000738,29.71474,-3.754305,-4.9342
1.379999,1.43586,6.874663,33.24209,-3.421884,-4.968419
1.389999,1.43586,7.668999,36.41944,-3.05769,-4.998996
1.399999,1.43586,8.370727,39.22635,-2.665426,-5.02565
1.409999,1.439251,8.968378,41.63052,-2.249121,-5.048141
1.419999,1.439251,9.452228,43.56591,-1.813462,-5.066276
1.429999,1.439251,9.814456,45.01483,-1.363314,-5.079909
1.439999,1.439251,10.04928,45.95412,-0.9037729,-5.088946
1.449999,1.441511,10.15305,46.37824,-0.4399905,-5.093346
1.459999,1.441511,10.12432,46.26333,0.02264278,-5.09312
1.469999,1.451684,9.963851,45.66214,0.4792642,-5.088327
1.479999,1.464117,9.674593,44.55484,0.9248126,-5.079079
1.489999,1.488984,9.261636,43.00248,1.354837,-5.06553
1.499999,1.55228,8.732102,41.13753,1.766213,-5.047868
1.509999,1.58732,8.095017,38.72935,2.153506,-5.026333
1.519999,1.635923,7.361154,35.9883,2.513389,-5.001199
1.529999,1.689047,6.542787,32.92733,2.842662,-4.972773
1.539999,1.724086,5.653537,29.51049,3.137767,-4.941395
1.549999,1.77947,4.708077,25.95019,3.397269,-4.907422
1.559999,1.77947,3.721879,22.0054,3.617323,-4.871249
1.569999,1.877806,2.710935,18.35496,3.800873,-4.83324
1.579999,1.9298,1.691466,14.48506,3.945724,-4.793783
1.589999,1.984054,0.6796483,10.65481,4.052272,-4.75326
1.599999,2.031527,-0.3087251,6.891206,4.121184,-4.712049
1.609999,2.08013,-1.258458,3.286688,4.154051,-4.670508
1.619999,2.132123,-2.155256,-0.09253025,4.153126,-4.628977
1.629999,2.185247,-2.985975,-3.202909,4.121097,-4.587766
1.639999,2.280192,-3.738843,-5.834605,4.06275,-4.547138
1.649999,2.324274,-4.403668,-8.317575,3.979575,-4.507342
1.659999,2.324274,-4.972002,-10.59091,3.873666,-4.468606
1.669999,2.379658,-5.437296,-12.23055,3.75136,-4.431092
1.679999,2.435043,-5.794979,-13.43974,3.616962,-4.394922
1.689999,2.489297,-6.042545,-14.21299,3.474833,-4.360174
1.699999,2.541291,-6.179574,-14.55313,3.329301,-4.32688
1.709999,2.597806,-6.207723,-14.43967,3.184905,-4.295032
1.719999,2.716487,-6.130669,-13.65673,3.048337,-4.264548
1.729999,2.774132,-5.954041,-12.71963,2.921141,-4.235337
1.739999,2.843081,-5.685264,-11.36873,2.807454,-4.207262
1.749999,2.905247,-5.333437,-9.712758,2.710326,-4.180159
1.759999,2.905247,-4.909131,-8.015534,2.630171,-4.153857
1.769999,2.99002,-4.424177,-5.73663,2.572804,-4.128129
1.779999,3.057837,-3.891427,-3.334357,2.539461,-4.102734
1.789999,3.126786,-3.324501,-0.7908602,2.531552,-4.077419
1.799999,3.191213,-2.737531,1.814727,2.549699,-4.051922
1.809999,3.285027,-2.144836,4.560765,2.595307,-4.025969
1.819999,3.311024,-1.560709,7.001259,2.665319,-3.999315
1.829999,3.322327,-0.9990984,9.292913,2.758249,-3.971733
1.839999,3.322327,-0.4733375,11.39596,2.872208,-3.943011
1.849999,3.322327,0.004108767,13.30574,3.005265,-3.912958
1.859999,3.322327,0.4218848,14.97685,3.155034,-3.881408
1.869999,3.322327,0.769967,16.36917,3.318726,-3.848221
1.879999,3.322327,1.03988,17.44883,3.493214,-3.813288
1.889999,3.322327,1.224821,18.18859,3.6751,-3.776537
1.899999,3.322327,1.319827,18.56861,3.860786,-3.73793
1.909999,3.322327,1.321863,18.57676,4.046554,-3.697464
1.919999,3.322327,1.229882,18.20884,4.228642,-3.655178
1.929999,3.322327,1.044858,17.46874,4.403329,-3.611144
1.939999,3.322327,0.7697648,16.36837,4.567013,-3.565474
1.949998,3.322327,0.4095129,14.92736,4.716287,-3.518312
1.959998,3.322327,-0.02911569,13.17284,4.848015,-3.469831
1.969998,3.322327,-0.5376108,11.13886,4.959404,-3.420238
1.979998,3.29746,-1.105889,8.766284,5.047067,-3.369767
1.989998,3.255639,-1.722482,6.132629,5.108393,-3.318683
1.999998,3.216079,-2.37475,3.365317,5.142046,-3.267262
2.009999,3.187821,-3.049122,0.5547962,5.147594,-3.215786
2.019999,3.151652,-3.731366,-2.318857,5.124406,-3.164542
2.029999,3.146,-4.406835,-5.043337,5.073973,-3.113803
2.039999,3.14374,-5.060766,-7.668103,4.997292,-3.06383
2.049999,3.141479,-5.678555,-10.1483,4.895809,-3.014872
2.059999,3.141479,-6.246041,-12.41825,4.771626,-2.967155
2.069999,3.139219,-6.749773,-14.44221,4.627204,-2.920883
2.079998,3.133567,-7.177303,-16.17494,4.465455,-2.876229
2.089998,3.118874,-7.51738,-17.59402,4.289515,-2.833333
2.099998,3.097398,-7.76021,-18.65125,4.103003,-2.792304
2.109998,3.097398,-7.897639,-19.20097,3.910993,-2.753194
2.119998,3.087225,-7.923331,-19.34442,3.717549,-2.716018
2.129998,3.075922,-7.832892,-19.02788,3.52727,-2.680746
2.139998,3.075922,-7.623978,-18.19222,3.345348,-2.647292
2.149998,3.023928,-7.296359,-17.08972,3.17445,-2.615548
2.159998,3.023928,-6.851918,-15.31196,3.021331,-2.585334
2.169998,2.994541,-6.294677,-13.20054,2.889325,-2.556441
2.179998,2.964022,-5.63071,-10.66675,2.782658,-2.528615
2.189998,2.919941,-4.86807,-7.792515,2.704733,-2.501567
2.199998,2.87812,-4.016648,-4.554113,2.659192,-2.474975
2.209998,2.824996,-3.088026,-1.052122,2.64867,-2.448488
2.219998,2.672406,-2.095246,2.30864,2.671757,-2.421771
2.229998,2.576331,-1.052638,6.094773,2.732704,-2.394444
2.239998,2.488167,0.02445536,10.05049,2.833209,-2.366112
2.249998,2.374007,1.119935,13.97577,2.972967,-2.336382
2.259998,2.374007,2.217232,18.36496,3.156616,-2.304816
2.269998,2.247414,3.299587,22.188,3.378496,-2.271031
2.279998,2.097084,4.350339,25.78969,3.636393,-2.234667
2.289998,1.754604,5.353265,28.43147,3.920708,-2.19546
2.299998,1.582799,6.292783,31.50233,4.235731,-2.153103
2.309998,1.3963,7.154292,34.20237,4.577755,-2.107326
2.319998,1.192846,7.924407,36.46901,4.942445,-2.057901
2.329998,0.9633954,8.591195,38.21836,5.324629,-2.004655
2.339998,0.7395962,9.144393,39.53596,5.719988,-1.947455
2.349998,0.4931915,9.575583,40.2751,6.122739,-1.886228
2.359998,0.4931915,9.878345,41.48615,6.537601,-1.820852
2.369998,0,10.04837,40.19347,6.939536,-1.751456
2.379998,0,10.08353,40.33413,7.342877,-1.678028
2.389998,0,9.983941,39.93576,7.742235,-1.600605
2.399998,0,9.751915,39.00766,8.132311,-1.519282
2.409998,0,9.391955,37.56782,8.507989,-1.434202
2.419998,0,8.910668,35.64267,8.864416,-1.345558
2.429998,0,8.31664,33.26656,9.197082,-1.253587
2.439998,0,7.620286,30.48114,9.501893,-1.158568
2.449998,0,6.833663,27.33465,9.77524,-1.060816
2.459998,0,5.970262,23.88105,10.01405,-0.9606752
2.469998,0,5.044762,20.17905,10.21584,-0.8585168
2.479998,0,4.072771,16.29108,10.37875,-0.7547292
2.489998,0,3.070551,12.28221,10.50157,-0.6497135
2.499998,0,2.054733,8.21893,10.58376,-0.5438758
2.509998,0,1.042018,4.16807,10.62544,-0.4376214
2.519998,0,0.04890884,0.1956354,10.6274,-0.3313474
2.529998,0,-0.9086647,-3.634659,10.59105,-0.2254369
2.539998,0,-1.815495,-7.261979,10.51843,-0.1202525
2.549998,0,-2.657445,-10.62978,10.41214,-0.01613119
2.559998,0,-3.421678,-13.68671,10.27527,0.08662149
2.569998,0,-4.096867,-16.38747,10.11139,0.1877354
2.579998,0,-4.67339,-18.69356,9.924459,0.28698
2.589998,0,-5.143495,-20.57398,9.718719,0.3841672
2.599998,0,-5.501416,-22.00566,9.498662,0.4791538
2.609998,0,-5.74346,-22.97384,9.268924,0.571843
2.619998,0,-5.868084,-23.47234,9.034201,0.662185
2.629998,0,-5.875865,-23.50346,8.799166,0.7501767
2.639998,0,-5.7695,-23.078,8.568386,0.8358606
2.649998,0,-5.55373,-22.21492,8.346237,0.9193229
2.659998,0,-5.23526,-20.94104,8.136827,1.000691
2.669998,0,-4.822548,-19.29019,7.943924,1.08013
2.679998,0,-4.325731,-17.30293,7.770895,1.157839
2.689998,0,-3.756363,-15.02545,7.62064,1.234046
2.699998,0,-3.127207,-12.50883,7.495552,1.309001
2.709998,0,-2.451981,-9.807925,7.397473,1.382976
2.719998,0,-1.7451,-6.980399,7.327669,1.456253
2.729998,0,-1.021395,-4.085579,7.286813,1.529121
2.739998,0,-0.2958341,-1.183336,7.27498,1.601871
2.749998,0,0.4167638,1.667055,7.29165,1.674787
2.759998,0,1.102007,4.408029,7.335731,1.748145
2.769998,0,1.746206,6.984822,7.405579,1.8222
2.779998,0,2.336623,9.346494,7.499043,1.897191
2.789998,0,2.861721,11.44688,7.613513,1.973326
2.799998,0,3.311357,13.24543,7.745967,2.050786
2.809998,0,3.677024,14.70809,7.893048,2.129716
2.819998,0,3.951927,15.80771,8.051125,2.210227
2.829998,0,4.131166,16.52466,8.216372,2.292391
2.839998,0,4.211803,16.84721,8.384844,2.37624
2.849998,0,4.192916,16.77166,8.552561,2.461765
2.859998,0,4.075614,16.30246,8.715586,2.548921
2.869998,0,3.863001,15.452,8.870106,2.637622
2.879998,0,3.560119,14.24047,9.01251,2.727747
2.889998,0,3.173846,12.69538,9.139464,2.819142
2.899998,0,2.712757,10.85103,9.247974,2.911621
2.909998,0,2.186956,8.747825,9.335453,3.004976
2.919998,0,1.607884,6.431535,9.399769,3.098974
2.929998,0,0.988086,3.952344,9.439292,3.193367
2.939998,0,0.341002,1.364008,9.452932,3.287896
2.949998,0,-0.3193975,-1.27759,9.440156,3.382298
2.959998,0,-0.9787403,-3.914961,9.401007,3.476308
2.969998,0,-1.622617,-6.490468,9.336102,3.569669
2.979998,0,-2.236851,-8.947406,9.246629,3.662135
2.989998,0,-2.807771,-11.23108,9.134318,3.753478
2.999998,0,-3.322471,-13.28988,9.001419,3.843493
3.009998,0,-3.769074,-15.0763,8.850657,3.931999
3.019998,0,-4.136965,-16.54786,8.685178,4.018851
3.029998,0,-4.416994,-17.66798,8.508498,4.103936
3.039998,0,-4.601675,-18.4067,8.324431,4.18718
3.049998,0,-4.685326,-18.7413,8.137018,4.26855
3.059998,0,-4.664204,-18.65682,7.95045,4.348055
3.069998,0,-4.536563,-18.14625,7.768987,4.425745
3.079998,0,-4.302737,-17.21095,7.596878,4.501713
3.089998,0,-3.965115,-15.86046,7.438273,4.576096
3.099998,0,-3.528133,-14.11253,7.297148,4.649067
3.109998,0,-2.998192,-11.99277,7.17722,4.72084
3.119998,0,-2.383563,-9.53425,7.081877,4.791658
3.129997,0,-1.694231,-6.776926,7.014108,4.8618
3.139997,0,-0.9417342,-3.766937,6.976439,4.931564
3.149997,0,-0.1389585,-0.5558339,6.970881,5.001273
3.159997,0,0.7001008,2.800403,6.998885,5.071262
3.169997,0,1.560572,6.242288,7.061307,5.141875
3.179997,0,2.427,9.708,7.158388,5.213459
3.189997,0,3.283599,13.13439,7.289732,5.286356
3.199997,0,4.114563,16.45825,7.454314,5.360899
3.209997,0,4.904337,19.61735,7.650488,5.437404
3.219997,0,5.637901,22.5516,7.876004,5.516164
3.229997,0,6.301106,25.20442,8.128048,5.597445
3.239997,0,6.880836,27.52334,8.403281,5.681478
3.249997,0,7.365318,29.46127,8.697894,5.768456
3.259997,0,7.744331,30.97732,9.007668,5.858533
3.269997,0,8.0094,32.0376,9.328044,5.951813
3.279997,0,8.153952,32.61581,9.654202,6.048355
3.289997,0,8.173456,32.69382,9.981141,6.148167
3.299997,-0.03937687,8.065507,32.10452,10.30219,6.251188
3.309997,-0.1704914,7.829885,30.63757,10.60856,6.357274
3.319997,-0.3095181,7.468566,28.63619,10.89492,6.466223
3.329997,-0.4541962,6.985709,26.12605,11.15618,6.577785
3.339997,-0.5773985,6.387576,23.24071,11.38859,6.691671
3.349997,-0.6983404,5.682446,19.93642,11.58796,6.80755
3.359997,-0.8125005,4.88049,16.27196,11.75068,6.925057
3.369997,-0.8125005,3.993529,12.72411,11.87792,7.043837
3.379997,-1.00013,3.034935,8.139219,11.95931,7.16343
3.389997,-1.07812,2.019334,3.764855,11.99696,7.283399
3.399997,-1.132375,0.9623758,-0.6799974,11.99016,7.403301
3.409997,-1.168545,-0.1195414,-5.152344,11.93863,7.522687
3.419997,-1.185499,-1.209554,-9.580211,11.84283,7.641115
3.429997,-1.185499,-2.290625,-13.9045,11.70379,7.758153
3.439997,-1.185499,-3.345839,-18.12535,11.52253,7.873378
3.449997,-1.185499,-4.358696,-22.17678,11.30077,7.986386
3.459997,-1.185499,-5.3134,-25.9956,11.04081,8.096794
3.469997,-1.185499,-6.195127,-29.5225,10.74558,8.20425
3.479997,-1.185499,-6.990283,-32.70313,10.41855,8.308435
3.489997,-1.185499,-7.686744,-35.48897,10.06366,8.409072
3.499997,-1.185499,-8.274038,-37.83815,9.685282,8.505925
3.509997,-1.185499,-8.74358,-39.71632,9.288118,8.598806
3.519997,-1.18889,-9.088746,-41.11054,8.877013,8.687576
3.529997,-1.18889,-9.305019,-41.97564,8.457257,8.772149
3.539997,-1.18889,-9.390053,-42.31577,8.0341,8.85249
3.549997,-1.18889,-9.343702,-42.13037,7.612796,8.928618
3.559997,-1.18889,-9.168015,-41.42762,7.19852,9.000604
3.569997,-1.18889,-8.867193,-40.22433,6.796277,9.068566
3.579997,-1.19002,-8.447486,-38.55002,6.410776,9.132674
3.589997,-1.206975,-7.91709,-36.49626,6.045814,9.193132
3.599997,-1.212626,-7.285983,-33.99443,5.705869,9.250191
3.609997,-1.219408,-6.565726,-31.14054,5.394464,9.304135
3.619997,-1.22958,-5.769268,-27.99539,5.11451,9.355281
3.629997,-1.252187,-4.910685,-24.65149,4.867995,9.403961
3.639997,-1.275923,-4.004961,-21.12353,4.65676,9.450529
3.649997,-1.30531,-3.0676,-17.49164,4.481843,9.495348
3.659997,-1.38104,-2.114509,-13.9822,4.342021,9.538768
3.669997,-1.38104,-1.161585,-10.1705,4.240316,9.581171
3.679997,-1.428513,-0.2244809,-6.611976,4.174197,9.622913
3.689997,-1.49181,0.6817052,-3.240419,4.141792,9.664331
3.699997,-1.56754,1.542675,-0.09945917,4.140798,9.705739
3.709997,-1.663615,2.345196,2.726327,4.168061,9.747419
3.719997,-1.789078,3.077345,5.153067,4.219592,9.789616
3.729997,-1.891935,3.728688,7.347013,4.293062,9.832546
3.739997,-2.010617,4.290497,9.119523,4.384257,9.876389
3.749997,-2.158685,4.755858,10.38869,4.488144,9.92127
3.759997,-2.474039,5.119819,10.58312,4.593975,9.96721
3.769997,-2.474039,5.379435,11.62158,4.710191,10.01431
3.779997,-2.661668,5.53384,11.48869,4.825078,10.06256
3.789997,-2.82104,5.584198,11.05264,4.935604,10.11192
3.799997,-2.983803,5.533719,10.19966,5.037601,10.1623
3.809997,-3.146565,5.387536,8.963882,5.127239,10.21357
3.819997,-3.286723,5.152616,7.463572,5.201875,10.26559
3.829997,-3.42688,4.837609,5.642919,5.258304,10.31817
3.839997,-3.555734,4.452661,3.587707,5.294181,10.37111
3.849997,-3.799878,4.009219,0.8373652,5.302555,10.42414
3.859997,-3.799878,3.519786,-1.120369,5.291351,10.47705
3.869997,-3.799878,2.997688,-3.208761,5.259264,10.52964
3.879997,-4.003332,2.456789,-6.186172,5.197402,10.58162
3.889997,-4.092625,1.911238,-8.725548,5.110147,10.63272
3.899997,-4.146879,1.375167,-11.08685,4.999278,10.68271
3.909997,-4.209046,0.8624346,-13.38645,4.865414,10.73137
3.919997,-4.253128,0.38635,-15.46711,4.710742,10.77847
3.929997,-4.285906,-0.0406643,-17.30628,4.53768,10.82385
3.939997,-4.298339,-0.4071665,-18.82202,4.34946,10.86734
3.949997,-4.309642,-0.7030569,-20.05079,4.148952,10.90883
3.959997,-4.309642,-0.9197189,-20.91744,3.939777,10.94823
3.969997,-4.309642,-1.050212,-21.43941,3.725383,10.98549
3.979997,-4.309642,-1.089399,-21.59616,3.509421,11.02058
3.989997,-4.309642,-1.034068,-21.37484,3.295673,11.05354
3.999997,-4.309642,-0.88299,-20.77053,3.087968,11.08442
4.009997,-4.309642,-0.6369523,-19.78638,2.890104,11.11332
4.019997,-4.309642,-0.2987808,-18.43369,2.705767,11.14038
4.029997,-4.309642,0.1267618,-16.73152,2.538452,11.16576
4.039998,-4.309642,0.6329919,-14.7066,2.391386,11.18967
4.049998,-4.309642,1.211469,-12.39269,2.267459,11.21235
4.059998,-4.309642,1.852123,-9.830075,2.169158,11.23404
4.069998,-4.309642,2.543432,-7.064837,2.09851,11.25502
4.079998,-4.309642,3.272703,-4.147756,2.057032,11.2756
4.089999,-4.309642,4.026199,-1.13377,2.045694,11.29605
4.099999,-4.309642,4.789455,1.919252,2.064887,11.3167
4.109999,-4.309642,5.547528,4.951544,2.114402,11.33785
4.119999,-4.309642,6.285341,7.902798,2.19343,11.35978
4.13,-4.309642,6.987864,10.71289,2.300559,11.38279
4.14,-4.309642,7.640445,13.32321,2.433791,11.40712
4.15,-4.309642,8.22912,15.67791,2.59057,11.43303
4.16,-4.309642,8.740808,17.72466,2.767817,11.46071
4.170001,-4.309642,9.16366,19.41607,2.961977,11.49033
4.180001,-4.309642,9.487208,20.71027,3.16908,11.52202
4.190001,-4.309642,9.702575,21.57173,3.384798,11.55587
4.200001,-4.309642,9.802709,21.97227,3.60452,11.59191
4.210001,-4.309642,9.782478,21.89135,3.823434,11.63015
4.220002,-4.309642,9.638815,21.31669,4.036601,11.67051
4.230002,-4.309642,9.37073,20.24435,4.239044,11.7129
4.240002,-4.309642,8.979443,18.6792,4.425836,11.75716
4.250002,-4.309642,8.468278,16.63454,4.592182,11.80308
4.260003,-4.309642,7.8427,14.13223,4.733504,11.85042
4.270003,-4.309642,7.110176,11.20214,4.845525,11.89887
4.280003,-4.309642,6.280074,7.881727,4.924343,11.94812
4.290003,-4.309642,5.363575,4.215734,4.9665,11.99778
4.300004,-4.309642,4.373323,0.2547245,4.969047,12.04747
4.310004,-4.309642,3.323409,-3.944931,4.929598,12.09677
4.320004,-4.309642,2.228979,-8.322653,4.846371,12.14523
4.330004,-4.309642,1.106074,-12.81427,4.718228,12.19241
4.340004,-4.309642,-0.02871228,-17.35342,4.544694,12.23786
4.350005,-4.309642,-1.158527,-21.87267,4.325967,12.28112
4.360005,-4.309642,-2.266495,-26.30455,4.062922,12.32175
4.370005,-4.309642,-3.336024,-30.58266,3.757095,12.35932
4.380005,-4.309642,-4.351121,-34.64305,3.410665,12.39343
4.390006,-4.309642,-5.296727,-38.42548,3.02641,12.42369
4.400006,-4.296079,-6.158823,-41.81961,2.608214,12.44977
4.410006,-4.266691,-6.924824,-44.76606,2.160553,12.47138
4.420006,-4.237303,-7.583713,-47.28407,1.687713,12.48826
4.430007,-4.215828,-8.12628,-49.36843,1.194028,12.5002
4.440007,-4.193222,-8.545271,-50.95397,0.6844885,12.50704
4.450007,-4.161573,-8.83549,-51.98825,0.164606,12.50869
4.460007,-4.086974,-8.993906,-52.32352,-0.3586291,12.5051
4.470007,-4.086974,-9.019711,-52.42674,-0.8828965,12.49627
4.480008,-4.050804,-8.914304,-51.86043,-1.401501,12.48226
