Name: 5, Condition: 2, Run: 1, Date: 10/11/2019 10:17:11 AM, Testing: False
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0,6.874663,27.49865,-4.009671,-5.003851
1.389999,0,7.668999,30.676,-3.702911,-5.04088
1.399999,0,8.370727,33.48291,-3.368082,-5.074561
1.409999,0,8.968378,35.87351,-3.009347,-5.104655
1.419999,0,9.452228,37.80891,-2.631258,-5.130967
1.429999,0,9.814456,39.25782,-2.23868,-5.153354
1.439999,0,10.04928,40.19711,-1.836709,-5.171721
1.449999,0,10.15305,40.6122,-1.430587,-5.186028
1.459999,0,10.12432,40.49728,-1.025614,-5.196284
1.469999,0,9.963851,39.8554,-0.6270598,-5.202554
1.479999,0,9.674593,38.69837,-0.2400761,-5.204955
1.489999,0,9.261636,37.04654,0.1303894,-5.203651
1.499999,0,8.732102,34.92841,0.4796735,-5.198855
1.509999,0,8.095017,32.38007,0.8034742,-5.19082
1.519999,0,7.361154,29.44461,1.09792,-5.179841
1.529999,0,6.542787,26.17115,1.359632,-5.166245
1.539999,0,5.653537,22.61415,1.585773,-5.150387
1.549999,0,4.708077,18.83231,1.774096,-5.132646
1.559999,0,3.721879,14.88752,1.922971,-5.113416
1.569999,0,2.710935,10.84374,2.031409,-5.093102
1.579999,0,1.691466,6.765863,2.099067,-5.072111
1.589999,0,0.6796483,2.718593,2.126253,-5.050848
1.599999,0,-0.3087251,-1.2349,2.113904,-5.029709
1.609999,0,-1.258458,-5.033832,2.063566,-5.009074
1.619999,0,-2.155256,-8.621023,1.977356,-4.9893
1.629999,0,-2.985975,-11.9439,1.857917,-4.970721
1.639999,0,-3.738843,-14.95537,1.708363,-4.953638
1.649999,0,-4.403668,-17.61467,1.532216,-4.938315
1.659999,0,-4.972002,-19.88801,1.333336,-4.924982
1.669999,0,-5.437296,-21.74919,1.115844,-4.913824
1.679999,0,-5.794979,-23.17991,0.8840454,-4.904983
1.689999,0,-6.042545,-24.17018,0.6423436,-4.89856
1.699999,0,-6.179574,-24.7183,0.3951606,-4.894608
1.709999,0,-6.207723,-24.83089,0.1468517,-4.893139
1.719999,0,-6.130669,-24.52268,-0.09837504,-4.894123
1.729999,0,-5.954041,-23.81616,-0.3365367,-4.897489
1.739999,0,-5.685264,-22.74105,-0.5639472,-4.903128
1.749999,0,-5.333437,-21.33375,-0.7772847,-4.910901
1.759999,0,-4.909131,-19.63652,-0.9736499,-4.920638
1.769999,0,-4.424177,-17.69671,-1.150617,-4.932144
1.779999,0,-3.891427,-15.56571,-1.306274,-4.945207
1.789999,0,-3.324501,-13.298,-1.439254,-4.959599
1.799999,0,-2.737531,-10.95012,-1.548755,-4.975087
1.809999,0,-2.144836,-8.579344,-1.634549,-4.991432
1.819999,0,-1.560709,-6.242838,-1.696977,-5.008402
1.829999,0,-0.9990984,-3.996394,-1.736941,-5.025771
1.839999,0,-0.4733375,-1.89335,-1.755875,-5.04333
1.849999,0,0.004108767,0.01643507,-1.75571,-5.060887
1.859999,0,0.4218848,1.687539,-1.738835,-5.078275
1.869999,0,0.769967,3.079868,-1.708036,-5.095356
1.879999,0,1.03988,4.159521,-1.666441,-5.11202
1.889999,0,1.224821,4.899284,-1.617448,-5.128194
1.899999,0,1.319827,5.279306,-1.564655,-5.143841
1.909999,0,1.321863,5.287451,-1.511781,-5.158958
1.919999,0,1.229882,4.919529,-1.462585,-5.173584
1.929999,0,1.044858,4.179431,-1.420791,-5.187792
1.939999,0,0.7697648,3.079059,-1.39,-5.201692
1.949998,0,0.4095129,1.638052,-1.37362,-5.215428
1.959998,0,-0.02911569,-0.1164628,-1.374784,-5.229176
1.969998,0,-0.5376108,-2.150443,-1.396289,-5.243139
1.979998,0,-1.105889,-4.423557,-1.440524,-5.257544
1.989998,0,-1.722482,-6.889928,-1.509424,-5.272638
1.999998,0,-2.37475,-9.498999,-1.604414,-5.288682
2.009999,0,-3.049122,-12.19649,-1.726379,-5.305946
2.019999,0,-3.731366,-14.92546,-1.875633,-5.324703
2.029999,0,-4.406835,-17.62734,-2.051907,-5.345222
2.039999,0,-5.060766,-20.24306,-2.254338,-5.367765
2.049999,0,-5.678555,-22.71422,-2.48148,-5.39258
2.059999,0,-6.246041,-24.98416,-2.731321,-5.419893
2.069999,0,-6.749773,-26.99909,-3.001312,-5.449906
2.079998,0,-7.177303,-28.70921,-3.288404,-5.48279
2.089998,0,-7.51738,-30.06952,-3.5891,-5.518682
2.099998,0,-7.76021,-31.04084,-3.899508,-5.557677
2.109998,0,-7.897639,-31.59056,-4.215414,-5.599831
2.119998,0,-7.923331,-31.69332,-4.532347,-5.645154
2.129998,0,-7.832892,-31.33157,-4.845663,-5.693611
2.139998,0,-7.623978,-30.49591,-5.150622,-5.745117
2.149998,0,-7.296359,-29.18544,-5.442476,-5.799542
2.159998,0,-6.851918,-27.40767,-5.716553,-5.856708
2.169998,0,-6.294677,-25.17871,-5.96834,-5.916391
2.179998,0,-5.63071,-22.52284,-6.193569,-5.978327
2.189998,0,-4.86807,-19.47228,-6.388291,-6.04221
2.199998,0,-4.016648,-16.06659,-6.548957,-6.107699
2.209998,0,-3.088026,-12.35211,-6.672478,-6.174424
2.219998,0,-2.095246,-8.380983,-6.756288,-6.241987
2.229998,0,-1.052638,-4.210551,-6.798394,-6.309971
2.239998,0,0.02445536,0.09782146,-6.797416,-6.377945
2.249998,0,1.119935,4.479742,-6.752618,-6.445472
2.259998,0,2.217232,8.868927,-6.663929,-6.512111
2.269998,0,3.299587,13.19835,-6.531946,-6.577431
2.279998,0,4.350339,17.40136,-6.357932,-6.64101
2.289998,0,5.353265,21.41306,-6.143802,-6.702448
2.299998,0,6.292783,25.17113,-5.89209,-6.761369
2.309998,0,7.154292,28.61717,-5.605918,-6.817428
2.319998,0,7.924407,31.69763,-5.288942,-6.870317
2.329998,0,8.591195,34.36478,-4.945294,-6.91977
2.339998,0,9.144393,36.57757,-4.579519,-6.965565
2.349998,0,9.575583,38.30233,-4.196496,-7.00753
2.359998,0,9.878345,39.51338,-3.801362,-7.045544
2.369998,0,10.04837,40.19347,-3.399427,-7.079538
2.379998,0,10.08353,40.33413,-2.996086,-7.109499
2.389998,0,9.983941,39.93576,-2.596728,-7.135466
2.399998,0,9.751915,39.00766,-2.206652,-7.157532
2.409998,0,9.391955,37.56782,-1.830974,-7.175842
2.419998,0,8.910668,35.64267,-1.474547,-7.190587
2.429998,0,8.31664,33.26656,-1.141881,-7.202006
2.439998,0,7.620286,30.48114,-0.8370698,-7.210377
2.449998,0,6.833663,27.33465,-0.5637233,-7.216014
2.459998,0,5.970262,23.88105,-0.3249128,-7.219263
2.469998,0,5.044762,20.17905,-0.1231224,-7.220494
2.479998,0,4.072771,16.29108,0.03978845,-7.220097
2.489998,0,3.070551,12.28221,0.1626105,-7.218471
2.499998,0,2.054733,8.21893,0.2447998,-7.216022
2.509998,0,1.042018,4.16807,0.2864805,-7.213158
2.519998,0,0.04890884,0.1956354,0.2884369,-7.210273
2.529998,0,-0.9086647,-3.634659,0.2520903,-7.207752
2.539998,0,-1.815495,-7.261979,0.1794705,-7.205957
2.549998,0,-2.657445,-10.62978,0.07317268,-7.205225
2.559998,0,-3.421678,-13.68671,-0.06369444,-7.205863
2.569998,0,-4.096867,-16.38747,-0.2275691,-7.208138
2.579998,0,-4.67339,-18.69356,-0.4145047,-7.212283
2.589998,0.03994201,-5.143495,-20.41421,-0.6186469,-7.21847
2.599998,0.03994201,-5.501416,-21.8459,-0.8371058,-7.22684
2.609998,0.1292356,-5.74346,-22.4569,-1.061675,-7.237457
2.619998,0.1767079,-5.868084,-22.7655,-1.28933,-7.25035
2.629998,0.1767079,-5.875865,-22.79663,-1.517296,-7.265523
2.639998,0.2705229,-5.7695,-21.99591,-1.737255,-7.282896
2.649998,0.2705229,-5.55373,-21.13283,-1.948583,-7.302382
2.659998,0.381292,-5.23526,-19.41587,-2.142742,-7.32381
2.669998,0.4920612,-4.822548,-17.32195,-2.315962,-7.346969
2.679998,0.4920612,-4.325731,-15.33468,-2.469308,-7.371662
2.689998,0.5338821,-3.756363,-12.88993,-2.598208,-7.397644
2.699998,0.5338821,-3.127207,-10.3733,-2.701941,-7.424664
2.709998,0.6401302,-2.451981,-7.247405,-2.774415,-7.452408
2.719998,0.6819511,-1.7451,-4.252595,-2.816941,-7.480577
2.729998,0.6819511,-1.021395,-1.357774,-2.830518,-7.508883
2.739998,0.749769,-0.2958341,1.81574,-2.812361,-7.537006
2.749998,0.749769,0.4167638,4.666131,-2.7657,-7.564663
2.759998,0.79159,1.102007,7.574389,-2.689956,-7.591562
2.769998,0.8017628,1.746206,10.19187,-2.588037,-7.617443
2.779998,0.8017628,2.336623,12.55354,-2.462502,-7.642067
2.789998,0.8017628,2.861721,14.65394,-2.315962,-7.665227
2.799998,0.8017628,3.311357,16.45248,-2.151437,-7.686741
2.809998,0.8017628,3.677024,17.91515,-1.972286,-7.706464
2.819998,0.8017628,3.951927,19.01476,-1.782138,-7.724286
2.829998,0.8017628,4.131166,19.73172,-1.584821,-7.740134
2.839998,0.8017628,4.211803,20.05426,-1.384278,-7.753976
2.849998,0.8017628,4.192916,19.97871,-1.184491,-7.765821
2.859998,0.8017628,4.075614,19.50951,-0.9893962,-7.775715
2.869998,0.8017628,3.863001,18.65905,-0.8028057,-7.783743
2.879998,0.8017628,3.560119,17.44753,-0.6283304,-7.790027
2.889998,0.8017628,3.173846,15.90244,-0.4693061,-7.79472
2.899998,0.8017628,2.712757,14.05808,-0.3287253,-7.798007
2.909998,0.8017628,2.186956,11.95488,-0.2091765,-7.800099
2.919998,0.8017628,1.607884,9.638586,-0.1127907,-7.801227
2.929998,0.8017628,0.988086,7.159395,-0.04119672,-7.801639
2.939998,0.8017628,0.341002,4.571059,0.004513876,-7.801593
2.949998,0.8017628,-0.3193975,1.929461,0.02380849,-7.801355
2.959998,0.8017628,-0.9787403,-0.7079098,0.01672939,-7.801188
2.969998,0.8017628,-1.622617,-3.283416,-0.01610477,-7.801349
2.979998,0.8017628,-2.236851,-5.740355,-0.07350831,-7.802084
2.989998,0.8017628,-2.807771,-8.024033,-0.1537486,-7.803622
2.999998,0.8017628,-3.322471,-10.08283,-0.254577,-7.806168
3.009998,0.8017628,-3.769074,-11.86925,-0.3732694,-7.8099
3.019998,0.8017628,-4.136965,-13.34081,-0.5066775,-7.814967
3.029998,0.8017628,-4.416994,-14.46093,-0.6512868,-7.82148
3.039998,0.8017628,-4.601675,-15.19965,-0.8032833,-7.829513
3.049998,0.8017628,-4.685326,-15.53425,-0.9586258,-7.839099
3.059998,0.8017628,-4.664204,-15.44977,-1.113123,-7.85023
3.069998,0.8017628,-4.536563,-14.9392,-1.262515,-7.862855
3.079998,0.8017628,-4.302737,-14.0039,-1.402554,-7.876881
3.089998,0.8017628,-3.965115,-12.65341,-1.529088,-7.892172
3.099998,0.8017628,-3.528133,-10.90548,-1.638143,-7.908553
3.109998,0.8017628,-2.998192,-8.785717,-1.726,-7.925813
3.119998,0.8017628,-2.383563,-6.327199,-1.789272,-7.943706
3.129997,0.8017628,-1.694231,-3.569874,-1.824971,-7.961956
3.139997,0.8017628,-0.9417342,-0.5598855,-1.83057,-7.980261
3.149997,0.8017628,-0.1389585,2.651217,-1.804058,-7.998302
3.159997,0.8017628,0.7001008,6.007454,-1.743983,-8.015741
3.169997,0.8017628,1.560572,9.449339,-1.64949,-8.032236
3.179997,0.8017628,2.427,12.91505,-1.520339,-8.04744
3.189997,0.8017628,3.283599,16.34145,-1.356925,-8.061008
3.199997,0.8017628,4.114563,19.6653,-1.160272,-8.072611
3.209997,0.8017628,4.904337,22.8244,-0.932028,-8.081931
3.219997,0.8017628,5.637901,25.75866,-0.6744415,-8.088675
3.229997,0.8017628,6.301106,28.41148,-0.3903267,-8.092579
3.239997,0.8017628,6.880836,30.73039,-0.08302279,-8.09341
3.249997,0.8017628,7.365318,32.66832,0.2436604,-8.090973
3.259997,0.8017628,7.744331,34.18438,0.5855042,-8.085118
3.269997,0.8017628,8.0094,35.24465,0.9379507,-8.075739
3.279997,0.8017628,8.153952,35.82286,1.296179,-8.062778
3.289997,0.8017628,8.173456,35.90088,1.655188,-8.046226
3.299997,0.8017628,8.065507,35.46908,2.009879,-8.026127
3.309997,0.8017628,7.829885,34.52659,2.355145,-8.002576
3.319997,0.8017628,7.468566,33.08132,2.685958,-7.975716
3.329997,0.8017628,6.985709,31.14989,2.997457,-7.945742
3.339997,0.8017628,6.387576,28.75735,3.28503,-7.912891
3.349997,0.8017628,5.682446,25.93684,3.544399,-7.877448
3.359997,0.8017628,4.88049,22.72901,3.771689,-7.839731
3.369997,0.8017628,3.993529,19.18117,3.9635,-7.800096
3.379997,0.8017628,3.034935,15.34679,4.116968,-7.758926
3.389997,0.8017628,2.019334,11.28439,4.229812,-7.716628
3.399997,0.8017628,0.9623758,7.056554,4.300378,-7.673624
3.409997,0.8017628,-0.1195414,2.728886,4.327667,-7.630347
3.419997,0.8017628,-1.209554,-1.631164,4.311355,-7.587234
3.429997,0.8017628,-2.290625,-5.955449,4.251801,-7.544715
3.439997,0.8017628,-3.345839,-10.1763,4.150037,-7.503215
3.449997,0.8017628,-4.358696,-14.22773,4.00776,-7.463137
3.459997,0.8017628,-5.3134,-18.04655,3.827295,-7.424864
3.469997,0.8017628,-6.195127,-21.57346,3.61156,-7.388749
3.479997,0.8017628,-6.990283,-24.75408,3.364019,-7.355108
3.489997,0.8017628,-7.686744,-27.53992,3.08862,-7.324222
3.499997,0.8017628,-8.274038,-29.8891,2.789729,-7.296325
3.509997,0.8017628,-8.74358,-31.76727,2.472056,-7.271604
3.519997,0.8017628,-9.088746,-33.14793,2.140577,-7.250198
3.529997,0.8017628,-9.305019,-34.01303,1.800447,-7.232194
3.539997,0.8017628,-9.390053,-34.35316,1.456915,-7.217625
3.549997,0.8017628,-9.343702,-34.16776,1.115238,-7.206472
3.559997,0.8017628,-9.168015,-33.46501,0.7805876,-7.198667
3.569997,0.8017628,-8.867193,-32.26172,0.4579704,-7.194087
3.579997,0.8017628,-8.447486,-30.58289,0.1521415,-7.192565
3.589997,0.8017628,-7.91709,-28.46131,-0.1324716,-7.19389
3.599997,0.8017628,-7.285983,-25.93688,-0.3918404,-7.197808
3.609997,0.8017628,-6.565726,-23.05585,-0.6223989,-7.204032
3.619997,0.8017628,-5.769268,-19.87002,-0.8210991,-7.212244
3.629997,0.8017628,-4.910685,-16.43569,-0.985456,-7.222098
3.639997,0.8017628,-4.004961,-12.81279,-1.113584,-7.233234
3.649997,0.8017628,-3.0676,-9.063349,-1.204217,-7.245276
3.659997,0.8017628,-2.114509,-5.250984,-1.256727,-7.257843
3.669997,0.8017628,-1.161585,-1.439291,-1.27112,-7.270555
3.679997,0.8017628,-0.2244809,2.309128,-1.248029,-7.283035
3.689997,0.8017628,0.6817052,5.933872,-1.18869,-7.294922
3.699997,0.8017628,1.542675,9.377751,-1.094913,-7.305871
3.709997,0.8017628,2.345196,12.58784,-0.9690341,-7.315561
3.719997,0.8017628,3.077345,15.51643,-0.8138698,-7.3237
3.729997,0.8017628,3.728688,18.12181,-0.6326518,-7.330027
3.739997,0.8017628,4.290497,20.36904,-0.4289614,-7.334316
3.749997,0.8017628,4.755858,22.23048,-0.2066566,-7.336383
3.759997,0.8017628,5.119819,23.68633,0.03020669,-7.336081
3.769997,0.8017628,5.379435,24.72479,0.2774546,-7.333306
3.779997,0.8017628,5.53384,25.34241,0.5308787,-7.327998
3.789997,0.8017628,5.584198,25.54385,0.7863172,-7.320135
3.799997,0.8017628,5.533719,25.34193,1.039736,-7.309737
3.809997,0.8017628,5.387536,24.75719,1.287308,-7.296864
3.819997,0.8017628,5.152616,23.81751,1.525483,-7.281609
3.829997,0.8017628,4.837609,22.55749,1.751058,-7.264099
3.839997,0.8017628,4.452661,21.01769,1.961235,-7.244486
3.849997,0.8017628,4.009219,19.24393,2.153675,-7.22295
3.859997,0.8017628,3.519786,17.28619,2.326537,-7.199684
3.869997,0.8017628,2.997688,15.1978,2.478515,-7.174899
3.879997,0.8017628,2.456789,13.03421,2.608857,-7.14881
3.889997,0.8017628,1.911238,10.852,2.717377,-7.121636
3.899997,0.8017628,1.375167,8.70772,2.804454,-7.093592
3.909997,0.8017628,0.8624346,6.65679,2.871022,-7.064881
3.919997,0.8017628,0.38635,4.752451,2.918546,-7.035696
3.929997,0.8017628,-0.0406643,3.044394,2.94899,-7.006206
3.939997,0.8017628,-0.4071665,1.578385,2.964774,-6.976558
3.949997,0.8017628,-0.7030569,0.3948236,2.968722,-6.946871
3.959997,0.8017628,-0.9197189,-0.4718242,2.964004,-6.917231
3.969997,0.8017628,-1.050212,-0.9937973,2.954066,-6.88769
3.979997,0.8017628,-1.089399,-1.150543,2.94256,-6.858264
3.989997,0.8017628,-1.034068,-0.9292226,2.933268,-6.828932
3.999997,0.8017628,-0.88299,-0.3249087,2.930019,-6.799632
4.009997,0.8017628,-0.6369523,0.6592422,2.936612,-6.770266
4.019997,0.8017628,-0.2987808,2.011928,2.956731,-6.740698
4.029997,0.8017628,0.1267618,3.714098,2.993872,-6.71076
4.039998,0.8017628,0.6329919,5.739019,3.051262,-6.680247
4.049998,0.8017628,1.211469,8.052925,3.131791,-6.648929
4.059998,0.8017628,1.852123,10.61554,3.237947,-6.616549
4.069998,0.8017628,2.543432,13.38078,3.371755,-6.582832
4.079998,0.8017628,3.272703,16.29786,3.534733,-6.547484
4.089999,0.8017628,4.026199,19.31185,3.727852,-6.510206
4.099999,0.8017628,4.789455,22.36487,3.951501,-6.470691
4.109999,0.8017628,5.547528,25.39716,4.205472,-6.428636
4.119999,0.8017628,6.285341,28.34842,4.488956,-6.383747
4.13,0.8017628,6.987864,31.15851,4.800541,-6.335741
4.14,0.8017628,7.640445,33.76883,5.13823,-6.284359
4.15,0.8017628,8.22912,36.12353,5.499465,-6.229364
4.16,0.8017628,8.740808,38.17028,5.881168,-6.170553
4.170001,0.8017628,9.16366,39.86169,6.279785,-6.107755
4.180001,0.8017628,9.487208,41.15588,6.691343,-6.040841
4.190001,0.8017628,9.702575,42.01735,7.111517,-5.969726
4.200001,0.8017628,9.802709,42.41788,7.535696,-5.894369
4.210001,0.8017628,9.782478,42.33696,7.959065,-5.814778
4.220002,0.8017628,9.638815,41.76231,8.376689,-5.731011
4.230002,0.8017628,9.37073,40.68997,8.783588,-5.643176
4.240002,0.8017628,8.979443,39.12482,9.174836,-5.551427
4.250002,0.8017628,8.468278,37.08016,9.545638,-5.455971
4.260003,0.8017628,7.8427,34.57785,9.891417,-5.357057
4.270003,0.8017628,7.110176,31.64775,10.20789,-5.254978
4.280003,0.8017628,6.280074,28.32735,10.49117,-5.150066
4.290003,0.8017628,5.363575,24.66135,10.73778,-5.042688
4.300004,0.8017628,4.373323,20.70034,10.94479,-4.93324
4.310004,0.8017628,3.323409,16.50069,11.10979,-4.822142
4.320004,0.8017628,2.228979,12.12297,11.23102,-4.709832
4.330004,0.8017628,1.106074,7.631348,11.30733,-4.596758
4.340004,0.8017628,-0.02871228,3.092202,11.33826,-4.483376
4.350005,0.8017628,-1.158527,-1.427055,11.32399,-4.370136
4.360005,0.8017628,-2.266495,-5.85893,11.2654,-4.257483
4.370005,0.8017628,-3.336024,-10.13704,11.16403,-4.145842
4.380005,0.8017628,-4.351121,-14.19743,11.02205,-4.035622
4.390006,0.8017628,-5.296727,-17.97985,10.84225,-3.927199
