Name: Lorenzo, Condition: 2, Run: 9, Date: 10/16/2019 5:08:30 PM, Testing: False
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0,-2.527537,-10.11015,-1.784382,-3.962261
1.129999,0,-3.283779,-13.13512,-1.915733,-3.981418
1.139999,0,-3.981862,-15.92745,-2.075008,-4.002168
1.149999,0,-4.608078,-18.43231,-2.259331,-4.024762
1.159999,0,-5.149864,-20.59945,-2.465325,-4.049415
1.169999,0,-5.596035,-22.38414,-2.689167,-4.076307
1.179999,0,-5.937024,-23.74809,-2.926648,-4.105573
1.189999,0,-6.165023,-24.66009,-3.173249,-4.137306
1.199999,0,-6.274165,-25.09666,-3.424215,-4.171548
1.209999,0,-6.260635,-25.04254,-3.67464,-4.208294
1.219999,0,-6.122753,-24.49101,-3.91955,-4.24749
1.229999,0,-5.861013,-23.44405,-4.153991,-4.28903
1.239999,0,-5.478095,-21.91238,-4.373115,-4.332761
1.249999,0,-4.978815,-19.91526,-4.572267,-4.378483
1.259999,0,-4.370065,-17.48026,-4.74707,-4.425954
1.269999,0,-3.660697,-14.64279,-4.893498,-4.474889
1.279999,0,-2.861372,-11.44549,-5.007953,-4.524968
1.289999,0,-1.984383,-7.937532,-5.087328,-4.575841
1.299999,0,-1.043444,-4.173775,-5.129066,-4.627132
1.309999,0,-0.05346514,-0.2138605,-5.131204,-4.678444
1.319999,0,0.9697481,3.878993,-5.092414,-4.729368
1.329999,0,2.009706,8.038824,-5.012026,-4.779489
1.339999,0,3.049561,12.19824,-4.890044,-4.828389
1.349999,0,4.072396,16.28959,-4.727148,-4.87566
1.359999,0,5.061516,20.24607,-4.524687,-4.920907
1.369999,0,6.000738,24.00295,-4.284658,-4.963754
1.379999,0,6.874663,27.49865,-4.009671,-5.003851
1.389999,0,7.668999,30.676,-3.702911,-5.04088
1.399999,0,8.370727,33.48291,-3.368082,-5.074561
1.409999,0,8.968378,35.87351,-3.009347,-5.104655
1.419999,0,9.452228,37.80891,-2.631258,-5.130967
1.429999,0,9.814456,39.25782,-2.23868,-5.153354
1.439999,0,10.04928,40.19711,-1.836709,-5.171721
1.449999,0,10.15305,40.6122,-1.430587,-5.186028
1.459999,0,10.12432,40.49728,-1.025614,-5.196284
1.469999,0,9.963851,39.8554,-0.6270598,-5.202554
1.479999,0,9.674593,38.69837,-0.2400761,-5.204955
1.489999,0,9.261636,37.04654,0.1303894,-5.203651
1.499999,0,8.732102,34.92841,0.4796735,-5.198855
1.509999,0,8.095017,32.38007,0.8034742,-5.19082
1.519999,0,7.361154,29.44461,1.09792,-5.179841
1.529999,0,6.542787,26.17115,1.359632,-5.166245
1.539999,0,5.653537,22.61415,1.585773,-5.150387
1.549999,0,4.708077,18.83231,1.774096,-5.132646
1.559999,0,3.721879,14.88752,1.922971,-5.113416
1.569999,0,2.710935,10.84374,2.031409,-5.093102
1.579999,0,1.691466,6.765863,2.099067,-5.072111
1.589999,0,0.6796483,2.718593,2.126253,-5.050848
1.599999,0,-0.3087251,-1.2349,2.113904,-5.029709
1.609999,0,-1.258458,-5.033832,2.063566,-5.009074
1.619999,0,-2.155256,-8.621023,1.977356,-4.9893
1.629999,0,-2.985975,-11.9439,1.857917,-4.970721
1.639999,0,-3.738843,-14.95537,1.708363,-4.953638
1.649999,0,-4.403668,-17.61467,1.532216,-4.938315
1.659999,0,-4.972002,-19.88801,1.333336,-4.924982
1.669999,0,-5.437296,-21.74919,1.115844,-4.913824
1.679999,0,-5.794979,-23.17991,0.8840454,-4.904983
1.689999,0,-6.042545,-24.17018,0.6423436,-4.89856
1.699999,0,-6.179574,-24.7183,0.3951606,-4.894608
1.709999,0,-6.207723,-24.83089,0.1468517,-4.893139
1.719999,0,-6.130669,-24.52268,-0.09837504,-4.894123
1.729999,0,-5.954041,-23.81616,-0.3365367,-4.897489
1.739999,0,-5.685264,-22.74105,-0.5639472,-4.903128
1.749999,0.06141762,-5.333437,-21.08808,-0.774828,-4.910876
1.759999,0.3270377,-4.909131,-18.32837,-0.9581117,-4.920457
1.769999,0.3270377,-4.424177,-16.38856,-1.121997,-4.931677
1.779999,0.5790942,-3.891427,-13.24933,-1.25449,-4.944222
1.789999,0.8288897,-3.324501,-9.982443,-1.354315,-4.957766
1.799999,0.9882618,-2.737531,-6.997077,-1.424286,-4.972008
1.809999,1.118246,-2.144836,-4.106359,-1.465349,-4.986662
1.819999,1.224494,-1.560709,-1.344862,-1.478798,-5.00145
1.829999,1.294573,-0.9990984,1.181897,-1.466979,-5.01612
1.839999,1.342045,-0.4733375,3.47483,-1.43223,-5.030442
1.849999,1.381605,0.004108767,5.542856,-1.376802,-5.04421
1.859999,1.384997,0.4218848,7.227526,-1.304527,-5.057256
1.869999,1.384997,0.769967,8.619855,-1.218328,-5.069439
1.879999,1.387257,1.03988,9.708549,-1.121243,-5.080651
1.889999,1.387257,1.224821,10.44831,-1.01676,-5.090819
1.899999,1.387257,1.319827,10.82834,-0.9084762,-5.099904
1.909999,1.387257,1.321863,10.83648,-0.8001114,-5.107905
1.919999,1.391778,1.229882,10.48664,-0.6952449,-5.114857
1.929999,1.391778,1.044858,9.746544,-0.5977795,-5.120835
1.939999,1.391778,0.7697648,8.646173,-0.5113177,-5.125948
1.949998,1.391778,0.4095129,7.205165,-0.4392661,-5.130341
1.959998,1.391778,-0.02911569,5.450651,-0.3847596,-5.134188
1.969998,1.391778,-0.5376108,3.41667,-0.3505929,-5.137694
1.979998,1.391778,-1.105889,1.143556,-0.3391573,-5.141086
1.989998,1.391778,-1.722482,-1.322814,-0.3523855,-5.144609
1.999998,1.391778,-2.37475,-3.931885,-0.3917043,-5.148527
2.009999,1.391778,-3.049122,-6.629376,-0.4579981,-5.153107
2.019999,1.391778,-3.731366,-9.358351,-0.5515816,-5.158623
2.029999,1.391778,-4.406835,-12.06022,-0.6721838,-5.165345
2.039999,1.391778,-5.060766,-14.67595,-0.8189433,-5.173534
2.049999,1.391778,-5.678555,-17.14711,-0.9904144,-5.183438
2.059999,1.391778,-6.246041,-19.41705,-1.184585,-5.195284
2.069999,1.391778,-6.749773,-21.43198,-1.398905,-5.209273
2.079998,1.391778,-7.177303,-23.1421,-1.630326,-5.225576
2.089998,1.395169,-7.51738,-24.48884,-1.875214,-5.244328
2.099998,1.395169,-7.76021,-25.46016,-2.129816,-5.265626
2.109998,1.401951,-7.897639,-25.98275,-2.389643,-5.289522
2.119998,1.416645,-7.923331,-26.02674,-2.649911,-5.316021
2.129998,1.443772,-7.832892,-25.55648,-2.905475,-5.345076
2.139998,1.491245,-7.623978,-24.53093,-3.150785,-5.376584
2.149998,1.521762,-7.296359,-23.09839,-3.381769,-5.410402
2.159998,1.537587,-6.851918,-21.25733,-3.594342,-5.446345
2.169998,1.537587,-6.294677,-19.02836,-3.784626,-5.484191
2.179998,1.544369,-5.63071,-16.34536,-3.948079,-5.523672
2.189998,1.554541,-4.86807,-13.25411,-4.08062,-5.564478
2.199998,1.556802,-4.016648,-9.839387,-4.179014,-5.606268
2.209998,1.565844,-3.088026,-6.088728,-4.239902,-5.648667
2.219998,1.568105,-2.095246,-2.108564,-4.260987,-5.691277
2.229998,1.568105,-1.052638,2.061869,-4.240368,-5.733681
2.239998,1.568105,0.02445536,6.370241,-4.176666,-5.775447
2.249998,1.568105,1.119935,10.75216,-4.069144,-5.816139
2.259998,1.568105,2.217232,15.14135,-3.917731,-5.855316
2.269998,1.568105,3.299587,19.47077,-3.723023,-5.892546
2.279998,1.568105,4.350339,23.67378,-3.486285,-5.927409
2.289998,1.568105,5.353265,27.68548,-3.209431,-5.959504
2.299998,1.568105,6.292783,31.44355,-2.894995,-5.988453
2.309998,1.568105,7.154292,34.88959,-2.546099,-6.013915
2.319998,1.568105,7.924407,37.97005,-2.166399,-6.035579
2.329998,1.568105,8.591195,40.6372,-1.760027,-6.053179
2.339998,1.577147,9.144393,42.88616,-1.331165,-6.066491
2.349998,1.577147,9.575583,44.61092,-0.8850563,-6.075341
2.359998,1.577147,9.878345,45.82197,-0.4268366,-6.079609
2.369998,1.577147,10.04837,46.50206,0.03818405,-6.079227
2.379998,1.577147,10.08353,46.64272,0.5046113,-6.074182
2.389998,1.577147,9.983941,46.24435,0.9670548,-6.064511
2.399998,1.577147,9.751915,45.31625,1.420217,-6.050309
2.409998,1.605405,9.391955,43.98944,1.860112,-6.031708
2.419998,1.630271,8.910668,42.16376,2.281749,-6.00889
2.429998,1.689047,8.31664,40.02275,2.681977,-5.98207
2.439998,1.724086,7.620286,37.37749,3.055752,-5.951513
2.449998,1.771558,6.833663,34.42088,3.39996,-5.917513
2.459998,1.823552,5.970262,31.17526,3.711713,-5.880396
2.469998,1.823552,5.044762,27.47326,3.986445,-5.840532
2.479998,1.898152,4.072771,23.88369,4.225282,-5.798279
2.489998,1.979533,3.070551,20.20034,4.427286,-5.754006
2.499998,2.056393,2.054733,16.4445,4.591731,-5.708088
2.509998,2.154729,1.042018,12.78699,4.719601,-5.660892
2.519998,2.336707,0.04890884,9.542465,4.815025,-5.612742
2.529998,2.433913,-0.9086647,6.100994,4.876035,-5.563982
2.539998,2.53564,-1.815495,2.880579,4.904841,-5.514934
2.549998,2.602327,-2.657445,-0.2204723,4.902636,-5.465907
2.559998,2.65093,-3.421678,-3.082991,4.871806,-5.417189
2.569998,2.65093,-4.096867,-5.783745,4.813969,-5.36905
2.579998,2.683709,-4.67339,-7.958727,4.734381,-5.321706
2.589998,2.68823,-5.143495,-9.82106,4.63617,-5.275344
2.599998,2.68823,-5.501416,-11.25274,4.523643,-5.230107
2.609998,2.68823,-5.74346,-12.22092,4.401434,-5.186093
2.619998,2.68823,-5.868084,-12.71942,4.27424,-5.143351
2.629998,2.68823,-5.875865,-12.75054,4.146735,-5.101883
2.639998,2.68823,-5.7695,-12.32508,4.023484,-5.061648
2.649998,2.68823,-5.55373,-11.462,3.908864,-5.02256
2.659998,2.68823,-5.23526,-10.18812,3.806983,-4.98449
2.669998,2.68823,-4.822548,-8.537273,3.72161,-4.947274
2.679998,2.68823,-4.325731,-6.550005,3.65611,-4.910713
2.689998,2.68823,-3.756363,-4.272533,3.613384,-4.874579
2.699998,2.68823,-3.127207,-1.755909,3.595825,-4.838621
2.709998,2.68823,-2.451981,0.9449949,3.605275,-4.802568
2.719998,2.68823,-1.7451,3.772521,3.643001,-4.766138
2.729998,2.68823,-1.021395,6.667341,3.709674,-4.729041
2.739998,2.68823,-0.2958341,9.569584,3.80537,-4.690988
2.749998,2.68823,0.4167638,12.41998,3.92957,-4.651692
2.759998,2.68823,1.102007,15.16095,4.081179,-4.61088
2.769998,2.68823,1.746206,17.73774,4.258556,-4.568295
2.779998,2.68823,2.336623,20.09941,4.45955,-4.523699
2.789998,2.68823,2.861721,22.1998,4.681549,-4.476883
2.799998,2.68823,3.311357,23.99835,4.921532,-4.427668
2.809998,2.6871,3.677024,25.45649,5.176097,-4.375907
2.819998,2.606848,3.951927,26.2351,5.438448,-4.321522
2.829998,2.561636,4.131166,26.77121,5.70616,-4.264461
2.839998,2.503992,4.211803,26.86318,5.974792,-4.204713
2.849998,2.446346,4.192916,26.55705,6.240363,-4.142309
2.859998,2.390961,4.075614,25.8663,6.499026,-4.077319
2.869998,2.390961,3.863001,25.01585,6.749184,-4.009827
2.879998,2.331056,3.560119,23.5647,6.984831,-3.939979
2.889998,2.15586,3.173846,21.31882,7.19802,-3.867999
2.899998,2.048481,2.712757,19.04495,7.388469,-3.794114
2.909998,1.921888,2.186956,16.43538,7.552823,-3.718586
2.919998,1.772689,1.607884,13.52229,7.688046,-3.641705
2.929998,1.617838,0.988086,10.4237,7.792283,-3.563782
2.939998,1.43473,0.341002,7.102926,7.863312,-3.485149
2.949998,1.050428,-0.3193975,2.924124,7.892553,-3.406224
2.959998,0.8368021,-0.9787403,-0.5677528,7.886876,-3.327355
2.969998,0.8368021,-1.622617,-3.143259,7.855443,-3.248801
2.979998,0.6141334,-2.236851,-6.490872,7.790534,-3.170895
2.989998,0.3869434,-2.807771,-9.683311,7.693701,-3.093958
2.999998,0.1484506,-3.322471,-12.69608,7.566741,-3.018291
3.009998,0,-3.769074,-15.0763,7.415977,-2.944131
3.019998,0,-4.136965,-16.54786,7.250499,-2.871626
3.029998,0,-4.416994,-17.66798,7.073819,-2.800888
3.039998,0,-4.601675,-18.4067,6.889752,-2.73199
3.049998,0,-4.685326,-18.7413,6.702339,-2.664967
3.059998,0,-4.664204,-18.65682,6.515771,-2.599809
3.069998,0,-4.536563,-18.14625,6.334308,-2.536466
3.079998,0,-4.302737,-17.21095,6.162199,-2.474844
3.089998,0,-3.965115,-15.86046,6.003594,-2.414809
3.099998,0,-3.528133,-14.11253,5.862469,-2.356184
3.109998,0,-2.998192,-11.99277,5.742541,-2.298758
3.119998,0,-2.383563,-9.53425,5.647198,-2.242286
3.129997,0,-1.694231,-6.776926,5.579429,-2.186492
3.139997,0,-0.9417342,-3.766937,5.54176,-2.131074
3.149997,0,-0.1389585,-0.5558339,5.536201,-2.075712
3.159997,0,0.7001008,2.800403,5.564206,-2.02007
3.169997,0,1.560572,6.242288,5.626628,-1.963804
3.179997,0,2.427,9.708,5.723709,-1.906567
3.189997,0,3.283599,13.13439,5.855052,-1.848017
3.199997,0,4.114563,16.45825,6.019635,-1.78782
3.209997,0,4.904337,19.61735,6.215809,-1.725662
3.219997,0,5.637901,22.5516,6.441325,-1.661249
3.229997,0,6.301106,25.20442,6.693369,-1.594315
3.239997,0,6.880836,27.52334,6.968602,-1.524629
3.249997,0,7.365318,29.46127,7.263215,-1.451997
3.259997,0,7.744331,30.97732,7.572989,-1.376267
3.269997,0,8.0094,32.0376,7.893364,-1.297333
3.279997,0,8.153952,32.61581,8.219522,-1.215138
3.289997,0,8.173456,32.69382,8.546461,-1.129674
3.299997,0,8.065507,32.26203,8.869081,-1.040983
3.309997,0,7.829885,31.31954,9.182277,-0.9491601
3.319997,0,7.468566,29.87427,9.481019,-0.8543499
3.329997,0,6.985709,27.94284,9.760448,-0.7567455
3.339997,0,6.387576,25.5503,10.01595,-0.6565859
3.349997,0,5.682446,22.72978,10.24325,-0.5541534
3.359997,0,4.88049,19.52196,10.43847,-0.4497688
3.369997,0,3.993529,15.97412,10.59821,-0.3437867
3.379997,0,3.034935,12.13974,10.71961,-0.2365906
3.389997,0,2.019334,8.077337,10.80038,-0.1285868
3.399997,0,0.9623758,3.849503,10.83887,-0.02019805
3.409997,0,-0.1195414,-0.4781656,10.83409,0.08814288
3.419997,0,-1.209554,-4.838215,10.78571,0.196
3.429997,0,-2.290625,-9.1625,10.69409,0.3029408
3.439997,0,-3.345839,-13.38336,10.56025,0.4085434
3.449997,0,-4.358696,-17.43479,10.3859,0.5124024
3.459997,0,-5.3134,-21.2536,10.17337,0.6141361
3.469997,0,-6.195127,-24.78051,9.925564,0.7133917
3.479997,0,-6.990283,-27.96113,9.645952,0.8098512
3.489997,0,-7.686744,-30.74697,9.338483,0.903236
3.499997,0,-8.274038,-33.09615,9.007522,0.9933112
3.509997,0,-8.74358,-34.97432,8.657779,1.079889
3.519997,0,-9.088746,-36.35498,8.294229,1.162831
3.529997,0,-9.305019,-37.22008,7.922028,1.242052
3.539997,0,-9.390053,-37.56021,7.546425,1.317516
3.549997,0,-9.343702,-37.37481,7.172677,1.389243
3.559997,0,-9.168015,-36.67206,6.805956,1.457302
3.569997,0,-8.867193,-35.46877,6.451269,1.521815
3.579997,0,-8.447486,-33.78994,6.113369,1.582949
3.589997,0,-7.91709,-31.66836,5.796686,1.640916
3.599997,0,-7.285983,-29.14393,5.505246,1.695968
3.609997,0,-6.565726,-26.2629,5.242617,1.748394
3.619997,0,-5.769268,-23.07707,5.011847,1.798513
3.629997,0,-4.910685,-19.64274,4.815419,1.846667
3.639997,0,-4.004961,-16.01984,4.655221,1.893219
3.649997,0,-3.0676,-12.2704,4.532517,1.938544
3.659997,0,-2.114509,-8.458035,4.447937,1.983024
3.669997,0,-1.161585,-4.646342,4.401473,2.027038
3.679997,0,-0.2244809,-0.8979235,4.392494,2.070963
3.689997,0,0.6817052,2.726821,4.419762,2.115161
3.699997,0,1.542675,6.1707,4.481469,2.159976
3.709997,0,2.345196,9.380786,4.575277,2.205728
3.719997,0,3.077345,12.30938,4.69837,2.252712
3.729997,0,3.728688,14.91475,4.847518,2.301187
3.739997,0,4.290497,17.16199,5.019138,2.351379
3.749997,0,4.755858,19.02343,5.209372,2.403472
3.759997,0,5.119819,20.47927,5.414165,2.457614
3.769997,0,5.379435,21.51774,5.629343,2.513908
3.779997,0,5.53384,22.13536,5.850696,2.572415
3.789997,0,5.584198,22.33679,6.074064,2.633155
3.799997,0,5.533719,22.13487,6.295413,2.69611
3.809997,-0.1128462,5.387536,21.09876,6.506401,2.761173
3.819997,-0.2541335,5.152616,19.59393,6.70234,2.828197
3.829997,-0.39316,4.837609,17.7778,6.880117,2.896998
3.839997,-0.5378381,4.452661,15.65929,7.03671,2.967365
3.849997,-0.6576498,4.009219,13.40628,7.170773,3.039073
3.859997,-0.8000674,3.519786,10.87887,7.279562,3.111868
3.869997,-1.020475,2.997688,7.908849,7.35865,3.185455
3.879997,-1.020475,2.456789,5.745254,7.416103,3.259616
3.889997,-1.135766,1.911238,3.101888,7.447122,3.334087
3.899997,-1.244274,1.375167,0.5235701,7.452357,3.408611
3.909997,-1.331307,0.8624346,-1.875491,7.433602,3.482947
3.919997,-1.428513,0.38635,-4.168652,7.391916,3.556866
3.929997,-1.506503,-0.0406643,-6.188671,7.330029,3.630166
3.939997,-1.5698,-0.4071665,-7.907867,7.25095,3.702676
3.949997,-1.635357,-0.7030569,-9.353657,7.157414,3.77425
3.959997,-1.738214,-0.9197189,-10.63173,7.051096,3.844761
3.969997,-1.774384,-1.050212,-11.29838,6.938113,3.914142
3.979997,-1.774384,-1.089399,-11.45513,6.823562,3.982378
3.989997,-1.79586,-1.034068,-11.31971,6.710364,4.049481
3.999997,-1.813944,-0.88299,-10.78774,6.602487,4.115506
4.009997,-1.813944,-0.6369523,-9.803587,6.504451,4.180551
4.019997,-1.813944,-0.2987808,-8.450901,6.419942,4.24475
4.029997,-1.813944,0.1267618,-6.74873,6.352455,4.308275
4.039998,-1.813944,0.6329919,-4.72381,6.305217,4.371327
4.049998,-1.813944,1.211469,-2.409903,6.281118,4.434138
4.059998,-1.813944,1.852123,0.1527147,6.282646,4.496965
4.069998,-1.813944,2.543432,2.917953,6.311825,4.560083
4.079998,-1.813944,3.272703,5.835034,6.370176,4.623785
4.089999,-1.816205,4.026199,8.839977,6.458576,4.688371
4.099999,-1.820727,4.789455,11.87491,6.577325,4.754144
4.109999,-1.820727,5.547528,14.90721,6.726397,4.821408
4.119999,-1.821857,6.285341,17.85394,6.904936,4.890457
4.13,-1.844462,6.987864,20.57361,7.110672,4.961564
4.14,-1.87272,7.640445,23.0709,7.341382,5.034978
4.15,-1.916802,8.22912,25.24928,7.593874,5.110917
4.16,-1.959753,8.740808,27.12422,7.865117,5.189568
4.170001,-2.085216,9.16366,28.31378,8.148254,5.27105
4.180001,-2.085216,9.487208,29.60797,8.444334,5.355494
4.190001,-2.355357,9.702575,29.38887,8.738223,5.442876
4.200001,-2.540726,9.802709,29.04793,9.028703,5.533163
4.210001,-2.719313,9.782478,28.25266,9.31123,5.626276
4.220002,-2.915985,9.638815,26.89132,9.580143,5.722077
4.230002,-3.12622,9.37073,24.97804,9.829924,5.820376
4.240002,-3.530867,8.979443,21.7943,10.04787,5.920855
4.250002,-3.691369,8.468278,19.10764,10.23894,6.023244
4.260003,-3.899344,7.8427,15.77342,10.39668,6.127211
4.270003,-4.07341,7.110176,12.14706,10.51815,6.232392
4.280003,-4.07341,6.280074,8.826654,10.60641,6.338457
4.290003,-4.226,5.363575,4.550303,10.65192,6.444976
4.300004,-4.351463,4.373323,0.08743858,10.65279,6.551504
4.310004,-4.524399,3.323409,-4.803959,10.60475,6.657551
4.320004,-4.559438,2.228979,-9.321836,10.51153,6.762667
4.330004,-4.56848,1.106074,-13.84962,10.37304,6.866397
4.340004,-4.56848,-0.02871228,-18.38877,10.18915,6.968288
4.350005,-4.56848,-1.158527,-22.90803,9.960069,7.067889
4.360005,-4.56848,-2.266495,-27.3399,9.686669,7.164756
4.370005,-4.56848,-3.336024,-31.61802,9.370489,7.258461
4.380005,-4.56848,-4.351121,-35.67841,9.013705,7.348598
4.390006,-4.56848,-5.296727,-39.46083,8.619097,7.434789
4.400006,-4.56848,-6.158823,-42.90922,8.190004,7.516689
4.410006,-4.56848,-6.924824,-45.97322,7.730272,7.593992
4.420006,-4.56848,-7.583713,-48.60877,7.244184,7.666434
4.430007,-4.56848,-8.12628,-50.77904,6.736394,7.733798
4.440007,-4.56848,-8.545271,-52.45501,6.211844,7.795916
4.450007,-4.56848,-8.83549,-53.61588,5.675685,7.852673
4.460007,-4.56848,-8.993906,-54.24955,5.13319,7.904005
4.470007,-4.56848,-9.019711,-54.35277,4.589662,7.949902
4.480008,-4.56848,-8.914304,-53.93114,4.050351,7.990405
