Name: Lorenzo, Condition: 2, Run: 7, Date: 10/10/2019 3:16:28 PM, Testing: True
0.9499994,1.225624,5.845571,28.28478,-3.525522,-3.575815
0.9599994,1.225624,6.026057,29.00673,-3.235454,-3.60817
0.9699994,1.286661,6.105398,29.56823,-2.939772,-3.637567
0.9799994,1.356739,6.080283,29.74809,-2.642291,-3.66399
0.9899994,1.401951,5.949421,29.40549,-2.348236,-3.687473
0.9999993,1.453944,5.71357,28.67006,-2.061536,-3.708088
1.009999,1.483332,5.375536,27.43547,-1.787181,-3.72596
1.019999,1.518371,4.940147,25.83408,-1.52884,-3.741248
1.029999,1.562453,4.41415,23.90641,-1.289776,-3.754146
1.039999,1.572626,3.806116,21.51497,-1.074627,-3.764892
1.049999,1.578277,3.126292,18.81828,-0.8864439,-3.773757
1.059999,1.578277,2.386396,15.85869,-0.727857,-3.781035
1.069999,1.581668,1.59944,12.72443,-0.6006126,-3.787041
1.079999,1.582799,0.779474,9.449091,-0.5061218,-3.792103
1.089999,1.582799,-0.05865317,6.096582,-0.4451559,-3.796554
1.099999,1.582799,-0.8995933,2.732821,-0.4178277,-3.800732
1.109999,1.582799,-1.72774,-0.5797653,-0.4236254,-3.804969
1.119999,1.582799,-2.527537,-3.778953,-0.4614149,-3.809583
1.129999,1.582799,-3.283779,-6.803921,-0.5294541,-3.814877
1.139999,1.583929,-3.981862,-9.59173,-0.6253714,-3.821131
1.149999,1.583929,-4.608078,-12.0966,-0.7463374,-3.828594
1.159999,1.583929,-5.149864,-14.26374,-0.8889747,-3.837484
1.169999,1.590711,-5.596035,-16.0213,-1.049188,-3.847976
1.179999,1.590711,-5.937024,-17.38525,-1.22304,-3.860206
1.189999,1.590711,-6.165023,-18.29725,-1.406013,-3.874266
1.199999,1.590711,-6.274165,-18.73382,-1.593351,-3.8902
1.209999,1.590711,-6.260635,-18.6797,-1.780148,-3.908001
1.219999,1.590711,-6.122753,-18.12817,-1.961429,-3.927616
1.229999,1.590711,-5.861013,-17.08121,-2.132241,-3.948938
1.239999,1.590711,-5.478095,-15.54954,-2.287737,-3.971816
1.249999,1.594101,-4.978815,-13.53885,-2.423126,-3.996047
1.259999,1.594101,-4.370065,-11.10386,-2.534164,-4.021389
1.269999,1.594101,-3.660697,-8.266383,-2.616828,-4.047557
1.279999,1.594101,-2.861372,-5.069082,-2.667519,-4.074232
1.289999,1.602014,-1.984383,-1.529476,-2.682813,-4.10106
1.299999,1.615577,-1.043444,2.288535,-2.659928,-4.12766
1.309999,1.630271,-0.05346514,6.307223,-2.596856,-4.153628
1.319999,1.699219,0.9697481,10.67587,-2.490097,-4.178529
1.329999,1.729737,2.009706,14.95777,-2.34052,-4.201934
1.339999,1.762516,3.049561,19.24831,-2.148037,-4.223415
1.349999,1.798685,4.072396,23.48433,-1.913193,-4.242547
1.359999,1.798685,5.061516,27.44081,-1.638785,-4.258935
1.369999,1.843897,6.000738,31.37854,-1.325,-4.272185
1.379999,1.897022,6.874663,35.08674,-0.9741325,-4.281926
1.389999,1.953536,7.668999,38.49014,-0.5892311,-4.287818
1.399999,2.089172,8.370727,41.8396,-0.1708352,-4.289527
1.409999,2.19316,8.968378,44.64615,0.2756263,-4.286771
1.419999,2.283583,9.452228,46.94324,0.7450587,-4.27932
1.429999,2.38644,9.814456,48.80359,1.233095,-4.266989
1.439999,2.471213,10.04928,50.08197,1.733914,-4.24965
1.449999,2.554855,10.15305,50.83162,2.24223,-4.227228
1.459999,2.554855,10.12432,50.71671,2.749398,-4.199734
1.469999,2.641888,9.963851,50.42295,3.253627,-4.167197
1.479999,2.719878,9.674593,49.57788,3.749406,-4.129703
1.489999,2.786566,9.261636,48.19281,4.231334,-4.08739
1.499999,2.956111,8.732102,46.75285,4.698862,-4.040401
1.509999,3.040883,8.095017,44.5436,5.144298,-3.988959
1.519999,3.108701,7.361154,41.87942,5.563092,-3.933328
1.529999,3.160695,6.542787,38.81393,5.951231,-3.873815
1.539999,3.200255,5.653537,35.41517,6.305383,-3.810761
1.549999,3.217209,4.708077,31.70115,6.622395,-3.744538
1.559999,3.217209,3.721879,27.75635,6.899958,-3.675538
1.569999,3.217209,2.710935,23.71258,7.137084,-3.604167
1.579999,3.217209,1.691466,19.6347,7.333431,-3.530833
1.589999,3.217209,0.6796483,15.58743,7.489305,-3.45594
1.599999,3.217209,-0.3087251,11.63394,7.605645,-3.379884
1.609999,3.217209,-1.258458,7.835006,7.683995,-3.303044
1.619999,3.217209,-2.155256,4.247814,7.726473,-3.225779
1.629999,3.217209,-2.985975,0.9249392,7.735722,-3.148422
1.639999,3.217209,-3.738843,-2.086536,7.714857,-3.071273
1.649999,3.217209,-4.403668,-4.745834,7.667398,-2.994599
1.659999,3.217209,-4.972002,-7.019169,7.597207,-2.918627
1.669999,3.217209,-5.437296,-8.880348,7.508403,-2.843543
1.679999,3.217209,-5.794979,-10.31108,7.405293,-2.76949
1.689999,3.204776,-6.042545,-11.35108,7.291782,-2.696572
1.699999,3.164086,-6.179574,-12.06196,7.171162,-2.624861
1.709999,3.130177,-6.207723,-12.31018,7.04806,-2.55438
1.719999,3.10531,-6.130669,-12.10144,6.927046,-2.48511
1.729999,3.099658,-5.954041,-11.41753,6.812871,-2.416981
1.739999,3.099658,-5.685264,-10.34242,6.709446,-2.349887
1.749999,3.099658,-5.333437,-8.935114,6.620095,-2.283686
1.759999,3.099658,-4.909131,-7.23789,6.547716,-2.218209
1.769999,3.099658,-4.424177,-5.298075,6.494735,-2.153261
1.779999,3.099658,-3.891427,-3.167073,6.463065,-2.08863
1.789999,3.099658,-3.324501,-0.8993683,6.454071,-2.02409
1.799999,3.099658,-2.737531,1.44851,6.468556,-1.959404
1.809999,3.092877,-2.144836,3.792163,6.506477,-1.894339
1.819999,3.06688,-1.560709,6.024681,6.566724,-1.828672
1.829999,2.969674,-0.9990984,7.882302,6.645547,-1.762217
1.839999,2.866817,-0.4733375,9.573919,6.741287,-1.694804
1.849999,2.675797,0.004108767,10.71962,6.848483,-1.626319
1.859999,2.352531,0.4218848,11.09766,6.95946,-1.556724
1.869999,2.352531,0.769967,12.48999,7.08436,-1.485881
1.879999,1.955797,1.03988,11.98271,7.204187,-1.413839
1.889999,1.365781,1.224821,10.36241,7.307811,-1.340761
1.899999,0.7938505,1.319827,8.454708,7.392358,-1.266837
1.909999,0.1654051,1.321863,5.949072,7.451849,-1.192319
1.919999,0,1.229882,4.919529,7.501044,-1.117308
1.929999,0,1.044858,4.179431,7.542838,-1.04188
1.939999,0,0.7697648,3.079059,7.573629,-0.9661437
1.949998,0,0.4095129,1.638052,7.590009,-0.8902436
1.959998,0,-0.02911569,-0.1164628,7.588845,-0.8143552
1.969998,0,-0.5376108,-2.150443,7.56734,-0.7386818
1.979998,0,-1.105889,-4.423557,7.523105,-0.6634508
1.989998,0,-1.722482,-6.889928,7.454206,-0.5889087
1.999998,0,-2.37475,-9.498999,7.359216,-0.5153166
2.009999,0,-3.049122,-12.19649,7.237251,-0.4429441
2.019999,-0.07667669,-3.731366,-15.23217,7.084929,-0.3720948
2.029999,-0.08006753,-4.406835,-17.94761,6.905453,-0.3030403
2.039999,-0.08119781,-5.060766,-20.56785,6.699774,-0.2360426
2.049999,-0.06085248,-5.678555,-22.95763,6.470198,-0.1713406
2.059999,-0.00772846,-6.246041,-25.01508,6.220047,-0.1091401
2.069999,-0.00772846,-6.749773,-27.03,5.949748,-0.04964264
2.079998,-0.003207337,-7.177303,-28.72204,5.662527,0.006982632
2.089998,-0.003207337,-7.51738,-30.08235,5.361703,0.06059967
2.099998,-0.003207337,-7.76021,-31.05367,5.051167,0.1111113
2.109998,-0.1196279,-7.897639,-32.06907,4.730476,0.1584161
2.119998,-0.1998792,-7.923331,-32.49284,4.405548,0.2024716
2.129998,-0.2778697,-7.832892,-32.44305,4.081117,0.2432827
2.139998,-0.3649027,-7.623978,-31.95552,3.761562,0.2808984
2.149998,-0.4677596,-7.296359,-31.05647,3.450997,0.3154083
2.159998,-0.6486073,-6.851918,-30.0021,3.150976,0.3469181
2.169998,-0.6486073,-6.294677,-27.77314,2.873245,0.3756505
2.179998,-0.7480736,-5.63071,-25.51513,2.618093,0.4018314
2.189998,-0.8147613,-4.86807,-22.73132,2.39078,0.4257393
2.199998,-0.8667547,-4.016648,-19.53361,2.195444,0.4476937
2.209998,-0.9074457,-3.088026,-15.98189,2.035625,0.4680499
2.219998,-0.927791,-2.095246,-12.09215,1.914704,0.487197
2.229998,-0.9436152,-1.052638,-7.985012,1.834854,0.5055455
2.239998,-0.9696119,0.02445536,-3.780626,1.797047,0.523516
2.249998,-0.9696119,1.119935,0.6012938,1.80306,0.5415466
2.259998,-0.9741331,2.217232,4.972395,1.852784,0.5600744
2.269998,-0.9741331,3.299587,9.301816,1.945802,0.5795324
2.279998,-0.9741331,4.350339,13.50483,2.080851,0.600341
2.289998,-0.9752634,5.353265,17.512,2.255971,0.6229007
2.299998,-0.9797847,6.292783,21.25199,2.468491,0.6475856
2.309998,-0.980915,7.154292,24.69351,2.715426,0.6747398
2.319998,-0.9933481,7.924407,27.72423,2.992668,0.7046665
2.329998,-1.018215,8.591195,30.29192,3.295587,0.7376224
2.339998,-1.050994,9.144393,32.3736,3.619323,0.7738156
2.349998,-1.093945,9.575583,33.92655,3.958589,0.8134015
2.359998,-1.138026,9.878345,34.96127,4.308202,0.8564835
2.369998,-1.138026,10.04837,35.64137,4.664616,0.9031297
2.379998,-1.178717,10.08353,35.61926,5.020808,0.9533378
2.389998,-1.283835,9.983941,34.80042,5.368813,1.007026
2.399998,-1.336959,9.751915,33.65982,5.705411,1.06408
2.409998,-1.404777,9.391955,31.94872,6.024898,1.124329
2.419998,-1.466943,8.910668,29.7749,6.322647,1.187556
2.429998,-1.534761,8.31664,27.12752,6.593922,1.253495
2.439998,-1.652312,7.620286,23.87189,6.832641,1.321821
2.449998,-1.75969,6.833663,20.29589,7.0356,1.392177
2.459998,-1.864808,5.970262,16.42182,7.199818,1.464175
2.469998,-1.864808,5.044762,12.71982,7.327016,1.537446
2.479998,-2.003835,4.072771,8.275743,7.409774,1.611543
2.489998,-2.250239,3.070551,3.281248,7.442586,1.685969
2.499998,-2.393787,2.054733,-1.356218,7.429024,1.760259
2.509998,-2.532814,1.042018,-5.963185,7.369392,1.833953
2.519998,-2.693316,0.04890884,-10.57763,7.263616,1.906589
2.529998,-2.854949,-0.9086647,-15.05445,7.113071,1.97772
2.539998,-3.040318,-1.815495,-19.42325,6.918839,2.046909
2.549998,-3.222296,-2.657445,-23.51896,6.68365,2.113745
2.559998,-3.39184,-3.421678,-27.25407,6.411109,2.177856
2.569998,-3.39184,-4.096867,-29.95483,6.111561,2.238972
2.579998,-3.573818,-4.67339,-32.98883,5.781672,2.296788
2.589998,-3.871087,-5.143495,-36.05833,5.421089,2.350999
2.599998,-3.871087,-5.501416,-37.49001,5.046189,2.401461
2.609998,-4.057585,-5.74346,-39.20418,4.654148,2.448003
2.619998,-4.086974,-5.868084,-39.82023,4.255945,2.490562
2.629998,-4.086974,-5.875865,-39.85135,3.857432,2.529136
2.639998,-4.086974,-5.7695,-39.4259,3.463173,2.563768
2.649998,-4.086974,-5.55373,-38.56282,3.077544,2.594544
2.659998,-4.086974,-5.23526,-37.28893,2.704655,2.62159
2.669998,-4.086974,-4.822548,-35.63809,2.348274,2.645073
2.679998,-4.025938,-4.325731,-33.40668,2.014207,2.665215
2.689998,-3.962641,-3.756363,-30.87602,1.705447,2.68227
2.699998,-3.863174,-3.127207,-27.96153,1.425832,2.696528
2.709998,-3.685718,-2.451981,-24.5508,1.180324,2.708331
2.719998,-3.602076,-1.7451,-21.3887,0.9664369,2.717995
2.729998,-3.550082,-1.021395,-18.28591,0.7835779,2.725831
2.739998,-3.506,-0.2958341,-15.20734,0.6315045,2.732146
2.749998,-3.483395,0.4167638,-12.26652,0.5088392,2.737235
2.759998,-3.483395,1.102007,-9.525549,0.4135838,2.74137
2.769998,-3.483395,1.746206,-6.948756,0.3440962,2.744811
2.779998,-3.483395,2.336623,-4.587085,0.2982253,2.747793
2.789998,-3.483395,2.861721,-2.486694,0.2733584,2.750527
2.799998,-3.499219,3.311357,-0.7514477,0.2658439,2.753185
2.809998,-3.5433,3.677024,0.534894,0.2711929,2.755897
2.819998,-3.585121,3.951927,1.467222,0.2858651,2.758756
2.829998,-3.607727,4.131166,2.093755,0.3068027,2.761824
2.839998,-3.632594,4.211803,2.316835,0.329971,2.765124
2.849998,-3.642767,4.192916,2.200597,0.351977,2.768643
2.859998,-3.645027,4.075614,1.722347,0.3692005,2.772335
2.869998,-3.645027,3.863001,0.8718948,0.3779194,2.776114
2.879998,-3.645027,3.560119,-0.3396339,0.3745231,2.77986
2.889998,-3.652939,3.173846,-1.916372,0.3553593,2.783413
2.899998,-3.667633,2.712757,-3.819506,0.3171643,2.786585
2.909998,-3.690239,2.186956,-6.01313,0.257033,2.789155
2.919998,-3.723018,1.607884,-8.460535,0.1724276,2.79088
2.929998,-3.760318,0.988086,-11.08893,0.06153838,2.791495
2.939998,-3.838308,0.341002,-13.98922,-0.07835384,2.790712
2.949998,-3.875608,-0.3193975,-16.78002,-0.2461541,2.78825
2.959998,-3.909517,-0.9787403,-19.55303,-0.4416843,2.783833
2.969998,-3.909517,-1.622617,-22.12853,-0.6629696,2.777204
2.979998,-3.950207,-2.236851,-24.74823,-0.910452,2.768099
2.989998,-3.987508,-2.807771,-27.18111,-1.182263,2.756276
2.999998,-4.023677,-3.322471,-29.38459,-1.476109,2.741515
3.009998,-4.064368,-3.769074,-31.33377,-1.789447,2.723621
3.019998,-4.093755,-4.136965,-32.92288,-2.118675,2.702434
3.029998,-4.103928,-4.416994,-34.08369,-2.459512,2.677839
3.039998,-4.103928,-4.601675,-34.82241,-2.807736,2.649762
3.049998,-4.103928,-4.685326,-35.15702,-3.159307,2.618169
3.059998,-4.103928,-4.664204,-35.07253,-3.510032,2.583068
3.069998,-4.103928,-4.536563,-34.56197,-3.855651,2.544512
3.079998,-4.103928,-4.302737,-33.62666,-4.191918,2.502593
3.089998,-4.103928,-3.965115,-32.27617,-4.514679,2.457446
3.099998,-4.103928,-3.528133,-30.52824,-4.819962,2.409246
3.109998,-4.103928,-2.998192,-28.40848,-5.104047,2.358206
3.119998,-4.103928,-2.383563,-25.94996,-5.363546,2.30457
3.129997,-4.103928,-1.694231,-23.19264,-5.595473,2.248616
3.139997,-4.080192,-0.9417342,-20.08771,-5.79635,2.190652
3.149997,-4.023677,-0.1389585,-16.65054,-5.962855,2.131024
3.159997,-3.909517,0.7001008,-12.83766,-6.091232,2.070111
3.169997,-3.909517,1.560572,-9.395779,-6.18519,2.008259
3.179997,-3.847351,2.427,-5.681403,-6.242004,1.945839
3.189997,-3.779533,3.283599,-1.983737,-6.261841,1.883221
3.199997,-3.704933,4.114563,1.638517,-6.245456,1.820766
3.209997,-3.57947,4.904337,5.299471,-6.192461,1.758842
3.219997,-3.442703,5.637901,8.780789,-6.104654,1.697795
3.229997,-3.27768,6.301106,12.0937,-5.983717,1.637958
3.239997,-3.091181,6.880836,15.15862,-5.832131,1.579637
3.249997,-2.85834,7.365318,18.02792,-5.651852,1.523118
3.259997,-2.614196,7.744331,20.52054,-5.446646,1.468652
3.269997,-2.614196,8.0094,21.58082,-5.230838,1.416343
3.279997,-2.047916,8.153952,24.42414,-4.986597,1.366477
3.289997,-1.733693,8.173456,25.75905,-4.729006,1.319187
3.299997,-1.427383,8.065507,26.5525,-4.463481,1.274552
3.309997,-1.046472,7.829885,27.13365,-4.192145,1.232631
3.319997,-0.7085132,7.468566,27.04021,-3.921743,1.193413
3.329997,-0.3988116,6.985709,26.34759,-3.658267,1.156831
3.339997,0,6.387576,25.5503,-3.402764,1.122803
3.349997,0,5.682446,22.72978,-3.175466,1.091048
3.359997,0,4.88049,19.52196,-2.980247,1.061246
3.369997,0,3.993529,15.97412,-2.820505,1.033041
3.379997,0,3.034935,12.13974,-2.699108,1.00605
3.389997,0,2.019334,8.077337,-2.618335,0.9798665
3.399997,0,0.9623758,3.849503,-2.579839,0.9540681
3.409997,0,-0.1195414,-0.4781656,-2.584621,0.9282219
3.419997,0,-1.209554,-4.838215,-2.633003,0.9018919
3.429997,0,-2.290625,-9.1625,-2.724628,0.8746456
3.439997,0,-3.345839,-13.38336,-2.858462,0.846061
3.449997,0,-4.358696,-17.43479,-3.03281,0.8157329
3.459997,0,-5.3134,-21.2536,-3.245346,0.7832794
3.469997,0,-6.195127,-24.78051,-3.493151,0.7483479
3.479997,0,-6.990283,-27.96113,-3.772762,0.7106203
3.489997,0,-7.686744,-30.74697,-4.080232,0.669818
3.499997,0,-8.274038,-33.09615,-4.411194,0.6257061
3.509997,0,-8.74358,-34.97432,-4.760937,0.5780967
3.519997,0,-9.088746,-36.35498,-5.124487,0.5268518
3.529997,0,-9.305019,-37.22008,-5.496688,0.471885
3.539997,0,-9.390053,-37.56021,-5.87229,0.4131621
3.549997,0,-9.343702,-37.37481,-6.246038,0.3507017
3.559997,0,-9.168015,-36.67206,-6.612759,0.2845741
3.569997,0,-8.867193,-35.46877,-6.967447,0.2148996
3.579997,0,-8.447486,-33.78994,-7.305346,0.1418461
3.589997,0.1247142,-7.91709,-31.1695,-7.617041,0.06567573
3.599997,0.3846829,-7.285983,-27.6052,-7.893093,-0.0132552
3.609997,0.6762997,-6.565726,-23.5577,-8.12867,-0.0945419
3.619997,0.9882618,-5.769268,-19.12402,-8.31991,-0.177741
3.629997,1.299094,-4.910685,-14.44636,-8.464374,-0.2623847
3.639997,1.884588,-4.004961,-8.48149,-8.549189,-0.3478766
3.649997,2.143426,-3.0676,-3.696694,-8.586156,-0.4337382
3.659997,2.410177,-2.114509,1.182672,-8.574329,-0.5194815
3.669997,2.410177,-1.161585,4.994365,-8.524385,-0.6047254
3.679997,2.678057,-0.2244809,9.814305,-8.426243,-0.6889878
3.689997,2.906378,0.6817052,14.35233,-8.28272,-0.771815
3.699997,3.088356,1.542675,18.52412,-8.097479,-0.8527898
3.709997,3.340412,2.345196,22.74244,-7.870055,-0.9314903
3.719997,3.419533,3.077345,25.98751,-7.610179,-1.007592
3.729997,3.456833,3.728688,28.74208,-7.322759,-1.08082
3.739997,3.471526,4.290497,31.0481,-7.012278,-1.150942
3.749997,3.471526,4.755858,32.90954,-6.683182,-1.217774
3.759997,3.471526,5.119819,34.36538,-6.339529,-1.28117
3.769997,3.471526,5.379435,35.40385,-5.98549,-1.341024
3.779997,3.476048,5.53384,36.03955,-5.625095,-1.397275
3.789997,3.476048,5.584198,36.24098,-5.262685,-1.449902
3.799997,3.476048,5.533719,36.03906,-4.902295,-1.498925
3.809997,3.476048,5.387536,35.45433,-4.547751,-1.544403
3.819997,3.476048,5.152616,34.51465,-4.202605,-1.586429
3.829997,3.476048,4.837609,33.25463,-3.870059,-1.625129
3.839997,3.476048,4.452661,31.71483,-3.55291,-1.660658
3.849997,3.476048,4.009219,29.94107,-3.2535,-1.693193
3.859997,3.476048,3.519786,27.98333,-2.973666,-1.72293
3.869997,3.476048,2.997688,25.89494,-2.714717,-1.750077
3.879997,3.476048,2.456789,23.73135,-2.477404,-1.774851
3.889997,3.476048,1.911238,21.54914,-2.261912,-1.79747
3.899997,3.476048,1.375167,19.40486,-2.067863,-1.818149
3.909997,3.493002,0.8624346,17.42175,-1.893646,-1.837085
3.919997,3.503175,0.38635,15.5581,-1.738065,-1.854466
3.929997,3.509956,-0.0406643,13.87717,-1.599293,-1.870459
3.939997,3.52239,-0.4071665,12.46089,-1.474684,-1.885206
3.949997,3.543865,-0.7030569,11.36323,-1.361052,-1.898816
3.959997,3.586817,-0.9197189,10.66839,-1.254368,-1.91136
3.969997,3.586817,-1.050212,10.14642,-1.152904,-1.922889
3.979997,3.646722,-1.089399,10.22929,-1.050611,-1.933395
3.989997,3.846786,-1.034068,11.25087,-0.9381025,-1.942776
3.999997,3.9779,-0.88299,12.37964,-0.8143061,-1.950919
4.009997,4.112405,-0.6369523,13.90181,-0.675288,-1.957672
4.019997,4.271777,-0.2987808,15.89198,-0.5163682,-1.962836
4.029997,4.437931,0.1267618,18.25877,-0.3337804,-1.966174
4.039998,4.618779,0.6329919,21.00708,-0.1237096,-1.967411
4.049998,4.807538,1.211469,24.07603,0.1170506,-1.96624
4.059998,5.008732,1.852123,27.44342,0.3914849,-1.962325
4.069998,5.008732,2.543432,30.20866,0.6935714,-1.95539
4.079998,5.203143,3.272703,33.90338,1.032605,-1.945064
4.089999,5.589705,4.026199,38.46362,1.417241,-1.930891
4.099999,5.726471,4.789455,42.06371,1.837878,-1.912513
4.109999,5.8395,5.547528,45.54811,2.29336,-1.889579
4.119999,5.935576,6.285341,48.88367,2.782196,-1.861757
4.13,6.011306,6.987864,51.99668,3.302163,-1.828735
4.14,6.094948,7.640445,54.94157,3.851579,-1.790219
4.15,6.195544,8.22912,57.69865,4.428565,-1.745934
4.16,6.244147,8.740808,59.93982,5.027963,-1.695654
4.170001,6.244147,9.16366,61.63123,5.644276,-1.639211
4.180001,6.283708,9.487208,63.08366,6.275112,-1.57646
4.190001,6.316486,9.702575,64.07625,6.915874,-1.507301
4.200001,6.336832,9.802709,64.55816,7.561456,-1.431687
4.210001,6.341352,9.782478,64.49532,8.206409,-1.349623
4.220002,6.342483,9.638815,63.92519,8.845661,-1.261166
4.230002,6.343613,9.37073,62.85738,9.474235,-1.166424
4.240002,6.348134,8.979443,61.31031,10.08734,-1.06555
4.250002,6.349264,8.468278,59.27017,10.68004,-0.9587501
4.260003,6.356047,7.8427,56.79499,11.24799,-0.8462702
4.270003,6.356047,7.110176,53.86489,11.78664,-0.7284038
4.280003,6.356047,6.280074,50.54448,12.29208,-0.605483
4.290003,6.356047,5.363575,46.87849,12.76087,-0.4778743
4.300004,6.356047,4.373323,42.91748,13.19004,-0.3459739
