Name: Lorenzo, Condition: 1, Run: 20, Date: 10/16/2019 9:17:00 AM, Testing: False
0.9599994,0,6.026057,24.10423,-3.58689,-3.624357
0.9699994,0,6.105398,24.42159,-3.342674,-3.657784
0.9799994,0,6.080283,24.32113,-3.099463,-3.688778
0.9899994,0,5.949421,23.79768,-2.861486,-3.717393
0.9999993,0,5.71357,22.85428,-2.632943,-3.743723
1.009999,0,5.375536,21.50215,-2.417922,-3.767902
1.019999,0,4.940147,19.76059,-2.220316,-3.790105
1.029999,0,4.41415,17.6566,-2.04375,-3.810543
1.039999,0,3.806116,15.22446,-1.891505,-3.829458
1.049999,0,3.126292,12.50517,-1.766454,-3.847122
1.059999,0,2.386396,9.545585,-1.670998,-3.863832
1.069999,0,1.59944,6.39776,-1.60702,-3.879902
1.079999,0,0.779474,3.117896,-1.575841,-3.895661
1.089999,0,-0.05865317,-0.2346127,-1.578187,-3.911443
1.099999,0,-0.8995933,-3.598373,-1.614171,-3.927584
1.109999,0,-1.72774,-6.91096,-1.683281,-3.944417
1.119999,0.1145416,-2.527537,-9.651981,-1.7798,-3.962215
1.129999,0.1145416,-3.283779,-12.67695,-1.90657,-3.981281
1.139999,0.2128774,-3.981862,-15.07594,-2.057329,-4.001854
1.149999,0.2727834,-4.608078,-17.34118,-2.230741,-4.024161
1.159999,0.3146043,-5.149864,-19.34104,-2.424152,-4.048403
1.169999,0.3372102,-5.596035,-21.0353,-2.634505,-4.074748
1.179999,0.3394708,-5.937024,-22.39021,-2.858407,-4.103332
1.189999,0.3394708,-6.165023,-23.30221,-3.091429,-4.134246
1.199999,0.3394708,-6.274165,-23.73878,-3.328816,-4.167534
1.209999,0.3417314,-6.260635,-23.67561,-3.565572,-4.20319
1.219999,0.3779009,-6.122753,-22.97941,-3.795366,-4.241144
1.229999,0.3779009,-5.861013,-21.93245,-4.014691,-4.281291
1.239999,0.3903342,-5.478095,-20.35104,-4.218201,-4.323472
1.249999,0.408419,-4.978815,-18.28158,-4.401017,-4.367483
1.259999,0.4400674,-4.370065,-15.71999,-4.558217,-4.413065
1.269999,0.4717159,-3.660697,-12.75593,-4.685776,-4.459923
1.279999,0.4943217,-2.861372,-9.468201,-4.780458,-4.507727
1.289999,0.5519669,-1.984383,-5.729664,-4.837755,-4.556105
1.299999,0.571182,-1.043444,-1.889047,-4.856646,-4.604671
1.309999,0.6017001,-0.05346514,2.19294,-4.834716,-4.653018
1.319999,0.6152637,0.9697481,6.340047,-4.771316,-4.700731
1.329999,0.6152637,2.009706,10.49988,-4.666317,-4.747395
1.339999,0.6344787,3.049561,14.73616,-4.518956,-4.792584
1.349999,0.6446513,4.072396,18.86819,-4.330274,-4.835886
1.359999,0.6446513,5.061516,22.82467,-4.102027,-4.876907
1.369999,0.6491724,6.000738,26.59964,-3.83603,-4.915267
1.379999,0.6491724,6.874663,30.09534,-3.535077,-4.950618
1.389999,0.6491724,7.668999,33.27269,-3.20235,-4.982641
1.399999,0.6491724,8.370727,36.0796,-2.841554,-5.011057
1.409999,0.6491724,8.968378,38.4702,-2.456852,-5.035625
1.419999,0.6491724,9.452228,40.4056,-2.052796,-5.056153
1.429999,0.6491724,9.814456,41.85452,-1.634251,-5.072496
1.439999,0.6491724,10.04928,42.7938,-1.206313,-5.084559
1.449999,0.6559544,10.15305,43.23602,-0.7739528,-5.092299
1.459999,0.6559544,10.12432,43.1211,-0.3427418,-5.095726
1.469999,0.6559544,9.963851,42.47922,0.08205035,-5.094905
1.479999,0.6559544,9.674593,41.32219,0.4952722,-5.089952
1.489999,0.6559544,9.261636,39.67036,0.8919758,-5.081033
1.499999,0.6559544,8.732102,37.55223,1.267498,-5.068358
1.509999,0.6582149,8.095017,35.01293,1.617627,-5.052182
1.519999,0.6582149,7.361154,32.07747,1.938402,-5.032798
1.529999,0.6582149,6.542787,28.80401,2.226442,-5.010533
1.539999,0.6593452,5.653537,25.25153,2.478957,-4.985744
1.549999,0.6649966,4.708077,21.4923,2.69388,-4.958805
1.559999,0.6649966,3.721879,17.5475,2.869355,-4.930111
1.569999,0.6649966,2.710935,13.50373,3.004393,-4.900067
1.579999,0.6683877,1.691466,9.439414,3.098787,-4.869079
1.589999,0.6943845,0.6796483,5.496131,3.153748,-4.837542
1.599999,0.7169904,-0.3087251,1.633061,3.170079,-4.805841
1.609999,0.7520296,-1.258458,-2.025713,3.149822,-4.774343
1.619999,0.7972416,-2.155256,-5.432056,3.095501,-4.743388
1.629999,0.7972416,-2.985975,-8.754931,3.007952,-4.713308
1.639999,0.8560171,-3.738843,-11.53131,2.892639,-4.684382
1.649999,0.9362681,-4.403668,-13.8696,2.753943,-4.656843
1.659999,1.042516,-4.972002,-15.71794,2.596763,-4.630875
1.669999,1.297963,-5.437296,-16.55733,2.43119,-4.606563
1.679999,1.43586,-5.794979,-17.43647,2.256825,-4.583995
1.689999,1.559062,-6.042545,-17.93393,2.077486,-4.56322
1.699999,1.694698,-6.179574,-17.93951,1.898091,-4.544239
1.709999,1.809988,-6.207723,-17.59094,1.722181,-4.527017
1.719999,1.911715,-6.130669,-16.87582,1.553423,-4.511483
1.729999,1.911715,-5.954041,-16.1693,1.39173,-4.497565
1.739999,1.982924,-5.685264,-14.80936,1.243637,-4.485129
1.749999,2.036048,-5.333437,-13.18955,1.111741,-4.474011
1.759999,2.056393,-4.909131,-11.41095,0.9976315,-4.464035
1.769999,2.066566,-4.424177,-9.430446,0.9033271,-4.455002
1.779999,2.066566,-3.891427,-7.299444,0.8303327,-4.446699
1.789999,2.066566,-3.324501,-5.031739,0.7800153,-4.438899
1.799999,2.066566,-2.737531,-2.683861,0.7531767,-4.431367
1.809999,2.066566,-2.144836,-0.3130808,0.7500459,-4.423866
1.819999,2.066566,-1.560709,2.023425,0.7702801,-4.416163
1.829999,2.066566,-0.9990984,4.269869,0.8129788,-4.408034
1.839999,2.066566,-0.4733375,6.372913,0.8767079,-4.399267
1.849999,2.066566,0.004108767,8.282698,0.9595349,-4.389671
1.859999,2.028136,0.4218848,9.800082,1.057536,-4.379096
1.869999,1.961449,0.769967,10.92566,1.166792,-4.367428
1.879999,1.899282,1.03988,11.75665,1.284359,-4.354585
1.889999,1.805467,1.224821,12.12115,1.40557,-4.340529
1.899999,1.715044,1.319827,12.13948,1.526965,-4.325259
1.909999,1.607665,1.321863,11.71811,1.644146,-4.308818
1.919999,1.503678,1.229882,10.93424,1.753489,-4.291283
1.929999,1.229015,1.044858,9.095491,1.844444,-4.272839
1.939999,1.229015,0.7697648,7.99512,1.924395,-4.253595
1.949998,1.021041,0.4095129,5.722214,1.981617,-4.233778
1.959998,0.8390626,-0.02911569,3.239788,2.014015,-4.213638
1.969998,0.5802245,-0.5376108,0.1704545,2.015719,-4.193481
1.979998,0.2705229,-1.105889,-3.341466,1.982305,-4.173658
1.989998,0.01507528,-1.722482,-6.829627,1.914008,-4.154518
1.999998,0,-2.37475,-9.498999,1.819018,-4.136327
2.009999,0,-3.049122,-12.19649,1.697053,-4.119357
2.019999,0,-3.731366,-14.92546,1.547799,-4.103878
2.029999,0,-4.406835,-17.62734,1.371525,-4.090163
2.039999,0,-5.060766,-20.24306,1.169095,-4.078472
2.049999,0,-5.678555,-22.71422,0.9419525,-4.069053
2.059999,0,-6.246041,-24.98416,0.6921108,-4.062131
2.069999,0,-6.749773,-26.99909,0.4221199,-4.05791
2.079998,0,-7.177303,-28.70921,0.1350278,-4.05656
2.089998,0,-7.51738,-30.06952,-0.1656674,-4.058217
2.099998,0,-7.76021,-31.04084,-0.4760757,-4.062977
2.109998,0,-7.897639,-31.59056,-0.7919813,-4.070897
2.119998,0,-7.923331,-31.69332,-1.108914,-4.081986
2.129998,0,-7.832892,-31.33157,-1.42223,-4.096209
2.139998,0,-7.623978,-30.49591,-1.727189,-4.113481
2.149998,0,-7.296359,-29.18544,-2.019043,-4.133671
2.159998,0,-6.851918,-27.40767,-2.29312,-4.156602
2.169998,0,-6.294677,-25.17871,-2.544907,-4.182051
2.179998,0,-5.63071,-22.52284,-2.770135,-4.209753
2.189998,0,-4.86807,-19.47228,-2.964858,-4.239401
2.199998,0,-4.016648,-16.06659,-3.125524,-4.270657
2.209998,0,-3.088026,-12.35211,-3.249045,-4.303147
2.219998,0,-2.095246,-8.380983,-3.332855,-4.336475
2.229998,0,-1.052638,-4.210551,-3.374961,-4.370225
2.239998,0,0.02445536,0.09782146,-3.373982,-4.403965
2.249998,0,1.119935,4.479742,-3.329185,-4.437257
2.259998,0,2.217232,8.868927,-3.240496,-4.469662
2.269998,0,3.299587,13.19835,-3.108512,-4.500747
2.279998,0,4.350339,17.40136,-2.934499,-4.530092
2.289998,0,5.353265,21.41306,-2.720368,-4.557295
2.299998,0,6.292783,25.17113,-2.468657,-4.581982
2.309998,0,7.154292,28.61717,-2.182485,-4.603806
2.319998,0,7.924407,31.69763,-1.865509,-4.622462
2.329998,0,8.591195,34.36478,-1.521861,-4.637681
2.339998,0,9.144393,36.57757,-1.156085,-4.649241
2.349998,0,9.575583,38.30233,-0.7730618,-4.656972
2.359998,0,9.878345,39.51338,-0.377928,-4.660751
2.369998,0,10.04837,40.19347,0.02400674,-4.660511
2.379998,0,10.08353,40.33413,0.4273481,-4.656238
2.389998,0,9.983941,39.93576,0.8267057,-4.647971
2.399998,0,9.751915,39.00766,1.216782,-4.635803
2.409998,0,9.391955,37.56782,1.592461,-4.619879
2.419998,0,8.910668,35.64267,1.948887,-4.60039
2.429998,0,8.31664,33.26656,2.281553,-4.577574
2.439998,0,7.620286,30.48114,2.586364,-4.551711
2.449998,0,6.833663,27.33465,2.859711,-4.523114
2.459998,0,5.970262,23.88105,3.098521,-4.492128
2.469998,0,5.044762,20.17905,3.300312,-4.459125
2.479998,0,4.072771,16.29108,3.463223,-4.424493
2.489998,0,3.070551,12.28221,3.586045,-4.388632
2.499998,0,2.054733,8.21893,3.668234,-4.35195
2.509998,0,1.042018,4.16807,3.709915,-4.314851
2.519998,0,0.04890884,0.1956354,3.711871,-4.277732
2.529998,0,-0.9086647,-3.634659,3.675525,-4.240977
2.539998,0,-1.815495,-7.261979,3.602905,-4.204948
2.549998,0,-2.657445,-10.62978,3.496607,-4.169982
2.559998,0,-3.421678,-13.68671,3.35974,-4.136384
2.569998,0,-4.096867,-16.38747,3.195866,-4.104426
2.579998,0,-4.67339,-18.69356,3.00893,-4.074337
2.589998,0,-5.143495,-20.57398,2.80319,-4.046305
2.599998,0,-5.501416,-22.00566,2.583134,-4.020473
2.609998,0,-5.74346,-22.97384,2.353395,-3.996939
2.619998,0,-5.868084,-23.47234,2.118672,-3.975753
2.629998,0,-5.875865,-23.50346,1.883637,-3.956916
2.639998,0,-5.7695,-23.078,1.652857,-3.940388
2.649998,0,-5.55373,-22.21492,1.430708,-3.926081
2.659998,0,-5.23526,-20.94104,1.221298,-3.913868
2.669998,0,-4.822548,-19.29019,1.028396,-3.903584
2.679998,0,-4.325731,-17.30293,0.8553664,-3.89503
2.689998,0,-3.756363,-15.02545,0.7051119,-3.887979
2.699998,0,-3.127207,-12.50883,0.5800236,-3.882179
2.709998,0,-2.451981,-9.807925,0.4819443,-3.877359
2.719998,0,-1.7451,-6.980399,0.4121403,-3.873238
2.729998,0,-1.021395,-4.085579,0.3712845,-3.869525
2.739998,0,-0.2958341,-1.183336,0.3594512,-3.865931
2.749998,0,0.4167638,1.667055,0.3761217,-3.862169
2.759998,0,1.102007,4.408029,0.420202,-3.857967
2.769998,0,1.746206,6.984822,0.4900502,-3.853067
2.779998,0,2.336623,9.346494,0.5835152,-3.847232
2.789998,0,2.861721,11.44688,0.697984,-3.840252
2.799998,0,3.311357,13.24543,0.8304383,-3.831947
2.809998,0,3.677024,14.70809,0.9775192,-3.822172
2.819998,0,3.951927,15.80771,1.135596,-3.810816
2.829998,0,4.131166,16.52466,1.300843,-3.797808
2.839998,0,4.211803,16.84721,1.469315,-3.783115
2.849998,0,4.192916,16.77166,1.637032,-3.766744
2.859998,0,4.075614,16.30246,1.800056,-3.748744
2.869998,0,3.863001,15.452,1.954576,-3.729198
2.879998,0,3.560119,14.24047,2.096981,-3.708228
2.889998,0,3.173846,12.69538,2.223935,-3.685989
2.899998,0,2.712757,10.85103,2.332445,-3.662664
2.909998,0,2.186956,8.747825,2.419923,-3.638465
2.919998,0,1.607884,6.431535,2.484239,-3.613622
2.929998,0,0.988086,3.952344,2.523762,-3.588385
2.939998,0,0.341002,1.364008,2.537402,-3.563011
2.949998,0,-0.3193975,-1.27759,2.524626,-3.537765
2.959998,0,-0.9787403,-3.914961,2.485477,-3.51291
2.969998,0,-1.622617,-6.490468,2.420572,-3.488704
2.979998,0,-2.236851,-8.947406,2.331098,-3.465394
2.989998,0,-2.807771,-11.23108,2.218787,-3.443206
2.999998,0,-3.322471,-13.28988,2.085888,-3.422347
3.009998,0,-3.769074,-15.0763,1.935125,-3.402996
3.019998,0,-4.136965,-16.54786,1.769647,-3.385299
3.029998,0.06028734,-4.416994,-17.42683,1.595379,-3.369345
3.039998,0.06028734,-4.601675,-18.16555,1.413723,-3.355208
3.049998,0.2908682,-4.685326,-17.57783,1.237945,-3.342829
3.059998,0.4400674,-4.664204,-16.89655,1.068979,-3.332139
3.069998,0.6175243,-4.536563,-15.67616,0.9122178,-3.323017
3.079998,0.7316843,-4.302737,-14.28421,0.7693757,-3.315323
3.089998,0.8119353,-3.965115,-12.61272,0.6432485,-3.308891
3.099998,0.851496,-3.528133,-10.70655,0.5361831,-3.303529
3.109998,0.851496,-2.998192,-8.586784,0.4503152,-3.299026
3.119998,0.851496,-2.383563,-6.128266,0.3890325,-3.295135
3.129997,0.8074142,-1.694231,-3.547269,0.3535599,-3.2916
3.139997,0.8074142,-0.9417342,-0.5372801,0.3481871,-3.288118
3.149997,0.7249026,-0.1389585,2.343776,0.3716248,-3.284402
3.159997,0.6503029,0.7001008,5.401615,0.425641,-3.280145
3.169997,0.5836152,1.560572,8.576749,0.5114084,-3.275031
3.179997,0.522579,2.427,11.79832,0.6293916,-3.268737
3.189997,0.4694553,3.283599,15.01222,0.7795138,-3.260942
3.199997,0.4197221,4.114563,18.13714,0.9608852,-3.251333
3.209997,0.3598161,4.904337,21.05661,1.171451,-3.239619
3.219997,0.207226,5.637901,23.38051,1.405256,-3.225566
3.229997,0.09871743,6.301106,25.59929,1.661249,-3.208954
3.239997,0.09871743,6.880836,27.91821,1.940431,-3.189549
3.249997,0,7.365318,29.46127,2.235044,-3.167199
3.259997,0,7.744331,30.97732,2.544817,-3.141751
3.269997,0,8.0094,32.0376,2.865193,-3.113099
3.279997,0,8.153952,32.61581,3.191351,-3.081185
3.289997,0,8.173456,32.69382,3.518289,-3.046002
3.299997,0,8.065507,32.26203,3.840909,-3.007593
3.309997,0,7.829885,31.31954,4.154105,-2.966052
3.319997,0,7.468566,29.87427,4.452847,-2.921524
3.329997,0,6.985709,27.94284,4.732276,-2.874201
3.339997,0,6.387576,25.5503,4.987779,-2.824323
3.349997,0,5.682446,22.72978,5.215077,-2.772172
3.359997,0,4.88049,19.52196,5.410296,-2.718069
3.369997,0,3.993529,15.97412,5.570037,-2.662369
3.379997,0,3.034935,12.13974,5.691435,-2.605455
3.389997,0,2.019334,8.077337,5.772208,-2.547733
3.399997,0,0.9623758,3.849503,5.810703,-2.489625
3.409997,0,-0.1195414,-0.4781656,5.805922,-2.431566
3.419997,0,-1.209554,-4.838215,5.757539,-2.373991
3.429997,0,-2.290625,-9.1625,5.665914,-2.317332
3.439997,0,-3.345839,-13.38336,5.532081,-2.262011
3.449997,0,-4.358696,-17.43479,5.357733,-2.208433
3.459997,0,-5.3134,-21.2536,5.145197,-2.156981
3.469997,0,-6.195127,-24.78051,4.897392,-2.108008
3.479997,0,-6.990283,-27.96113,4.617781,-2.06183
3.489997,0,-7.686744,-30.74697,4.310311,-2.018727
3.499997,0,-8.274038,-33.09615,3.979349,-1.978933
3.509997,0,-8.74358,-34.97432,3.629606,-1.942637
3.519997,0,-9.088746,-36.35498,3.266056,-1.909976
3.529997,0,-9.305019,-37.22008,2.893856,-1.881038
3.539997,0,-9.390053,-37.56021,2.518254,-1.855855
3.549997,0,-9.343702,-37.37481,2.144506,-1.83441
3.559997,0,-9.168015,-36.67206,1.777785,-1.816633
3.569997,0,-8.867193,-35.46877,1.423097,-1.802402
3.579997,0,-8.447486,-33.78994,1.085198,-1.79155
3.589997,0,-7.91709,-31.66836,0.7685142,-1.783864
3.599997,0,-7.285983,-29.14393,0.4770749,-1.779094
3.609997,0,-6.565726,-26.2629,0.2144459,-1.776949
3.619997,0,-5.769268,-23.07707,-0.01632481,-1.777112
3.629997,0,-4.910685,-19.64274,-0.2127522,-1.77924
3.639997,0,-4.004961,-16.01984,-0.3729506,-1.782969
3.649997,0,-3.0676,-12.2704,-0.4956546,-1.787926
3.659997,0,-2.114509,-8.458035,-0.5802349,-1.793728
3.669997,0,-1.161585,-4.646342,-0.6266984,-1.799995
3.679997,0,-0.2244809,-0.8979235,-0.6356776,-1.806352
3.689997,0,0.6817052,2.726821,-0.6084094,-1.812436
3.699997,0,1.542675,6.1707,-0.5467024,-1.817903
3.709997,0,2.345196,9.380786,-0.4528945,-1.822432
3.719997,0,3.077345,12.30938,-0.3298008,-1.82573
3.729997,0,3.728688,14.91475,-0.1806532,-1.827537
3.739997,0,4.290497,17.16199,-0.009033326,-1.827627
3.749997,0,4.755858,19.02343,0.181201,-1.825815
3.759997,0,5.119819,20.47927,0.3859937,-1.821955
3.769997,0,5.379435,21.51774,0.6011711,-1.815944
3.779997,0,5.53384,22.13536,0.8225247,-1.807719
3.789997,0,5.584198,22.33679,1.045893,-1.79726
3.799997,0,5.533719,22.13487,1.267241,-1.784587
3.809997,0,5.387536,21.55014,1.482743,-1.76976
3.819997,0,5.152616,20.61046,1.688848,-1.752871
3.829997,0,4.837609,19.35044,1.882352,-1.734048
3.839997,0,4.452661,17.81064,2.060458,-1.713443
3.849997,0,4.009219,16.03688,2.220827,-1.691235
3.859997,-0.1365824,3.519786,13.53281,2.356155,-1.667673
3.869997,-0.5853107,2.997688,9.649508,2.45265,-1.643147
3.879997,-1.106378,2.456789,5.401643,2.506666,-1.61808
3.889997,-1.474855,1.911238,1.745532,2.524122,-1.592839
3.899997,-1.900978,1.375167,-2.103242,2.503089,-1.567808
3.909997,-2.51925,0.8624346,-6.627263,2.436817,-1.54344
3.919997,-2.51925,0.38635,-8.531601,2.351501,-1.519925
3.929997,-3.005278,-0.0406643,-12.18377,2.229663,-1.497628
3.939997,-3.005278,-0.4071665,-13.64978,2.093165,-1.476697
3.949997,-3.12396,-0.7030569,-15.30807,1.940085,-1.457296
3.959997,-3.16239,-0.9197189,-16.32844,1.7768,-1.439528
3.969997,-3.16239,-1.050212,-16.85041,1.608296,-1.423445
3.979997,-3.16239,-1.089399,-17.00716,1.438225,-1.409063
3.989997,-3.158999,-1.034068,-16.77227,1.270502,-1.396358
3.999997,-3.100224,-0.88299,-15.93285,1.111173,-1.385246
4.009997,-3.019972,-0.6369523,-14.6277,0.9648964,-1.375597
4.019997,-2.962327,-0.2987808,-13.04443,0.8344521,-1.367252
4.029997,-2.89677,0.1267618,-11.08003,0.7236518,-1.360016
4.039998,-2.89677,0.6329919,-9.055111,0.6331007,-1.353685
4.049998,-2.687665,1.211469,-5.904786,0.5740528,-1.347944
4.059998,-2.55429,1.852123,-2.808667,0.5459661,-1.342485
4.069998,-2.384745,2.543432,0.6347504,0.5523136,-1.336962
4.079998,-2.173379,3.272703,4.397296,0.5962866,-1.330999
4.089999,-1.952971,4.026199,8.292913,0.6792157,-1.324207
4.099999,-1.713348,4.789455,12.30443,0.80226,-1.316184
4.109999,-1.393474,5.547528,16.61621,0.9684221,-1.3065
4.119999,-1.11429,6.285341,20.6842,1.175264,-1.294747
4.13,-0.8271944,6.987864,24.64268,1.421691,-1.28053
4.14,-0.8271944,7.640445,27.253,1.694221,-1.263588
4.15,-0.211182,8.22912,32.07175,2.014938,-1.243439
4.16,0,8.740808,34.96323,2.364571,-1.219793
4.170001,0,9.16366,36.65464,2.731117,-1.192482
4.180001,0,9.487208,37.94883,3.110605,-1.161376
4.190001,0,9.702575,38.8103,3.498708,-1.126389
4.200001,0,9.802709,39.21083,3.890817,-1.087481
4.210001,0,9.782478,39.12991,4.282116,-1.044659
4.220002,0,9.638815,38.55526,4.667668,-0.9979828
4.230002,0,9.37073,37.48292,5.042498,-0.9475578
4.240002,0,8.979443,35.91777,5.401675,-0.893541
4.250002,0,8.468278,33.87311,5.740407,-0.836137
4.260003,0,7.8427,31.3708,6.054114,-0.7755958
4.270003,0,7.110176,28.4407,6.338521,-0.7122107
4.280003,0,6.280074,25.12029,6.589725,-0.6463134
4.290003,0,5.363575,21.4543,6.804267,-0.5782707
4.300004,0,4.373323,17.49329,6.9792,-0.5084788
4.310004,0,3.323409,13.29364,7.112137,-0.4373574
4.320004,0,2.228979,8.915915,7.201296,-0.3653444
4.330004,0,1.106074,4.424297,7.245539,-0.2928891
4.340004,0,-0.02871228,-0.1148491,7.24439,-0.2204452
4.350005,0,-1.158527,-4.634107,7.198049,-0.1484647
4.360005,0,-2.266495,-9.065981,7.107389,-0.07739078
4.370005,0,-3.336024,-13.34409,6.973948,-0.007651292
4.380005,0,-4.351121,-17.40449,6.799903,0.06034774
4.390006,0,-5.296727,-21.18691,6.588034,0.1262281
4.400006,0,-6.158823,-24.63529,6.341681,0.1896449
4.410006,0,-6.924824,-27.6993,6.064688,0.2502918
4.420006,0,-7.583713,-30.33485,5.76134,0.3079052
4.430007,0,-8.12628,-32.50512,5.436288,0.3622681
4.440007,0,-8.545271,-34.18108,5.094478,0.4132128
4.450007,0,-8.83549,-35.34196,4.741058,0.4606234
4.460007,0,-8.993906,-35.97562,4.381301,0.5044364
4.470007,0,-9.019711,-36.07885,4.020513,0.5446416
4.480008,0,-8.914304,-35.65722,3.663941,0.5812809
