Name: Lorenzo, Condition: 2, Run: 3, Date: 10/16/2019 8:32:52 AM, Testing: True
0.9199994,-0.7921551,4.758729,15.8663,-5.544233,-3.605283
0.9299994,-0.9119667,5.203988,17.16809,-5.372552,-3.659009
0.9399994,-1.029518,5.56919,18.15869,-5.190966,-3.710919
0.9499994,-1.15046,5.845571,18.78045,-5.003161,-3.76095
0.9599994,-1.15046,6.026057,19.50239,-4.808137,-3.809032
0.9699994,-1.452249,6.105398,18.61259,-4.622012,-3.855252
0.9799994,-1.646661,6.080283,17.73449,-4.444667,-3.899698
0.9899994,-1.841072,5.949421,16.4334,-4.280333,-3.942502
0.9999993,-2.045656,5.71357,14.67166,-4.133616,-3.983838
1.009999,-2.261543,5.375536,12.45598,-4.009057,-4.023929
1.019999,-2.496644,4.940147,9.774013,-3.911316,-4.063042
1.029999,-2.915985,4.41415,5.992659,-3.85139,-4.101555
1.039999,-3.105875,3.806116,2.800965,-3.82338,-4.139789
1.049999,-3.285592,3.126292,-0.6372004,-3.829752,-4.178087
1.059999,-3.285592,2.386396,-3.596785,-3.86572,-4.216744
1.069999,-3.470961,1.59944,-7.486084,-3.940581,-4.25615
1.079999,-3.645027,0.779474,-11.46221,-4.055203,-4.296702
1.089999,-3.778402,-0.05865317,-15.34822,-4.208685,-4.338789
1.099999,-3.902735,-0.8995933,-19.20931,-4.400778,-4.382797
1.109999,-4.008983,-1.72774,-22.94689,-4.630247,-4.429099
1.119999,-4.088104,-2.527537,-26.46256,-4.894873,-4.478048
1.129999,-4.132186,-3.283779,-29.66386,-5.191511,-4.529963
1.139999,-4.142358,-3.981862,-32.49688,-5.51648,-4.585128
1.149999,-4.142358,-4.608078,-35.00175,-5.866498,-4.643793
1.159999,-4.142358,-5.149864,-37.16889,-6.238186,-4.706174
1.169999,-4.142358,-5.596035,-38.95357,-6.627722,-4.772451
1.179999,-4.142358,-5.937024,-40.31753,-7.030898,-4.842761
1.189999,-4.128795,-6.165023,-41.17527,-7.44265,-4.917187
1.199999,-4.11071,-6.274165,-41.5395,-7.858045,-4.995768
1.209999,-4.10958,-6.260635,-41.48086,-8.272854,-5.078496
1.219999,-4.10958,-6.122753,-40.92933,-8.682147,-5.165318
1.229999,-4.10958,-5.861013,-39.88237,-9.080971,-5.256127
1.239999,-4.10958,-5.478095,-38.3507,-9.464478,-5.350772
1.249999,-4.10958,-4.978815,-36.35358,-9.828013,-5.449052
1.259999,-4.10958,-4.370065,-33.91858,-10.1672,-5.550724
1.269999,-4.10958,-3.660697,-31.08111,-10.47801,-5.655504
1.279999,-4.10958,-2.861372,-27.88381,-10.75685,-5.763072
1.289999,-4.10958,-1.984383,-24.37585,-11.00061,-5.873078
1.299999,-4.10958,-1.043444,-20.61209,-11.20673,-5.985146
1.309999,-4.10958,-0.05346514,-16.65218,-11.37325,-6.098878
1.319999,-4.10958,0.9697481,-12.55933,-11.49884,-6.213866
1.329999,-4.10958,2.009706,-8.399494,-11.58284,-6.329695
1.339999,-4.11071,3.049561,-4.244596,-11.62528,-6.445948
1.349999,-4.11071,4.072396,-0.1532536,-11.62682,-6.562216
1.359999,-4.11071,5.061516,3.803226,-11.58878,-6.678103
1.369999,-4.11071,6.000738,7.560112,-11.51318,-6.793235
1.379999,-4.11071,6.874663,11.05581,-11.40262,-6.907261
1.389999,-4.123143,7.668999,14.18342,-11.26079,-7.019869
1.399999,-4.143488,8.370727,16.90895,-11.0917,-7.130786
1.409999,-4.220348,8.968378,18.99212,-10.90178,-7.239804
1.419999,-4.291558,9.452228,20.64268,-10.69535,-7.346758
1.429999,-4.372939,9.814456,21.76607,-10.47769,-7.451535
1.439999,-4.465624,10.04928,22.33462,-10.25434,-7.554078
1.449999,-4.600129,10.15305,22.21168,-10.03223,-7.6544
1.459999,-4.600129,10.12432,22.09677,-9.811261,-7.752513
1.469999,-4.743677,9.963851,20.8807,-9.602454,-7.848537
1.479999,-4.935827,9.674593,18.95506,-9.412904,-7.942667
1.489999,-5.147193,9.261636,16.45777,-9.248326,-8.03515
1.499999,-5.374383,8.732102,13.43088,-9.114017,-8.126289
1.509999,-5.964398,8.095017,8.522476,-9.028792,-8.216578
1.519999,-6.267318,7.361154,4.375343,-8.985039,-8.306428
1.529999,-6.563456,6.542787,-0.08267403,-8.985866,-8.396287
1.539999,-6.900285,5.653537,-4.98699,-9.035735,-8.486645
1.549999,-7.202075,4.708077,-9.975988,-9.135495,-8.578
1.559999,-7.202075,3.721879,-13.92078,-9.274703,-8.670747
1.569999,-7.471086,2.710935,-19.0406,-9.465109,-8.765398
1.579999,-7.733315,1.691466,-24.1674,-9.706783,-8.862466
1.589999,-7.968417,0.6796483,-29.15507,-9.998334,-8.962449
1.599999,-8.203518,-0.3087251,-34.04897,-10.33882,-9.065837
1.609999,-8.484962,-1.258458,-38.97368,-10.72856,-9.173122
1.619999,-8.532436,-2.155256,-42.75077,-11.15607,-9.284683
1.629999,-8.532436,-2.985975,-46.07364,-11.6168,-9.400851
1.639999,-8.532436,-3.738843,-49.08512,-12.10766,-9.521928
1.649999,-8.530175,-4.403668,-51.73537,-12.62501,-9.648178
1.659999,-8.530175,-4.972002,-54.00871,-13.1651,-9.779829
1.669999,-8.449924,-5.437296,-55.54888,-13.72058,-9.917035
1.679999,-8.344806,-5.794979,-56.55914,-14.28618,-10.0599
1.689999,-8.271337,-6.042545,-57.25553,-14.85873,-10.20848
1.699999,-8.253252,-6.179574,-57.73131,-15.43605,-10.36284
1.709999,-8.237428,-6.207723,-57.7806,-16.01385,-10.52298
1.719999,-8.232905,-6.130669,-57.4543,-16.58839,-10.68887
1.729999,-8.232905,-5.954041,-56.74779,-17.15587,-10.86042
1.739999,-8.232905,-5.685264,-55.67268,-17.7126,-11.03755
1.749999,-8.232905,-5.333437,-54.26537,-18.25525,-11.2201
1.759999,-8.232905,-4.909131,-52.56815,-18.78093,-11.40791
1.769999,-8.232905,-4.424177,-50.62833,-19.28722,-11.60078
1.779999,-8.232905,-3.891427,-48.49733,-19.77219,-11.79851
1.789999,-8.232905,-3.324501,-46.22962,-20.23449,-12.00085
1.799999,-8.232905,-2.737531,-43.88174,-20.6733,-12.20758
1.809999,-8.232905,-2.144836,-41.51096,-21.08841,-12.41847
1.819999,-8.232905,-1.560709,-39.17446,-21.48016,-12.63327
1.829999,-8.232905,-0.9990984,-36.92802,-21.84944,-12.85176
1.839999,-8.232905,-0.4733375,-34.82497,-22.19769,-13.07374
1.849999,-8.232905,0.004108767,-32.91519,-22.52684,-13.29901
1.859999,-8.232905,0.4218848,-31.24408,-22.83928,-13.5274
1.869999,-8.232905,0.769967,-29.85175,-23.1378,-13.75878
1.879999,-8.209169,1.03988,-28.67716,-23.42457,-13.99302
1.889999,-8.116486,1.224821,-27.56666,-23.70024,-14.23003
1.899999,-7.928856,1.319827,-26.43612,-23.9646,-14.46967
1.909999,-7.649673,1.321863,-25.31124,-24.21771,-14.71185
1.919999,-7.229202,1.229882,-23.99728,-24.45768,-14.95643
1.929999,-6.668574,1.044858,-22.49487,-24.68263,-15.20325
1.939999,-5.252311,0.7697648,-17.93018,-24.86193,-15.45187
1.949998,-4.387633,0.4095129,-15.91248,-25.02106,-15.70208
1.959998,-4.387633,-0.02911569,-17.66699,-25.19773,-15.95406
1.969998,-3.454007,-0.5376108,-15.96647,-25.35739,-16.20763
1.979998,-2.416393,-1.105889,-14.08913,-25.49828,-16.46262
1.989998,-1.310962,-1.722482,-12.13378,-25.61962,-16.71881
1.999998,-0.124149,-2.37475,-9.995595,-25.71958,-16.97601
2.009999,0,-3.049122,-12.19649,-25.84154,-17.23442
2.019999,0,-3.731366,-14.92546,-25.9908,-17.49433
2.029999,0,-4.406835,-17.62734,-26.16707,-17.756
2.039999,0,-5.060766,-20.24306,-26.3695,-18.0197
2.049999,0,-5.678555,-22.71422,-26.59664,-18.28567
2.059999,0,-6.246041,-24.98416,-26.84649,-18.55413
2.069999,0.7418571,-6.749773,-24.03166,-27.0868,-18.825
2.079998,1.286661,-7.177303,-23.56257,-27.32243,-19.09822
2.089998,1.803207,-7.51738,-22.85669,-27.55099,-19.37373
2.099998,2.274541,-7.76021,-21.94268,-27.77042,-19.65144
2.109998,2.76283,-7.897639,-20.53924,-27.97581,-19.9312
2.119998,3.846786,-7.923331,-16.30618,-28.13888,-20.21259
2.129998,4.565655,-7.832892,-13.06895,-28.26957,-20.49528
2.139998,5.316173,-7.623978,-9.23122,-28.36188,-20.7789
2.149998,6.245277,-7.296359,-4.204327,-28.40392,-21.06294
2.159998,6.245277,-6.851918,-2.426563,-28.42819,-21.34722
2.169998,7.178904,-6.294677,3.536907,-28.39282,-21.63115
2.179998,8.293377,-5.63071,10.65067,-28.28631,-21.91401
2.189998,9.39994,-4.86807,18.12748,-28.10504,-22.19506
2.199998,11.71818,-4.016648,30.80613,-27.79697,-22.47303
2.209998,12.96038,-3.088026,39.48941,-27.40208,-22.74705
2.219998,14.05112,-2.095246,47.82348,-26.92385,-23.01629
2.229998,15,-1.052638,55.78945,-26.36595,-23.27995
2.239998,15,0.02445536,60.09782,-25.76497,-23.5376
2.249998,15,1.119935,64.47974,-25.12017,-23.7888
2.259998,15,2.217232,68.86893,-24.43148,-24.03312
2.269998,15,3.299587,73.19835,-23.6995,-24.27011
2.279998,14.97683,4.350339,77.30868,-22.92641,-24.49938
2.289998,14.54393,5.353265,79.58876,-22.13053,-24.72068
2.299998,14.2817,6.292783,82.29791,-21.30755,-24.93376
2.309998,14.05677,7.154292,84.84424,-20.45911,-25.13835
2.319998,13.89287,7.924407,87.26912,-19.58641,-25.33421
2.329998,13.5617,8.591195,88.61156,-18.7003,-25.52122
2.339998,13.44867,9.144393,90.37224,-17.79658,-25.69918
2.349998,13.32659,9.575583,91.6087,-16.88049,-25.86798
2.359998,13.32659,9.878345,92.81976,-15.95229,-26.02751
2.369998,13.21922,10.04837,93.07034,-15.02159,-26.17772
2.379998,13.14575,10.08353,92.91711,-14.09242,-26.31865
2.389998,13.11297,9.983941,92.38763,-13.16854,-26.45033
2.399998,13.07002,9.751915,91.28772,-12.25566,-26.57289
2.409998,13.03159,9.391955,89.69417,-11.35872,-26.68648
2.419998,12.96038,8.910668,87.48418,-10.48388,-26.79132
2.429998,12.9129,8.31664,84.91818,-9.634698,-26.88766
2.439998,12.84057,7.620286,81.84341,-8.816264,-26.97583
2.449998,12.76936,6.833663,78.41208,-8.032144,-27.05615
2.459998,12.76936,5.970262,74.95847,-7.282559,-27.12897
2.469998,12.70041,5.044762,70.98068,-6.572752,-27.1947
2.479998,12.64389,4.072771,66.86666,-5.904086,-27.25374
2.489998,12.58512,3.070551,62.62268,-5.277859,-27.30652
2.499998,12.54443,2.054733,58.39664,-4.693892,-27.35346
2.509998,12.44383,1.042018,53.9434,-4.154459,-27.395
2.519998,12.36697,0.04890884,49.66352,-3.657823,-27.43158
2.529998,12.28785,-0.9086647,45.51674,-3.202656,-27.46361
2.539998,12.20421,-1.815495,41.55485,-2.787107,-27.49148
2.549998,12.11378,-2.657445,37.82536,-2.408854,-27.51557
2.559998,12.03466,-3.421678,34.45194,-2.064334,-27.53621
2.569998,12.03466,-4.096867,31.75119,-1.746822,-27.55368
2.579998,11.94763,-4.67339,29.09696,-1.455853,-27.56824
2.589998,11.86964,-5.143495,26.90458,-1.186807,-27.5801
2.599998,11.82104,-5.501416,25.27849,-0.9340222,-27.58945
2.609998,11.78035,-5.74346,24.14754,-0.6925468,-27.59637
2.619998,11.73627,-5.868084,23.47272,-0.4578196,-27.60095
2.629998,11.58367,-5.875865,22.83124,-0.2295072,-27.60324
2.639998,11.46725,-5.7695,22.79102,-0.001597012,-27.60326
2.649998,11.31353,-5.55373,23.03921,0.2287951,-27.60097
2.659998,11.12816,-5.23526,23.57162,0.4645113,-27.59632
2.669998,11.12816,-4.822548,25.22246,0.7167359,-27.58916
2.679998,10.9541,-4.325731,26.51347,0.9818706,-27.57934
2.689998,10.72804,-3.756363,27.88671,1.260738,-27.56673
2.699998,10.50537,-3.127207,29.51265,1.555864,-27.55117
2.709998,10.27366,-2.451981,31.28671,1.868731,-27.53248
2.719998,10.00917,-1.7451,33.05628,2.199294,-27.51049
2.729998,9.382984,-1.021395,33.44636,2.533758,-27.48515
2.739998,9.029201,-0.2958341,34.93346,2.883092,-27.45632
2.749998,8.725151,0.4167638,36.56766,3.248769,-27.42383
2.759998,8.422231,1.102007,38.09695,3.629739,-27.38754
2.769998,8.422231,1.746206,40.67374,4.036476,-27.34717
2.779998,8.136266,2.336623,41.89156,4.455392,-27.30262
2.789998,7.811871,2.861721,42.69437,4.882336,-27.2538
2.799998,7.359751,3.311357,42.68443,5.30918,-27.2007
2.809998,7.158559,3.677024,43.34233,5.742603,-27.14328
2.819998,6.982232,3.951927,43.73663,6.17997,-27.08148
2.829998,6.871463,4.131166,44.01051,6.620075,-27.01528
2.839998,6.781038,4.211803,43.97137,7.059788,-26.94468
2.849998,6.715481,4.192916,43.63359,7.496124,-26.86972
2.859998,6.690615,4.075614,43.06491,7.926774,-26.79045
2.869998,6.690615,3.863001,42.21446,8.348918,-26.70696
2.879998,6.681572,3.560119,40.96677,8.758586,-26.61938
2.889998,6.681572,3.173846,39.42167,9.152802,-26.52785
2.899998,6.681572,2.712757,37.57732,9.528576,-26.43256
2.909998,6.681572,2.186956,35.47411,9.883317,-26.33373
2.919998,6.681572,1.607884,33.15783,10.2149,-26.23158
2.929998,6.681572,0.988086,30.67863,10.52168,-26.12637
2.939998,6.681572,0.341002,28.0903,10.80258,-26.01834
2.949998,6.681572,-0.3193975,25.4487,11.05707,-25.90777
2.959998,6.681572,-0.9787403,22.81133,11.28518,-25.79492
2.969998,6.681572,-1.622617,20.23582,11.48754,-25.68004
2.979998,6.681572,-2.236851,17.77888,11.66533,-25.56339
2.989998,6.681572,-2.807771,15.49521,11.82028,-25.44518
2.999998,6.651055,-3.322471,13.31434,11.95343,-25.32565
3.009998,6.579846,-3.769074,11.24309,12.06586,-25.20499
3.019998,6.488291,-4.136965,9.405306,12.15991,-25.08339
3.029998,6.314226,-4.416994,7.588926,12.2358,-24.96103
3.039998,6.093818,-4.601675,5.968573,12.29549,-24.83808
3.049998,5.379469,-4.685326,2.776573,12.32325,-24.71485
3.059998,5.379469,-4.664204,2.861061,12.35186,-24.59133
3.069998,4.908135,-4.536563,1.486286,12.36672,-24.46766
3.079998,4.406283,-4.302737,0.4141846,12.37087,-24.34395
3.089998,3.876173,-3.965115,-0.3557682,12.36731,-24.22028
3.099998,3.286158,-3.528133,-0.9679003,12.35763,-24.0967
3.109998,2.569548,-2.998192,-1.714575,12.34048,-23.9733
3.119998,1.907194,-2.383563,-1.905474,12.32143,-23.85008
3.129997,1.186064,-1.694231,-2.03267,12.3011,-23.72707
3.139997,0,-0.9417342,-3.766937,12.26343,-23.60444
3.149997,0,-0.1389585,-0.5558339,12.25788,-23.48186
3.159997,0,0.7001008,2.800403,12.28588,-23.359
3.169997,0,1.560572,6.242288,12.3483,-23.23552
3.179997,0,2.427,9.708,12.44538,-23.11106
3.189997,0,3.283599,13.13439,12.57673,-22.9853
3.199997,0,4.114563,16.45825,12.74131,-22.85788
3.209997,0,4.904337,19.61735,12.93748,-22.72851
3.219997,0,5.637901,22.5516,13.163,-22.59688
3.229997,0,6.301106,25.20442,13.41504,-22.46273
3.239997,0,6.880836,27.52334,13.69028,-22.32583
3.249997,0,7.365318,29.46127,13.98489,-22.18598
3.259997,0,7.744331,30.97732,14.29466,-22.04303
3.269997,0,8.0094,32.0376,14.61504,-21.89688
3.279997,0,8.153952,32.61581,14.9412,-21.74747
3.289997,0,8.173456,32.69382,15.26814,-21.59479
3.299997,0,8.065507,32.26203,15.59076,-21.43888
3.309997,0,7.829885,31.31954,15.90395,-21.27984
3.319997,0,7.468566,29.87427,16.2027,-21.11781
3.329997,0,6.985709,27.94284,16.48212,-20.95299
3.339997,0,6.387576,25.5503,16.73763,-20.78562
3.349997,0,5.682446,22.72978,16.96493,-20.61597
3.359997,0,4.88049,19.52196,17.16014,-20.44436
3.369997,0,3.993529,15.97412,17.31989,-20.27117
3.379997,0,3.034935,12.13974,17.44128,-20.09675
3.389997,0,2.019334,8.077337,17.52206,-19.92153
3.399997,0,0.9623758,3.849503,17.56055,-19.74593
3.409997,0,-0.1195414,-0.4781656,17.55577,-19.57037
3.419997,0,-1.209554,-4.838215,17.50739,-19.39529
3.429997,0,-2.290625,-9.1625,17.41576,-19.22114
3.439997,0,-3.345839,-13.38336,17.28193,-19.04832
3.449997,0,-4.358696,-17.43479,17.10758,-18.87724
3.459997,0,-5.3134,-21.2536,16.89505,-18.70829
3.469997,0,-6.195127,-24.78051,16.64724,-18.54182
3.479997,0,-6.990283,-27.96113,16.36763,-18.37814
3.489997,0,-7.686744,-30.74697,16.06016,-18.21754
3.499997,0,-8.274038,-33.09615,15.7292,-18.06025
3.509997,0,-8.74358,-34.97432,15.37946,-17.90645
3.519997,0,-9.088746,-36.35498,15.01591,-17.75629
3.529997,0,-9.305019,-37.22008,14.6437,-17.60986
3.539997,0,-9.390053,-37.56021,14.2681,-17.46718
3.549997,0,-9.343702,-37.37481,13.89435,-17.32823
3.559997,0,-9.168015,-36.67206,13.52763,-17.19296
3.569997,0,-8.867193,-35.46877,13.17295,-17.06123
3.579997,0,-8.447486,-33.78994,12.83505,-16.93288
3.589997,0,-7.91709,-31.66836,12.51836,-16.80769
3.599997,0,-7.285983,-29.14393,12.22692,-16.68542
3.609997,0,-6.565726,-26.2629,11.9643,-16.56578
3.619997,0,-5.769268,-23.07707,11.73353,-16.44845
3.629997,0,-4.910685,-19.64274,11.5371,-16.33308
3.639997,0,-4.004961,-16.01984,11.3769,-16.21931
3.649997,0,-3.0676,-12.2704,11.2542,-16.10677
3.659997,0,-2.114509,-8.458035,11.16962,-15.99507
3.669997,0,-1.161585,-4.646342,11.12315,-15.88384
3.679997,0,-0.2244809,-0.8979235,11.11417,-15.7727
3.689997,0,0.6817052,2.726821,11.14144,-15.66128
3.699997,0,1.542675,6.1707,11.20315,-15.54925
3.709997,0,2.345196,9.380786,11.29696,-15.43628
3.719997,0,3.077345,12.30938,11.42005,-15.32208
3.729997,0,3.728688,14.91475,11.5692,-15.20639
3.739997,0,4.290497,17.16199,11.74082,-15.08898
3.749997,0,4.755858,19.02343,11.93105,-14.96967
3.759997,0,5.119819,20.47927,12.13585,-14.84831
3.769997,0,5.379435,21.51774,12.35102,-14.7248
3.779997,0,5.53384,22.13536,12.57238,-14.59908
3.789997,0,5.584198,22.33679,12.79574,-14.47112
3.799997,0,5.533719,22.13487,13.01709,-14.34095
3.809997,0,5.387536,21.55014,13.23259,-14.20862
3.819997,0,5.152616,20.61046,13.4387,-14.07423
3.829997,0,4.837609,19.35044,13.6322,-13.93791
3.839997,-0.1184976,4.452661,17.33665,13.80557,-13.79986
3.849997,-0.2744788,4.009219,14.93896,13.95496,-13.66031
3.859997,-0.4044631,3.519786,12.46129,14.07957,-13.51951
3.869997,-0.4044631,2.997688,10.3729,14.1833,-13.37768
3.879997,-0.5581834,2.456789,7.594421,14.25924,-13.23509
3.889997,-0.6610407,1.911238,5.00079,14.30925,-13.09199
3.899997,-0.7492039,1.375167,2.503852,14.33429,-12.94865
3.909997,-0.8305852,0.8624346,0.1273978,14.33557,-12.8053
3.919997,-0.8837093,0.38635,-1.989437,14.31567,-12.66214
3.929997,-0.9922178,-0.0406643,-4.131528,14.27436,-12.5194
3.939997,-1.03969,-0.4071665,-5.787428,14.21648,-12.37723
3.949997,-1.101857,-0.7030569,-7.219655,14.14428,-12.23579
3.959997,-1.160632,-0.9197189,-8.321404,14.06107,-12.09518
3.969997,-1.160632,-1.050212,-8.843377,13.97264,-11.95545
3.979997,-1.216017,-1.089399,-9.221663,13.88042,-11.81665
3.989997,-1.26801,-1.034068,-9.208315,13.78834,-11.67876
3.999997,-1.314353,-0.88299,-8.789371,13.70044,-11.54176
4.009997,-1.352783,-0.6369523,-7.958942,13.62085,-11.40555
4.019997,-1.400255,-0.2987808,-6.796145,13.55289,-11.27002
4.029997,-1.508764,0.1267618,-5.528009,13.49761,-11.13504
4.039998,-1.556237,0.6329919,-3.692978,13.46068,-11.00044
4.049998,-1.631966,1.211469,-1.681991,13.44386,-10.866
4.059998,-1.705436,1.852123,0.5867496,13.44973,-10.7315
4.069998,-1.705436,2.543432,3.351987,13.48325,-10.59667
4.079998,-1.790208,3.272703,5.929978,13.54255,-10.46124
4.089999,-1.876111,4.026199,8.600353,13.62855,-10.32496
4.099999,-2.095389,4.789455,10.77627,13.73631,-10.18759
4.109999,-2.232155,5.547528,13.26149,13.86893,-10.04891
4.119999,-2.394917,6.285341,15.5617,14.02455,-9.90866
4.13,-2.639062,6.987864,17.39521,14.1985,-9.766675
4.14,-2.874164,7.640445,19.06512,14.38915,-9.622784
4.15,-3.12509,8.22912,20.41612,14.59331,-9.476851
4.16,-3.422359,8.740808,21.2738,14.80605,-9.32879
4.170001,-3.422359,9.16366,22.96521,15.0357,-9.178432
4.180001,-3.724148,9.487208,23.05224,15.26622,-9.02577
4.190001,-4.038371,9.702575,22.65681,15.49279,-8.870842
4.200001,-4.381981,9.802709,21.68291,15.70962,-8.713746
4.210001,-4.728983,9.782478,20.21398,15.91176,-8.554628
4.220002,-5.033033,9.638815,18.42313,16.09599,-8.393668
4.230002,-5.599312,9.37073,15.08567,16.24685,-8.231199
4.240002,-5.872845,8.979443,12.42639,16.37111,-8.067488
4.250002,-6.128292,8.468278,9.359945,16.46471,-7.902841
4.260003,-6.35322,7.8427,5.957918,16.52429,-7.737597
4.270003,-6.35322,7.110176,3.027821,16.55457,-7.572052
4.280003,-6.515984,6.280074,-0.9436417,16.54513,-7.4066
4.290003,-6.660662,5.363575,-5.188347,16.49325,-7.241668
4.300004,-6.786125,4.373323,-9.651207,16.39674,-7.0777
4.310004,-6.928542,3.323409,-14.42053,16.25253,-6.915175
